# output_voltage_autosynth.csv run at 2000-01-01 00:00:00 PST on 78 nodes
node_name,voltA_real,voltA_imag,voltB_real,voltB_imag,voltC_real,voltC_imag
node282-01-680PRUG81,7199.995352,-0.005509,0.000000,0.000000,0.000000,0.000000
nodePROH20020PROH20019,7199.995782,-0.005357,0.000000,0.000000,0.000000,0.000000
nodeSWIT_617-APROH20020,7199.995782,-0.005357,0.000000,0.000000,0.000000,0.000000
node283-06-720PROH270,7199.995718,-0.005586,0.000000,0.000000,0.000000,0.000000
node283-06-310PROH269,7199.995985,-0.004632,0.000000,0.000000,0.000000,0.000000
nodeRECL_845PROH16513,0.000000,0.000000,-3600.000555,-6235.381807,0.000000,0.000000
nodePROH16514RECL_845,0.000000,0.000000,-3600.000555,-6235.381807,0.000000,0.000000
nodePROH16515PROH16514,0.000000,0.000000,-3600.002019,-6235.380347,0.000000,0.000000
nodePRUG834PROH16515,0.000000,0.000000,-3600.002603,-6235.379765,0.000000,0.000000
node283-08-710PRUG834,0.000000,0.000000,-3600.002597,-6235.379554,0.000000,0.000000
node283-17-120PROH16516,0.000000,0.000000,-3600.002641,-6235.379726,0.000000,0.000000
nodePROH2878PROH11498,0.000000,0.000000,-3600.002104,-6235.380263,0.000000,0.000000
node283-08-120PROH2878,0.000000,0.000000,-3600.002111,-6235.380255,0.000000,0.000000
nodePROH2877PROH11499,0.000000,0.000000,-3600.002198,-6235.380168,0.000000,0.000000
node283-05-830PROH2877,0.000000,0.000000,-3600.002198,-6235.380168,0.000000,0.000000
node283-08-170PROH11500,0.000000,0.000000,-3600.002251,-6235.380116,0.000000,0.000000
nodePRUG4190RECL_1160,7200.000000,0.000000,-3600.000000,-6235.382907,-3600.000000,6235.382907
nodePRUG4176PRUG4190,7203.263522,-11.363120,-3610.992786,-6232.480892,-3592.598960,6243.845620
node263-32-710PRUG4176,7239.172220,-136.392101,-3731.946953,-6200.549879,-3511.164952,6336.961268
nodePRUG4180RECL_993,7200.000000,0.000000,-3600.000000,-6235.382907,-3600.000000,6235.382907
