# ILEC-Gilmore_City_Sub.VOLTS.csv run at 2000-01-01 00:00:00 PST on 383 nodes
node_name,voltA_real,voltA_imag,voltB_real,voltB_imag,voltC_real,voltC_imag
288-16-210,0.000000,0.000000,-1160.074455,-1982.240639,0.000000,0.000000
288-16-840,0.000000,0.000000,-1158.198483,-1981.562885,0.000000,0.000000
288-26-280,0.000000,0.000000,-1159.527593,-2012.183559,0.000000,0.000000
288-22-840,2351.111384,-41.970175,0.000000,0.000000,0.000000,0.000000
288-21-420,2343.733519,-68.643187,0.000000,0.000000,0.000000,0.000000
288-20-680,2343.717781,-68.693593,0.000000,0.000000,0.000000,0.000000
288-21-610,2343.736459,-68.633772,0.000000,0.000000,0.000000,0.000000
288-28-210,2343.060159,-70.765159,0.000000,0.000000,0.000000,0.000000
288-29-280,2342.551996,-72.371038,0.000000,0.000000,0.000000,0.000000
288-29-281,2342.236087,-73.357160,0.000000,0.000000,0.000000,0.000000
288-29-282,2341.735806,-74.927839,0.000000,0.000000,0.000000,0.000000
288-33-610,2339.420818,-82.196385,0.000000,0.000000,0.000000,0.000000
288-33-611,120.000000,0.000000,0.000000,0.000000,0.000000,0.000000
288-32-380,2339.297437,-82.583391,0.000000,0.000000,0.000000,0.000000
288-33-210,2339.481316,-82.006626,0.000000,0.000000,0.000000,0.000000
288-29-780,2336.998842,-81.338921,0.000000,0.000000,0.000000,0.000000
288-28-150,2346.842572,-58.823847,0.000000,0.000000,0.000000,0.000000
288-27-380,2353.907553,-28.129630,-1158.971508,-2020.592104,-1012.735347,2058.884242
288-27-780,2348.027560,-25.525227,-1162.334060,-2029.004540,-1045.500148,2034.910981
288-34-270,2347.443184,-26.143692,-1165.441101,-2027.147444,-1046.649843,2034.938121
288-35-610,2344.883879,-27.282861,-1168.737416,-2025.039371,-1047.854878,2035.067753
288-34-810,0.000000,0.000000,-1182.356331,-2013.148443,0.000000,0.000000
308-04-280,0.000000,0.000000,-1184.004442,-2011.467960,0.000000,0.000000
288-33-160,0.000000,0.000000,-1189.264275,-2006.097900,0.000000,0.000000
288-34-110,0.000000,0.000000,-1189.663212,-2005.690440,0.000000,0.000000
288-27-830,0.000000,0.000000,-1189.392897,-2005.966535,0.000000,0.000000
288-33-280,0.000000,0.000000,-1188.949660,-2006.419233,0.000000,0.000000
308-04-170,0.000000,0.000000,-1184.393323,-2011.073037,0.000000,0.000000
288-33-850,0.000000,0.000000,-1184.683560,-2010.778342,0.000000,0.000000
288-33-851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
308-03-280,2340.968280,-29.180930,-1175.638268,-2020.583972,-1050.373340,2035.371742
308-10-160,2338.525270,-35.153129,0.000000,0.000000,0.000000,0.000000
308-11-210,2338.937005,-33.290309,-1177.445680,-2021.277891,-1051.232245,2034.098690
308-11-610,2338.728900,-33.019264,-1178.100002,-2020.619552,-1051.393767,2034.253448
308-02-620,2340.342510,-30.507686,-1176.167501,-2020.876348,-1050.634606,2034.932032
288-25-633,2234.128375,-299.572007,-1290.380592,-2223.491714,-1266.676265,1990.054552
288-25-630,2082.580552,-567.329708,-1356.092434,-2355.167314,-1322.105207,1899.186028
NEWCAP-248E4B77,2082.580552,-567.329708,-1356.092434,-2355.167314,-1322.105207,1899.186028
NEWCAP-C49C2003,2234.128375,-299.572007,-1290.380592,-2223.491714,-1266.676265,1990.054552
288-25-730,2284.161175,-208.986762,-1263.713175,-2178.517787,-1245.316905,2017.320184
288-25-731,2284.161175,-208.986762,-1263.748487,-2178.482413,-1245.316905,2017.320184
nodePROH19109RECL_650,2400.000000,0.000000,-1200.000000,-2078.460969,-1200.000000,2078.460969
node288-25-830PROH19109,2392.567196,-32.173909,-1229.515123,-2064.108580,-1166.875459,2092.109952
nodePRUG2977PROH19110,2391.987478,-34.691307,-1231.819944,-2062.989600,-1164.283973,2093.176276
nodePROH19112PROH19111,2386.443728,-58.764768,-1253.860559,-2052.288976,-1139.502027,2103.373355
node288-25-831PROH19112,2386.080056,-60.343998,-1255.306433,-2051.587010,-1137.876320,2104.042288
nodePRUG7032PRUG7031,2386.080056,-60.343998,-1255.306433,-2051.587010,-1137.876320,2104.042288
nodePRUG7033PRUG7032,2386.080056,-60.343998,-1255.306433,-2051.587010,-1137.876320,2104.042288
nodePROH8258RECL_646,2400.000000,0.000000,-1200.000000,-2078.460969,-1200.000000,2078.460969
nodePROH13247PROH8258,2390.356703,-35.622852,-1204.387299,-2088.966617,-1187.850256,2070.096101
nodePRUG3830PROH13247,2388.867405,-41.124399,-1205.064868,-2090.589096,-1185.973865,2068.804241
node308-02-281PRUG3830,2388.198399,-41.471173,0.000000,0.000000,0.000000,0.000000
nodePROH13249PROH13248,2388.452853,-42.677589,-1205.263244,-2091.013974,-1185.355082,2068.467468
nodePROH13250PROH13249,2386.275984,-50.181922,-1206.386495,-2093.100901,-1182.928655,2066.712908
nodePROH18922PROH13250,2381.112133,-67.983296,-1209.051010,-2098.051395,-1177.172817,2062.550836
nodePRUG641PROH18922,2380.858735,-68.856839,-1209.181762,-2098.294324,-1176.890368,2062.346596
node308-11-160PRUG641,2379.182143,-69.700678,0.000000,0.000000,0.000000,0.000000
nodePROH13334PROH18923,2373.267529,-95.256831,-1213.299446,-2105.099633,-1167.095019,2056.585484
nodePROH7138PROH13334,2373.585860,-95.158840,-1213.010360,-2105.016668,-1166.190206,2056.816177
node308-12-840PROH7138,0.000000,0.000000,0.000000,0.000000,-1165.833116,2056.907222
nodePROH13336PROH13335,2373.585860,-95.158840,-1213.010360,-2105.016668,-1166.190206,2056.816177
nodeSWIT_48-APROH13336,2373.585860,-95.158840,-1213.010360,-2105.016668,-1166.190206,2056.816177
nodePROH2135PROH16414,2371.875747,-99.593213,-1214.112512,-2106.246264,-1165.955988,2055.534674
node308-11-860PROH2135,2371.844774,-99.688158,0.000000,0.000000,0.000000,0.000000
nodePRUG640PROH16415,2366.379937,-116.736939,-1217.434369,-2110.541565,-1161.005090,2051.538934
node308-14-130PRUG640,2364.801345,-117.491586,0.000000,0.000000,0.000000,0.000000
nodeSWIT_47-BPROH16416,2366.105963,-117.656920,-1217.744708,-2110.466787,-1160.161182,2051.527953
nodeSWIT_47-ASWIT_47-B,2366.105963,-117.656920,-1217.744708,-2110.466787,-1160.161182,2051.527953
nodePROH7760SWIT_47-A,2366.105963,-117.656920,-1217.744708,-2110.466787,-1160.161182,2051.527953
nodePROH7759PROH7760,2365.920416,-118.279976,-1217.954885,-2110.416144,-1159.589646,2051.520517
nodeSWIT_46-BPROH7759,2365.920416,-118.279976,-1217.954885,-2110.416144,-1159.589646,2051.520517
nodePRUG2085PROH10759,2366.053594,-118.820701,-1219.659904,-2106.800504,-1152.314542,2053.893903
node308-15-120PRUG2085,0.000000,0.000000,0.000000,0.000000,-1151.354242,2053.286250
nodePROH11876PROH10760,2365.893999,-119.033604,-1220.322001,-2105.826951,-1150.814669,2054.425914
nodePROH4626PROH11876,2366.167080,-117.821692,-1221.308163,-2103.372058,-1147.925886,2055.969279
node308-16-120PROH4626,0.000000,0.000000,-1221.478255,-2103.201500,0.000000,0.000000
nodePROH17413PROH11877,2366.507491,-117.719893,-1220.999077,-2103.286037,-1146.958725,2056.207605
nodeFUSE_387PROH17413,2366.507491,-117.719893,0.000000,0.000000,0.000000,0.000000
nodePROH17414FUSE_387,2366.507491,-117.719893,0.000000,0.000000,0.000000,0.000000
nodePRUG586PROH17414,2366.507491,-117.719893,0.000000,0.000000,0.000000,0.000000
node308-16-410PRUG586,2366.507491,-117.719893,0.000000,0.000000,0.000000,0.000000
nodePROH18640PROH18641,2366.608753,-117.689499,-1220.907132,-2103.260347,-1146.671007,2056.278813
nodeSWIT_45-APROH18640,2366.608753,-117.689499,-1220.907132,-2103.260347,-1146.671007,2056.278813
node308-08-830PROH8238,0.000000,0.000000,0.000000,0.000000,-1146.480829,2056.325880
nodeFUSE_363PROH17912,0.000000,0.000000,0.000000,0.000000,-1146.569807,2056.303364
nodePROH17913FUSE_363,0.000000,0.000000,0.000000,0.000000,-1146.569807,2056.303364
node308-09-310PROH17913,0.000000,0.000000,0.000000,0.000000,-1143.640342,2057.024650
nodeFUSE_388PROH11047,2365.762085,-119.164583,-1220.489538,-2105.765118,0.000000,0.000000
nodePROH11048FUSE_388,2365.762085,-119.164583,-1220.489538,-2105.765118,0.000000,0.000000
nodePROH7578PROH11048,2365.096318,-119.825631,-1221.335096,-2105.453050,0.000000,0.000000
node308-16-380PROH7578,2364.150630,-120.801290,-1222.518448,-2105.043567,0.000000,0.000000
nodePROH9762PROH9761,0.000000,0.000000,-1221.504470,-2105.283349,0.000000,0.000000
node308-27-210PROH9762,0.000000,0.000000,-1221.549532,-2105.238200,0.000000,0.000000
node308-21-780PROH4629,0.000000,0.000000,-1221.510710,-2105.277098,0.000000,0.000000
nodeFUSE_364PROH12950,0.000000,0.000000,0.000000,0.000000,-1150.154845,2054.589609
nodePROH12951FUSE_364,0.000000,0.000000,0.000000,0.000000,-1150.154845,2054.589609
nodePROH7038PROH12951,0.000000,0.000000,0.000000,0.000000,-1148.670736,2054.957801
node308-10-610PROH7038,0.000000,0.000000,0.000000,0.000000,-1148.450319,2055.012586
nodePROH7039PROH12952,0.000000,0.000000,0.000000,0.000000,-1147.172993,2055.328568
node308-03-810PROH7039,0.000000,0.000000,0.000000,0.000000,-1146.883201,2055.400393
node308-04-750PROH12953,0.000000,0.000000,0.000000,0.000000,-1145.834996,2055.659564
nodeRECL_752PROH13736,2365.501730,-119.503772,0.000000,0.000000,0.000000,0.000000
nodePROH13737RECL_752,2365.501730,-119.503772,0.000000,0.000000,0.000000,0.000000
nodePROH2102PROH13737,2363.635625,-124.958297,0.000000,0.000000,0.000000,0.000000
node308-15-780PROH2102,2363.589563,-125.094454,0.000000,0.000000,0.000000,0.000000
nodePROH15340PROH13738,2362.693931,-127.707997,0.000000,0.000000,0.000000,0.000000
nodePROH15341PROH15340,2361.900043,-130.026113,0.000000,0.000000,0.000000,0.000000
nodePROH15342PROH15341,2361.556084,-131.030407,0.000000,0.000000,0.000000,0.000000
nodePROH15343PROH15342,2361.428022,-131.404023,0.000000,0.000000,0.000000,0.000000
nodePROH15344PROH15343,2361.104267,-132.347431,0.000000,0.000000,0.000000,0.000000
nodePROH1982PROH15344,2360.842173,-133.109515,0.000000,0.000000,0.000000,0.000000
node308-27-360PROH1982,2360.842173,-133.109515,0.000000,0.000000,0.000000,0.000000
node308-23-860PROH14080,2360.203768,-134.965788,0.000000,0.000000,0.000000,0.000000
nodePRUG588PROH14081,2359.548234,-136.870228,0.000000,0.000000,0.000000,0.000000
node308-24-850PRUG588,2358.502156,-137.359386,0.000000,0.000000,0.000000,0.000000
nodePROH14083PROH14082,2359.548234,-136.870228,0.000000,0.000000,0.000000,0.000000
node308-25-141PROH14083,2359.548234,-136.870228,0.000000,0.000000,0.000000,0.000000
node308-22-670PROH1981,2361.051325,-132.502298,0.000000,0.000000,0.000000,0.000000
nodePROH17353PROH17352,2361.120495,-132.303281,0.000000,0.000000,0.000000,0.000000
node308-23-540PROH1980,2360.962829,-132.764324,0.000000,0.000000,0.000000,0.000000
node308-23-541PRUG587,2360.937419,-132.776268,0.000000,0.000000,0.000000,0.000000
nodePRUG3618PROH8978,2361.499304,-131.196773,0.000000,0.000000,0.000000,0.000000
node308-23-310PRUG3618,2361.206697,-131.334531,0.000000,0.000000,0.000000,0.000000
node308-23-220PRUG3822,2361.859578,-130.045191,0.000000,0.000000,0.000000,0.000000
node308-02-680PROH4728,0.000000,0.000000,-1206.386495,-2093.100901,0.000000,0.000000
nodePRUG5601RECL_649,2400.000000,0.000000,-1200.000000,-2078.460969,-1200.000000,2078.460969
node288-26-870PRUG5601,2383.471389,-8.100046,-1187.660665,-2062.259078,-1149.385959,2064.194024
nodePROH12251PRUG5602,2349.546255,-24.725471,-1162.334060,-2029.004540,-1045.500148,2034.910981
nodePROH12252PROH12251,2353.907553,-28.129630,-1158.971508,-2020.592104,-1012.735347,2058.884242
nodePROH7762PROH12252,2356.016898,-29.776054,-1157.345208,-2016.523425,-996.888634,2070.478923
nodePROH17832PROH7762,2356.366508,-29.409131,-1157.151033,-2015.926752,-995.427906,2071.702425
node288-23-710PROH17832,2357.116545,-28.703848,-1156.664947,-2014.813862,-992.444828,2074.146749
nodePROH18866PROH17833,2370.313519,-16.007690,-1148.217134,-1994.709253,-939.493003,2118.266943
nodeFUSE_338PROH18866,0.000000,0.000000,-1148.349157,-1994.577627,0.000000,0.000000
nodePROH18867FUSE_338,0.000000,0.000000,-1148.349157,-1994.577627,0.000000,0.000000
nodePROH4782PROH18867,0.000000,0.000000,-1148.787538,-1994.140563,0.000000,0.000000
node288-23-240PROH4782,0.000000,0.000000,-1148.876444,-1994.052028,0.000000,0.000000
nodePROH4783PROH18868,0.000000,0.000000,-1149.693190,-1993.237364,0.000000,0.000000
node288-14-760PROH4783,0.000000,0.000000,-1149.729050,-1993.201617,0.000000,0.000000
nodePROH18870PROH18869,0.000000,0.000000,-1149.863057,-1993.067949,0.000000,0.000000
nodePROH11284PROH18870,0.000000,0.000000,-1150.109936,-1992.821647,0.000000,0.000000
nodePROH11285PROH11284,0.000000,0.000000,-1150.109936,-1992.821647,0.000000,0.000000
node288-24-380PROH11285,0.000000,0.000000,-1150.109936,-1992.821647,0.000000,0.000000
nodePROH18872PROH18871,0.000000,0.000000,-1150.371812,-1992.560383,0.000000,0.000000
node288-13-841PROH4785,0.000000,0.000000,-1150.436434,-1992.495912,0.000000,0.000000
node288-23-170PROH4784,0.000000,0.000000,-1149.973723,-1992.957602,0.000000,0.000000
nodePROH7655PROH7763,2370.567811,-15.799285,-1148.023827,-1994.395742,-938.539229,2119.036514
nodePROH7587PROH7655,2388.638754,-6.050954,0.000000,0.000000,-880.003033,2162.513883
nodePROH17363PROH7587,2391.095470,-4.594567,0.000000,0.000000,-872.174409,2168.376205
nodeFUSE_317PROH17363,0.000000,0.000000,0.000000,0.000000,-869.607255,2168.649354
nodePROH17364FUSE_317,0.000000,0.000000,0.000000,0.000000,-869.607255,2168.649354
nodePROH7192PROH17364,0.000000,0.000000,0.000000,0.000000,-862.609749,2169.393900
node288-14-130PROH7192,0.000000,0.000000,0.000000,0.000000,-861.959323,2169.467179
nodePROH17366PROH17365,0.000000,0.000000,0.000000,0.000000,-848.280051,2170.904204
nodePROH17367PROH17366,0.000000,0.000000,0.000000,0.000000,-846.969940,2171.043549
node288-13-350PROH17367,0.000000,0.000000,0.000000,0.000000,-846.966526,2171.043913
node288-13-110PRUG2119,0.000000,0.000000,0.000000,0.000000,-842.074675,2165.630917
nodePROH18124PROH7654,2397.708678,1.361853,0.000000,0.000000,-849.398146,2193.884983
nodeREGU_16PROH18124,0.000000,0.000000,0.000000,0.000000,-845.577151,2198.351016
nodePROH18125REGU_16,0.000000,0.000000,0.000000,0.000000,-850.862008,2212.090710
nodeRECL_614PROH18125,0.000000,0.000000,0.000000,0.000000,-849.413300,2213.783980
nodePROH18126RECL_614,0.000000,0.000000,0.000000,0.000000,-849.413300,2213.783980
node288-10-181PROH18126,0.000000,0.000000,0.000000,0.000000,-846.736454,2216.912716
nodePROH18128PROH18127,0.000000,0.000000,0.000000,0.000000,-845.907270,2217.881879
nodePROH18129PROH18128,0.000000,0.000000,0.000000,0.000000,-822.742506,2247.379328
nodePROH18130PROH18129,0.000000,0.000000,0.000000,0.000000,-814.901892,2257.363375
node288-02-210PROH18130,0.000000,0.000000,0.000000,0.000000,-812.579885,2260.436580
nodePROH7173PROH18131,0.000000,0.000000,0.000000,0.000000,-811.050075,2260.544208
node268-34-780PROH7173,0.000000,0.000000,0.000000,0.000000,-810.395328,2260.595526
nodePRUG2110PROH7172,0.000000,0.000000,0.000000,0.000000,-807.499389,2260.815577
node268-34-830PRUG2110,0.000000,0.000000,0.000000,0.000000,-804.600819,2258.206197
nodePROH7165PROH17955,0.000000,0.000000,0.000000,0.000000,-795.612502,2261.594280
node268-35-850PROH7165,0.000000,0.000000,0.000000,0.000000,-795.271016,2261.618956
nodePROH11034PROH17956,0.000000,0.000000,0.000000,0.000000,-792.544225,2261.801645
node268-35-340PROH11034,0.000000,0.000000,0.000000,0.000000,-788.427961,2262.073926
nodePROH16705PROH11035,0.000000,0.000000,0.000000,0.000000,-785.448451,2262.268591
nodePROH16706PROH16705,0.000000,0.000000,0.000000,0.000000,-779.386891,2262.664620
nodePROH16707PROH16706,0.000000,0.000000,0.000000,0.000000,-779.089101,2262.683947
nodePROH7171PROH16707,0.000000,0.000000,0.000000,0.000000,-777.636845,2262.778201
node268-27-830PROH7171,0.000000,0.000000,0.000000,0.000000,-777.216424,2262.805504
nodePROH16709PROH16708,0.000000,0.000000,0.000000,0.000000,-777.229350,2262.804624
nodePROH16710PROH16709,0.000000,0.000000,0.000000,0.000000,-777.066529,2262.815184
node268-27-610PRUG2109,0.000000,0.000000,0.000000,0.000000,-776.979686,2262.735177
nodePROH7170PROH11665,0.000000,0.000000,0.000000,0.000000,-777.066157,2262.815205
node268-34-210PROH7170,0.000000,0.000000,0.000000,0.000000,-776.961834,2262.821969
node268-34-610PROH11666,0.000000,0.000000,0.000000,0.000000,-777.066157,2262.815205
node268-34-160PRUG3654,0.000000,0.000000,0.000000,0.000000,-778.987719,2262.297496
nodePROH16093PROH16092,0.000000,0.000000,0.000000,0.000000,-785.448451,2262.268591
node268-26-340PROH16093,0.000000,0.000000,0.000000,0.000000,-785.448451,2262.268591
nodePROH16095PROH16094,0.000000,0.000000,0.000000,0.000000,-785.448451,2262.268591
node268-23-740PROH16095,0.000000,0.000000,0.000000,0.000000,-785.448451,2262.268591
nodeSWIT_604-BPROH7163,0.000000,0.000000,0.000000,0.000000,-785.448451,2262.268591
nodePROH16064PROH16063,0.000000,0.000000,0.000000,0.000000,-787.823443,2262.127749
node268-36-710PROH16064,0.000000,0.000000,0.000000,0.000000,-787.377143,2262.158571
node268-35-650PROH9356,0.000000,0.000000,0.000000,0.000000,-787.443743,2262.153982
node288-03-560PROH7188,0.000000,0.000000,0.000000,0.000000,-822.742506,2247.379328
node288-10-180PRUG2116,0.000000,0.000000,0.000000,0.000000,-844.789026,2216.918493
nodeRECL_615PROH18071,2397.547421,0.790371,0.000000,0.000000,0.000000,0.000000
nodePROH18072RECL_615,2397.547421,0.790371,0.000000,0.000000,0.000000,0.000000
nodePRUG651PROH18072,2397.196268,-0.454091,0.000000,0.000000,0.000000,0.000000
node288-11-220PRUG651,2396.032985,-1.082252,0.000000,0.000000,0.000000,0.000000
nodePRUG652PRUG6577,2395.856442,-1.173800,0.000000,0.000000,0.000000,0.000000
node288-11-340PRUG652,2395.743792,-1.234620,0.000000,0.000000,0.000000,0.000000
nodePROH11763PRUG6578,2394.585166,-1.856160,0.000000,0.000000,0.000000,0.000000
node288-11-560PROH11763,2394.214609,-3.163005,0.000000,0.000000,0.000000,0.000000
node288-02-780PROH11764,2393.276903,-6.469843,0.000000,0.000000,0.000000,0.000000
nodePROH11766PROH11765,2393.018892,-7.378851,0.000000,0.000000,0.000000,0.000000
node288-01-220PROH11766,2392.899490,-7.799471,0.000000,0.000000,0.000000,0.000000
nodePRUG654PROH2170,2392.985818,-7.495391,0.000000,0.000000,0.000000,0.000000
node288-01-440PRUG654,2392.705672,-7.645676,0.000000,0.000000,0.000000,0.000000
nodeFUSE_318PROH19086,2388.605357,-6.168833,0.000000,0.000000,0.000000,0.000000
nodePROH19087FUSE_318,2388.605357,-6.168833,0.000000,0.000000,0.000000,0.000000
node288-15-151PROH19087,2388.500769,-6.537980,0.000000,0.000000,0.000000,0.000000
node288-15-150PROH19088,2388.491745,-6.569829,0.000000,0.000000,0.000000,0.000000
nodeRECL_647PROH11962,0.000000,0.000000,-1148.279428,-1994.137955,0.000000,0.000000
nodePROH11963RECL_647,0.000000,0.000000,-1148.279428,-1994.137955,0.000000,0.000000
nodePROH4778PROH11963,0.000000,0.000000,-1152.599554,-1989.780891,0.000000,0.000000
node288-22-130PROH4778,0.000000,0.000000,-1152.599554,-1989.780891,0.000000,0.000000
nodePROH11965PROH11964,0.000000,0.000000,-1158.281491,-1984.050372,0.000000,0.000000
nodePROH11966PROH11965,0.000000,0.000000,-1158.983329,-1983.342063,0.000000,0.000000
nodePROH4779PROH11966,0.000000,0.000000,-1159.373966,-1982.947944,0.000000,0.000000
node288-20-410PROH4779,0.000000,0.000000,-1159.373966,-1982.947944,0.000000,0.000000
node288-20-141PROH11967,0.000000,0.000000,-1159.639729,-1982.679812,0.000000,0.000000
node288-16-610PROH13206,0.000000,0.000000,-1159.395827,-1982.925672,0.000000,0.000000
node288-16-210PROH13207,0.000000,0.000000,-1160.074455,-1982.240639,0.000000,0.000000
node288-16-840PRUG1410,0.000000,0.000000,-1158.198483,-1981.562885,0.000000,0.000000
nodeFUSE_339PROH16943,0.000000,0.000000,-1157.262515,-2015.815720,0.000000,0.000000
nodePROH16944FUSE_339,0.000000,0.000000,-1157.262515,-2015.815720,0.000000,0.000000
nodePRUG1411PROH16944,0.000000,0.000000,-1159.564046,-2013.523462,0.000000,0.000000
node288-26-280PRUG1411,0.000000,0.000000,-1159.527593,-2012.183559,0.000000,0.000000
nodeRECL_648PROH14027,2355.569773,-31.197431,0.000000,0.000000,0.000000,0.000000
