# ACEC-Friendship.VOLTS.csv run at 2000-01-01 00:00:00 PST on 4160 nodes
node_name,voltA_real,voltA_imag,voltB_real,voltB_imag,voltC_real,voltC_imag
S1806-33-076,-113.426213,208.819661,-113.426213,208.819661,0.000000,0.000000
S1806-33-065,-113.429579,208.831210,-113.429579,208.831210,0.000000,0.000000
S1806-33-007,-113.439760,208.852566,-113.439760,208.852566,0.000000,0.000000
S1806-33-009,-113.439760,208.852566,-113.439760,208.852566,0.000000,0.000000
S1806-33-010,-113.446310,208.874743,-113.446310,208.874743,0.000000,0.000000
S1806-33-006,-113.482288,208.876154,-113.482288,208.876154,0.000000,0.000000
S1806-33-021,-127.043468,-210.681527,-127.043468,-210.681527,0.000000,0.000000
S1806-28-001,-127.044263,-210.680748,-127.044263,-210.680748,0.000000,0.000000
S1806-28-010,-127.044263,-210.680748,-127.044263,-210.680748,0.000000,0.000000
S1806-33-034,-127.044615,-210.675199,-127.044615,-210.675199,0.000000,0.000000
S1806-33-036,-127.044615,-210.675199,-127.044615,-210.675199,0.000000,0.000000
S1806-33-048,-127.044615,-210.675199,-127.044615,-210.675199,0.000000,0.000000
S1806-33-024,-127.043415,-210.671766,-127.043415,-210.671766,0.000000,0.000000
S1806-33-053,-127.043415,-210.671766,-127.043415,-210.671766,0.000000,0.000000
S1806-33-027,-127.042616,-210.672484,-127.042616,-210.672484,0.000000,0.000000
S1806-27-011,-127.041188,-210.651855,-127.041188,-210.651855,0.000000,0.000000
S1806-27-008,-127.041189,-210.651864,-127.041189,-210.651864,0.000000,0.000000
S1806-28-013,-63.520571,-105.325692,-63.520571,-105.325692,0.000000,0.000000
S1806-33-061,-127.041142,-210.651382,-127.041142,-210.651382,0.000000,0.000000
S1806-34-005,-127.040898,-210.648860,-127.040898,-210.648860,0.000000,0.000000
S1806-33-049,-127.040847,-210.648318,-127.040847,-210.648318,0.000000,0.000000
S1806-33-060,-127.041605,-210.647120,-127.041605,-210.647120,0.000000,0.000000
S1806-33-062,-127.041605,-210.647120,-127.041605,-210.647120,0.000000,0.000000
S1806-33-004,-127.040733,-210.647157,-127.040733,-210.647157,0.000000,0.000000
S1806-33-072,-127.040826,-210.648072,-127.040826,-210.648072,0.000000,0.000000
S1806-33-014,-127.040945,-210.649359,-127.040945,-210.649359,0.000000,0.000000
S1806-34-003,-127.041012,-210.650054,-127.041012,-210.650054,0.000000,0.000000
S1806-33-018,-127.041085,-210.650808,-127.041085,-210.650808,0.000000,0.000000
S1806-34-006,-127.041121,-210.651174,-127.041121,-210.651174,0.000000,0.000000
S1806-27-003,-127.041198,-210.651869,-127.041198,-210.651869,0.000000,0.000000
S1806-27-001,-127.041051,-210.650202,-127.041051,-210.650202,0.000000,0.000000
S1806-27-005,-127.040894,-210.648436,-127.040894,-210.648436,0.000000,0.000000
S1806-27-012,-127.040900,-210.648502,-127.040900,-210.648502,0.000000,0.000000
S1806-34-002,-127.040647,-210.645536,-127.040647,-210.645536,0.000000,0.000000
S1806-34-001,-127.039716,-210.634638,-127.039716,-210.634638,0.000000,0.000000
S1806-27-010,-127.039707,-210.634550,-127.039707,-210.634550,0.000000,0.000000
S1806-27-002,-127.039018,-210.626582,-127.039018,-210.626582,0.000000,0.000000
S1806-35-015,-127.038474,-210.619644,-127.038474,-210.619644,0.000000,0.000000
S1806-35-032,-127.038233,-210.616797,-127.038233,-210.616797,0.000000,0.000000
S1806-35-031,-127.039050,-210.616282,-127.039050,-210.616282,0.000000,0.000000
S1806-35-033,-127.039050,-210.616282,-127.039050,-210.616282,0.000000,0.000000
S1806-35-052,-127.038268,-210.617194,-127.038268,-210.617194,0.000000,0.000000
S1806-35-035,-127.038305,-210.617627,-127.038305,-210.617627,0.000000,0.000000
S1806-35-026,-127.038987,-210.614991,-127.038987,-210.614991,0.000000,0.000000
S1806-35-034,-127.038987,-210.614991,-127.038987,-210.614991,0.000000,0.000000
S1806-35-003,-127.038947,-210.614447,-127.038947,-210.614447,0.000000,0.000000
S1806-35-018,-127.038947,-210.614447,-127.038947,-210.614447,0.000000,0.000000
S1806-35-004,-127.039835,-210.614946,-127.039835,-210.614946,0.000000,0.000000
S1806-35-039,-127.039835,-210.614946,-127.039835,-210.614946,0.000000,0.000000
S1806-35-045,-127.039835,-210.614946,-127.039835,-210.614946,0.000000,0.000000
S1806-35-046,-127.038290,-210.617137,-127.038290,-210.617137,0.000000,0.000000
S1806-35-044,-127.038386,-210.618455,-127.038386,-210.618455,0.000000,0.000000
S1806-26-004,-127.038937,-210.625307,-127.038937,-210.625307,0.000000,0.000000
S1806-35-048,-127.039046,-210.626633,-127.039046,-210.626633,0.000000,0.000000
S1806-34-007,-127.040414,-210.642816,-127.040414,-210.642816,0.000000,0.000000
S1806-33-001,-127.041671,-210.662672,-127.041671,-210.662672,0.000000,0.000000
S1806-33-063,-127.043663,-210.683607,-127.043663,-210.683607,0.000000,0.000000
S1806-28-004,-127.046305,-210.683739,-127.046305,-210.683739,0.000000,0.000000
S1806-28-006,-127.046305,-210.683739,-127.046305,-210.683739,0.000000,0.000000
S1806-28-008,-127.046305,-210.683739,-127.046305,-210.683739,0.000000,0.000000
S1806-28-011,-127.046305,-210.683739,-127.046305,-210.683739,0.000000,0.000000
S1806-28-007,-127.043937,-210.686376,-127.043937,-210.686376,0.000000,0.000000
S1806-33-035,-127.045900,-210.707913,-127.045900,-210.707913,0.000000,0.000000
S1806-28-015,-127.569054,-211.999063,-127.569054,-211.999063,0.000000,0.000000
S1806-29-012,245.748592,-11.918701,245.748592,-11.918701,0.000000,0.000000
S1806-20-018,246.988871,-14.895391,246.988871,-14.895391,0.000000,0.000000
S1806-20-066,246.983462,-14.897631,246.983462,-14.897631,0.000000,0.000000
S1806-20-065,246.980533,-14.898845,246.980533,-14.898845,0.000000,0.000000
S1806-20-005,246.975697,-14.900841,246.975697,-14.900841,0.000000,0.000000
S1806-20-012,246.975864,-14.900773,246.975864,-14.900773,0.000000,0.000000
S1806-20-019,246.976034,-14.900705,246.976034,-14.900705,0.000000,0.000000
S1806-20-047,246.976452,-14.900536,246.976452,-14.900536,0.000000,0.000000
S1806-20-013,246.976463,-14.901459,246.976463,-14.901459,0.000000,0.000000
S1806-20-015,246.976463,-14.901459,246.976463,-14.901459,0.000000,0.000000
S1806-20-001,246.977205,-14.900226,246.977205,-14.900226,0.000000,0.000000
S1806-20-010,246.975935,-14.901671,246.975935,-14.901671,0.000000,0.000000
S1806-20-039,246.975935,-14.901671,246.975935,-14.901671,0.000000,0.000000
S1806-20-046,246.976379,-14.900562,246.976379,-14.900562,0.000000,0.000000
S1806-20-034,246.976587,-14.900476,246.976587,-14.900476,0.000000,0.000000
S1806-20-007,246.976622,-14.901390,246.976622,-14.901390,0.000000,0.000000
S1806-20-008,246.976622,-14.901390,246.976622,-14.901390,0.000000,0.000000
S1806-29-011,246.976924,-14.900339,246.976924,-14.900339,0.000000,0.000000
S1806-29-004,246.976817,-14.900378,246.976817,-14.900378,0.000000,0.000000
S1806-29-013,246.975708,-14.900827,246.975708,-14.900827,0.000000,0.000000
S1806-29-009,246.976142,-14.900651,246.976142,-14.900651,0.000000,0.000000
S1806-29-014,246.990414,-14.894754,246.990414,-14.894754,0.000000,0.000000
S1806-21-018,246.992872,-14.893638,246.992872,-14.893638,0.000000,0.000000
S1806-21-014,246.992962,-14.893601,246.992962,-14.893601,0.000000,0.000000
S1806-21-013,246.993007,-14.894509,246.993007,-14.894509,0.000000,0.000000
S1806-21-025,246.993007,-14.894509,246.993007,-14.894509,0.000000,0.000000
S1806-21-021,-106.570880,213.000257,-106.570880,213.000257,0.000000,0.000000
S1806-21-016,124.694140,-8.972707,124.694140,-8.972707,0.000000,0.000000
S1806-21-012,-104.776263,214.217205,-104.776263,214.217205,0.000000,0.000000
S1806-21-003,-104.776627,214.217493,-104.776627,214.217493,0.000000,0.000000
S1806-21-010,-104.754803,214.223793,-104.754803,214.223793,0.000000,0.000000
S1806-21-026,-104.760941,214.223234,-104.760941,214.223234,0.000000,0.000000
S1806-17-006,-130.460786,-215.830890,-130.460786,-215.830890,0.000000,0.000000
S1806-17-015,-130.460786,-215.830890,-130.460786,-215.830890,0.000000,0.000000
S1806-17-008,-130.500608,-215.848340,-130.500608,-215.848340,0.000000,0.000000
S1806-20-043,-130.500610,-215.848361,-130.500610,-215.848361,0.000000,0.000000
S1806-17-043,-130.576472,-215.878850,-130.576472,-215.878850,0.000000,0.000000
S1806-17-044,-130.576472,-215.878850,-130.576472,-215.878850,0.000000,0.000000
S1806-20-003,-130.575703,-215.879666,-130.575703,-215.879666,0.000000,0.000000
S1806-17-032,-130.677035,-215.922523,-130.677035,-215.922523,0.000000,0.000000
S1806-17-011,-130.677030,-215.922474,-130.677030,-215.922474,0.000000,0.000000
S1806-17-023,124.579138,-9.292928,124.579138,-9.292928,0.000000,0.000000
S1806-17-047,249.098386,-18.645265,249.098386,-18.645265,0.000000,0.000000
S1806-17-027,124.516064,-9.472653,124.516064,-9.472653,0.000000,0.000000
S1806-17-028,124.577608,-9.292594,124.577608,-9.292594,0.000000,0.000000
S1806-17-036,124.572449,-9.307304,124.572449,-9.307304,0.000000,0.000000
S1806-17-042,124.570043,-9.328228,124.570043,-9.328228,0.000000,0.000000
S1806-17-029,124.531660,-9.496793,124.531660,-9.496793,0.000000,0.000000
S1806-17-014,124.649337,-9.283779,124.649337,-9.283779,0.000000,0.000000
S1806-17-021,124.645204,-9.301808,124.645204,-9.301808,0.000000,0.000000
S1806-17-001,124.650801,-9.276675,124.650801,-9.276675,0.000000,0.000000
S1806-17-035,124.780105,-9.314753,124.780105,-9.314753,0.000000,0.000000
S1806-20-059,124.808418,-9.241368,124.808418,-9.241368,0.000000,0.000000
S1806-20-054,249.625047,-18.449358,249.625047,-18.449358,0.000000,0.000000
S1806-20-062,249.623028,-18.450168,249.623028,-18.450168,0.000000,0.000000
S1806-20-017,124.811554,-9.225068,124.811554,-9.225068,0.000000,0.000000
S1806-17-013,249.620666,-18.452045,249.620666,-18.452045,0.000000,0.000000
S1806-17-020,249.620666,-18.452045,249.620666,-18.452045,0.000000,0.000000
S1806-18-001,249.615395,-18.453258,249.615395,-18.453258,0.000000,0.000000
S1806-20-072,249.615098,-18.453349,249.615098,-18.453349,0.000000,0.000000
S1806-20-056,249.615214,-18.453305,249.615214,-18.453305,0.000000,0.000000
S1806-20-071,249.615188,-18.453314,249.615188,-18.453314,0.000000,0.000000
S1806-17-041,249.610547,-18.455206,249.610547,-18.455206,0.000000,0.000000
S1806-17-017,249.610188,-18.456261,249.610188,-18.456261,0.000000,0.000000
S1806-17-019,249.610188,-18.456261,249.610188,-18.456261,0.000000,0.000000
S1806-18-007,249.608846,-18.455898,249.608846,-18.455898,0.000000,0.000000
S1806-18-005,249.608700,-18.456865,249.608700,-18.456865,0.000000,0.000000
S1806-18-009,249.608700,-18.456865,249.608700,-18.456865,0.000000,0.000000
S1806-18-004,249.609141,-18.455779,249.609141,-18.455779,0.000000,0.000000
S1806-18-003,249.609245,-18.456645,249.609245,-18.456645,0.000000,0.000000
S1806-18-006,249.609245,-18.456645,249.609245,-18.456645,0.000000,0.000000
S1806-17-040,249.609676,-18.456469,249.609676,-18.456469,0.000000,0.000000
S1806-18-008,249.609676,-18.456469,249.609676,-18.456469,0.000000,0.000000
S1806-17-025,249.612278,-18.454498,249.612278,-18.454498,0.000000,0.000000
S1806-17-022,249.612704,-18.454325,249.612704,-18.454325,0.000000,0.000000
S1806-17-039,249.613487,-18.454007,249.613487,-18.454007,0.000000,0.000000
S1806-17-037,249.617896,-18.453143,249.617896,-18.453143,0.000000,0.000000
S1806-17-038,249.617896,-18.453143,249.617896,-18.453143,0.000000,0.000000
S1806-20-067,249.618171,-18.452122,249.618171,-18.452122,0.000000,0.000000
S1806-20-057,-130.616916,-215.896834,-130.616916,-215.896834,0.000000,0.000000
S1806-20-004,124.778856,-9.300131,124.778856,-9.300131,0.000000,0.000000
S1806-20-063,249.592026,-18.459300,249.592026,-18.459300,0.000000,0.000000
S1806-20-022,249.580636,-18.466883,249.580636,-18.466883,0.000000,0.000000
S1806-20-050,249.580636,-18.466883,249.580636,-18.466883,0.000000,0.000000
S1806-20-052,249.580636,-18.466883,249.580636,-18.466883,0.000000,0.000000
S1806-20-053,249.580636,-18.466883,249.580636,-18.466883,0.000000,0.000000
S1806-20-024,249.580691,-18.466859,249.580691,-18.466859,0.000000,0.000000
S1806-20-033,249.580691,-18.466859,249.580691,-18.466859,0.000000,0.000000
S1806-20-035,249.580691,-18.466859,249.580691,-18.466859,0.000000,0.000000
S1806-20-058,249.580691,-18.466859,249.580691,-18.466859,0.000000,0.000000
S1806-20-025,249.581454,-18.466529,249.581454,-18.466529,0.000000,0.000000
S1806-20-038,249.581454,-18.466529,249.581454,-18.466529,0.000000,0.000000
S1806-20-040,249.581454,-18.466529,249.581454,-18.466529,0.000000,0.000000
S1806-20-064,249.581454,-18.466529,249.581454,-18.466529,0.000000,0.000000
S1806-20-049,249.582442,-18.463399,249.582442,-18.463399,0.000000,0.000000
S1806-20-029,249.583338,-18.463917,249.583338,-18.463917,0.000000,0.000000
S1806-20-037,249.583338,-18.463917,249.583338,-18.463917,0.000000,0.000000
S1806-20-021,249.583772,-18.464633,249.583772,-18.464633,0.000000,0.000000
S1806-20-051,249.583772,-18.464633,249.583772,-18.464633,0.000000,0.000000
S1806-20-061,249.583772,-18.464633,249.583772,-18.464633,0.000000,0.000000
S1806-20-028,124.792537,-9.231587,124.792537,-9.231587,0.000000,0.000000
S1806-20-030,124.792537,-9.231587,124.792537,-9.231587,0.000000,0.000000
S1806-20-036,249.586499,-18.463469,249.586499,-18.463469,0.000000,0.000000
S1806-20-055,249.586499,-18.463469,249.586499,-18.463469,0.000000,0.000000
S1806-20-068,249.586499,-18.463469,249.586499,-18.463469,0.000000,0.000000
S1806-20-023,249.586689,-18.465193,249.586689,-18.465193,0.000000,0.000000
S1806-20-031,249.586689,-18.465193,249.586689,-18.465193,0.000000,0.000000
S1806-20-032,249.586689,-18.465193,249.586689,-18.465193,0.000000,0.000000
S1806-20-041,249.586689,-18.465193,249.586689,-18.465193,0.000000,0.000000
S1806-20-060,249.586689,-18.465193,249.586689,-18.465193,0.000000,0.000000
S1806-20-070,249.591824,-18.459378,249.591824,-18.459378,0.000000,0.000000
S1806-16-011,253.612365,-20.414945,253.612365,-20.414945,0.000000,0.000000
S1806-17-046,-131.357788,-218.143243,-131.357788,-218.143243,0.000000,0.000000
S1806-09-005,-131.418467,-218.291358,-131.418467,-218.291358,0.000000,0.000000
S1806-09-017,-131.418348,-218.290231,-131.418348,-218.290231,0.000000,0.000000
S1806-16-012,-131.418206,-218.288813,-131.418206,-218.288813,0.000000,0.000000
S1806-09-012,-131.418261,-218.289362,-131.418261,-218.289362,0.000000,0.000000
S1806-16-007,-131.418282,-218.289575,-131.418282,-218.289575,0.000000,0.000000
S1806-16-003,-131.418436,-218.291072,-131.418436,-218.291072,0.000000,0.000000
S1806-09-008,-131.418812,-218.294628,-131.418812,-218.294628,0.000000,0.000000
S1806-17-045,-100.305145,217.612582,-100.305145,217.612582,0.000000,0.000000
S1806-08-021,256.298612,-22.954436,256.298612,-22.954436,0.000000,0.000000
S1806-08-026,256.298612,-22.954436,256.298612,-22.954436,0.000000,0.000000
S1806-08-012,258.373196,-24.334169,258.373196,-24.334169,0.000000,0.000000
S1806-08-017,-96.242345,220.080016,-96.242345,220.080016,0.000000,0.000000
S1806-08-009,259.073594,-24.803704,259.073594,-24.803704,0.000000,0.000000
S1806-08-010,259.073594,-24.803704,259.073594,-24.803704,0.000000,0.000000
S1806-08-018,259.073594,-24.803704,259.073594,-24.803704,0.000000,0.000000
S1806-08-020,129.711785,-12.592111,129.711785,-12.592111,0.000000,0.000000
S1806-05-057,-133.340138,-221.466251,-133.340138,-221.466251,0.000000,0.000000
S1806-05-123,-133.340152,-221.466385,-133.340152,-221.466385,0.000000,0.000000
S1806-05-053,-133.340926,-221.465849,-133.340926,-221.465849,0.000000,0.000000
S1806-05-156,-133.340926,-221.465849,-133.340926,-221.465849,0.000000,0.000000
S1806-05-118,-133.340193,-221.466809,-133.340193,-221.466809,0.000000,0.000000
S1806-05-050,-133.341773,-221.466077,-133.341773,-221.466077,0.000000,0.000000
S1806-05-082,-133.341773,-221.466077,-133.341773,-221.466077,0.000000,0.000000
S1806-08-002,-133.341773,-221.466077,-133.341773,-221.466077,0.000000,0.000000
S1806-05-226,-133.341044,-221.467117,-133.341044,-221.467117,0.000000,0.000000
S1806-08-019,-133.341044,-221.467117,-133.341044,-221.467117,0.000000,0.000000
S1806-05-137,-133.340349,-221.468549,-133.340349,-221.468549,0.000000,0.000000
S1806-08-024,-133.340428,-221.469449,-133.340428,-221.469449,0.000000,0.000000
S1806-05-163,-133.340469,-221.469910,-133.340469,-221.469910,0.000000,0.000000
S1806-05-178,-95.061158,220.601258,-95.061158,220.601258,0.000000,0.000000
S1806-05-200,-95.061158,220.601258,-95.061158,220.601258,0.000000,0.000000
S1806-05-201,-95.061158,220.601258,-95.061158,220.601258,0.000000,0.000000
S1806-05-204,-95.061158,220.601258,-95.061158,220.601258,0.000000,0.000000
S1806-05-220,-95.061158,220.601258,-95.061158,220.601258,0.000000,0.000000
S1806-05-194,-95.071189,220.600898,-95.071189,220.600898,0.000000,0.000000
S1806-05-195,-95.093264,220.595375,-95.093264,220.595375,0.000000,0.000000
S1806-05-225,-95.093264,220.595375,-95.093264,220.595375,0.000000,0.000000
S1806-05-233,-95.093264,220.595375,-95.093264,220.595375,0.000000,0.000000
S1806-05-198,-95.099789,220.598151,-95.099789,220.598151,0.000000,0.000000
S1806-05-135,-94.843529,220.441494,-94.843529,220.441494,0.000000,0.000000
S1806-05-144,-94.843529,220.441494,-94.843529,220.441494,0.000000,0.000000
S1806-05-149,-94.843529,220.441494,-94.843529,220.441494,0.000000,0.000000
S1806-05-150,-94.843529,220.441494,-94.843529,220.441494,0.000000,0.000000
S1806-05-219,-47.321570,110.107911,-47.321570,110.107911,0.000000,0.000000
S1806-03-006,-93.035137,218.901324,-93.035137,218.901324,0.000000,0.000000
S1906-34-014,-92.851247,218.788448,-92.851247,218.788448,0.000000,0.000000
S1906-34-019,-92.871766,218.785615,-92.871766,218.785615,0.000000,0.000000
S1906-34-015,-92.896166,218.788585,-92.896166,218.788585,0.000000,0.000000
S1906-33-006,-92.908334,218.795735,-92.908334,218.795735,0.000000,0.000000
S1906-33-010,-92.743563,218.673734,-92.743563,218.673734,0.000000,0.000000
S1906-34-021,-92.740903,218.660814,-92.740903,218.660814,0.000000,0.000000
S1906-34-022,-92.710122,218.638363,-92.710122,218.638363,0.000000,0.000000
S1906-34-010,-92.342266,218.343087,-92.342266,218.343087,0.000000,0.000000
S1906-34-004,-92.324796,218.339477,-92.324796,218.339477,0.000000,0.000000
S1906-34-002,-92.337030,218.336436,-92.337030,218.336436,0.000000,0.000000
S1906-34-012,-92.311099,218.341942,-92.311099,218.341942,0.000000,0.000000
S1906-34-018,-92.348690,218.345481,-92.348690,218.345481,0.000000,0.000000
S1906-26-014,-92.292507,218.312656,-92.292507,218.312656,0.000000,0.000000
S1906-26-005,-92.270595,218.318633,-92.270595,218.318633,0.000000,0.000000
S1906-26-015,-92.306987,218.311177,-92.306987,218.311177,0.000000,0.000000
S1906-34-003,-92.293400,218.319048,-92.293400,218.319048,0.000000,0.000000
S1906-26-009,-92.293853,218.308031,-92.293853,218.308031,0.000000,0.000000
S1906-26-013,-92.301424,218.309280,-92.301424,218.309280,0.000000,0.000000
S1906-26-008,-92.259259,218.321181,-92.259259,218.321181,0.000000,0.000000
S1906-27-002,-92.259259,218.321181,-92.259259,218.321181,0.000000,0.000000
S1906-34-001,-92.302737,218.332906,-92.302737,218.332906,0.000000,0.000000
S1906-27-016,-92.308063,218.339252,-92.308063,218.339252,0.000000,0.000000
S1906-27-011,-92.368913,218.361058,-92.368913,218.361058,0.000000,0.000000
S1906-34-006,-92.388079,218.378321,-92.388079,218.378321,0.000000,0.000000
S1906-27-012,-92.383512,218.379406,-92.383512,218.379406,0.000000,0.000000
S1906-27-006,-92.336121,218.404758,-92.336121,218.404758,0.000000,0.000000
S1906-34-017,-92.336121,218.404758,-92.336121,218.404758,0.000000,0.000000
S1906-34-020,-92.336121,218.404758,-92.336121,218.404758,0.000000,0.000000
S1906-34-007,-92.406673,218.400160,-92.406673,218.400160,0.000000,0.000000
S1906-27-010,-92.396799,218.417684,-92.396799,218.417684,0.000000,0.000000
S1906-34-013,-92.396799,218.417684,-92.396799,218.417684,0.000000,0.000000
S1906-27-007,-92.503265,218.469338,-92.503265,218.469338,0.000000,0.000000
S1906-27-005,-92.505124,218.500237,-92.505124,218.500237,0.000000,0.000000
S1906-27-008,-92.505124,218.500237,-92.505124,218.500237,0.000000,0.000000
S1906-27-014,-92.505124,218.500237,-92.505124,218.500237,0.000000,0.000000
S1906-34-008,-92.505124,218.500237,-92.505124,218.500237,0.000000,0.000000
S1906-28-023,-92.529383,218.490359,-92.529383,218.490359,0.000000,0.000000
S1906-28-018,-92.517229,218.493534,-92.517229,218.493534,0.000000,0.000000
S1906-34-009,-92.612080,218.558810,-92.612080,218.558810,0.000000,0.000000
S1906-34-016,-92.605625,218.600391,-92.605625,218.600391,0.000000,0.000000
S1806-03-017,-93.090761,218.943101,-93.090761,218.943101,0.000000,0.000000
S1806-03-011,-93.094230,218.948691,-93.094230,218.948691,0.000000,0.000000
S1806-03-027,-93.094355,218.948906,-93.094355,218.948906,0.000000,0.000000
S1806-03-007,-93.090216,218.950494,-93.090216,218.950494,0.000000,0.000000
S1806-03-012,-93.090216,218.950494,-93.090216,218.950494,0.000000,0.000000
S1806-03-013,-93.075608,218.955433,-93.075608,218.955433,0.000000,0.000000
S1806-03-025,-93.075608,218.955433,-93.075608,218.955433,0.000000,0.000000
S1806-03-035,-93.075608,218.955433,-93.075608,218.955433,0.000000,0.000000
S1806-03-018,-93.080203,218.957853,-93.080203,218.957853,0.000000,0.000000
S1806-03-028,-93.080203,218.957853,-93.080203,218.957853,0.000000,0.000000
S1806-03-036,-93.080203,218.957853,-93.080203,218.957853,0.000000,0.000000
S1806-03-039,-93.080203,218.957853,-93.080203,218.957853,0.000000,0.000000
S1806-03-034,-93.106323,218.955939,-93.106323,218.955939,0.000000,0.000000
S1806-03-005,-93.106501,218.959956,-93.106501,218.959956,0.000000,0.000000
S1806-03-024,-93.106501,218.959956,-93.106501,218.959956,0.000000,0.000000
S1806-03-029,-93.106501,218.959956,-93.106501,218.959956,0.000000,0.000000
S1806-03-037,-93.106501,218.959956,-93.106501,218.959956,0.000000,0.000000
S1806-03-016,-93.119037,218.966250,-93.119037,218.966250,0.000000,0.000000
S1806-03-010,-93.195131,219.031297,-93.195131,219.031297,0.000000,0.000000
S1806-03-003,-93.217261,219.052928,-93.217261,219.052928,0.000000,0.000000
S1806-03-019,-93.217261,219.052928,-93.217261,219.052928,0.000000,0.000000
S1806-03-009,-93.236000,219.062049,-93.236000,219.062049,0.000000,0.000000
S1806-03-008,-93.283746,219.101598,-93.283746,219.101598,0.000000,0.000000
S1806-03-014,-93.275424,219.103907,-93.275424,219.103907,0.000000,0.000000
S1806-03-015,-93.275424,219.103907,-93.275424,219.103907,0.000000,0.000000
S1806-11-001,-93.151340,219.028710,-93.151340,219.028710,0.000000,0.000000
S1806-02-003,-93.110922,218.960649,-93.110922,218.960649,0.000000,0.000000
S1907-31-002,-92.787479,218.726998,-92.787479,218.726998,0.000000,0.000000
S1907-31-004,-92.813199,218.724740,-92.813199,218.724740,0.000000,0.000000
S1807-06-001,-92.838731,218.739066,-92.838731,218.739066,0.000000,0.000000
S1807-06-002,-92.832463,218.754392,-92.832463,218.754392,0.000000,0.000000
S1906-36-002,-92.863007,218.764183,-92.863007,218.764183,0.000000,0.000000
S1906-36-001,-92.892230,218.793953,-92.892230,218.793953,0.000000,0.000000
S1806-01-003,-92.904082,218.802056,-92.904082,218.802056,0.000000,0.000000
S1806-01-002,-92.935564,218.818325,-92.935564,218.818325,0.000000,0.000000
S1806-02-007,-92.916718,218.840965,-92.916718,218.840965,0.000000,0.000000
S1806-02-006,-92.953833,218.833315,-92.953833,218.833315,0.000000,0.000000
S1806-02-002,-92.981619,218.887421,-92.981619,218.887421,0.000000,0.000000
S1806-02-009,-93.079172,218.934695,-93.079172,218.934695,0.000000,0.000000
S1806-02-005,-93.097897,218.950009,-93.097897,218.950009,0.000000,0.000000
S1806-02-010,-93.158178,218.999369,-93.158178,218.999369,0.000000,0.000000
S1806-02-008,-93.163751,219.019766,-93.163751,219.019766,0.000000,0.000000
S1806-03-021,-93.186881,219.056492,-93.186881,219.056492,0.000000,0.000000
S1806-03-020,-93.247881,219.109346,-93.247881,219.109346,0.000000,0.000000
