# file...... Windmill_windturb_dg3082.csv
# date...... Tue Apr 09 10:45:43 2013
# user...... dwp0
# host...... (null)
# target.... windturb_dg 3071
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag,current_A.real,current_A.imag,current_B.real,current_B.imag,current_C.real,current_C.imag
2012-06-03 00:37:00 PDT,+2401.76,-0.121254,-1200.99,-2079.92,-1200.81,+2080.03,-103.723,+43.0105,+89.1097,+68.3213,+14.615,-111.332
2012-06-03 00:38:00 PDT,+2401.76,-0.121198,-1200.99,-2079.92,-1200.81,+2080.03,-103.723,+43.0107,+89.1101,+68.3216,+14.615,-111.332
2012-06-03 00:39:00 PDT,+2401.76,-0.12092,-1200.99,-2079.92,-1200.81,+2080.03,-103.724,+43.0109,+89.1105,+68.322,+14.6151,-111.333
2012-06-03 00:40:00 PDT,+2401.76,-0.120608,-1200.99,-2079.92,-1200.81,+2080.03,-103.724,+43.0111,+89.1111,+68.3224,+14.6152,-111.333
2012-06-03 00:41:00 PDT,+2401.76,-0.120425,-1200.98,-2079.92,-1200.81,+2080.03,-103.725,+43.0114,+89.1116,+68.3228,+14.6153,-111.334
2012-06-03 00:42:00 PDT,+2401.76,-0.119927,-1200.98,-2079.92,-1200.81,+2080.03,-103.726,+43.0117,+89.1121,+68.3235,+14.6154,-111.335
2012-06-03 00:43:00 PDT,+2401.76,-0.119735,-1200.98,-2079.93,-1200.81,+2080.03,-103.727,+43.012,+89.1126,+68.3242,+14.6155,-111.336
2012-06-03 00:44:00 PDT,+2401.76,-0.115015,-1200.98,-2079.93,-1200.81,+2080.03,-103.728,+43.0121,+89.1133,+68.3247,+14.6157,-111.337
2012-06-03 00:45:00 PDT,+2401.76,-0.114889,-1200.98,-2079.93,-1200.81,+2080.03,-103.729,+43.0125,+89.1141,+68.3254,+14.6158,-111.338
2012-06-03 00:46:00 PDT,+2401.76,-0.114571,-1200.98,-2079.93,-1200.81,+2080.03,-103.729,+43.0129,+89.1149,+68.326,+14.616,-111.339
2012-06-03 00:47:00 PDT,+2401.76,-0.114143,-1200.98,-2079.93,-1200.81,+2080.03,-103.731,+43.0133,+89.1159,+68.3266,+14.6161,-111.34
2012-06-03 00:48:00 PDT,+2401.76,-0.114003,-1200.98,-2079.93,-1200.81,+2080.03,-103.732,+43.0138,+89.1169,+68.3273,+14.6163,-111.341
2012-06-03 00:49:00 PDT,+2401.76,-0.113624,-1200.98,-2079.93,-1200.81,+2080.03,-103.733,+43.0142,+89.1179,+68.3281,+14.6164,-111.342
2012-06-03 00:50:00 PDT,+2401.76,-0.113326,-1200.98,-2079.93,-1200.81,+2080.03,-103.734,+43.0147,+89.1189,+68.3289,+14.6166,-111.344
2012-06-03 00:51:00 PDT,+2401.76,-0.113241,-1200.98,-2079.93,-1200.81,+2080.03,-103.735,+43.0153,+89.1199,+68.3299,+14.6168,-111.345
2012-06-03 00:52:00 PDT,+2401.76,-0.112938,-1200.97,-2079.93,-1200.81,+2080.03,-103.737,+43.0158,+89.121,+68.3308,+14.617,-111.346
2012-06-03 00:53:00 PDT,+2401.76,-0.112581,-1200.97,-2079.93,-1200.81,+2080.03,-103.738,+43.0164,+89.1222,+68.3318,+14.6172,-111.348
2012-06-03 00:54:00 PDT,+2401.76,-0.112315,-1200.97,-2079.93,-1200.81,+2080.03,-103.74,+43.017,+89.1235,+68.3328,+14.6174,-111.349
2012-06-03 00:55:00 PDT,+2401.76,-0.111811,-1200.97,-2079.93,-1200.81,+2080.03,-103.741,+43.0176,+89.1248,+68.3338,+14.6177,-111.351
2012-06-03 00:56:00 PDT,+2401.76,-0.111807,-1200.97,-2079.93,-1200.81,+2080.03,-103.743,+43.0183,+89.1262,+68.3349,+14.6179,-111.353
2012-06-03 00:57:00 PDT,+2401.76,-0.111452,-1200.97,-2079.93,-1200.81,+2080.03,-103.744,+43.0189,+89.1276,+68.336,+14.6181,-111.355
2012-06-03 00:58:00 PDT,+2401.76,-0.111231,-1200.97,-2079.93,-1200.81,+2080.03,-103.746,+43.0197,+89.1291,+68.3371,+14.6184,-111.356
2012-06-03 00:59:00 PDT,+2401.76,-0.111068,-1200.98,-2079.93,-1200.81,+2080.03,-103.748,+43.0204,+89.1308,+68.3381,+14.6187,-111.358
2012-06-03 01:00:00 PDT,+2401.76,-0.110088,-1200.98,-2079.93,-1200.81,+2080.03,-103.75,+43.0211,+89.1324,+68.3394,+14.619,-111.36
2012-06-03 01:01:00 PDT,+2401.76,-0.106733,-1200.97,-2079.93,-1200.82,+2080.03,-105.131,+43.5936,+90.3186,+69.2491,+14.8137,-112.843
2012-06-03 01:02:00 PDT,+2401.76,-0.103398,-1200.97,-2079.94,-1200.82,+2080.03,-106.471,+44.149,+91.4695,+70.1317,+15.0026,-114.281
2012-06-03 01:03:00 PDT,+2401.77,-0.0999339,-1200.97,-2079.94,-1200.82,+2080.03,-107.769,+44.687,+92.5845,+70.9868,+15.1857,-115.674
2012-06-03 01:04:00 PDT,+2401.77,-0.0968363,-1200.97,-2079.94,-1200.82,+2080.03,-109.025,+45.2077,+93.6634,+71.8142,+15.3626,-117.022
2012-06-03 01:05:00 PDT,+2401.77,-0.0936122,-1200.97,-2079.94,-1200.83,+2080.03,-110.238,+45.7107,+94.7057,+72.6136,+15.5337,-118.324
2012-06-03 01:06:00 PDT,+2401.77,-0.0905137,-1200.96,-2079.95,-1200.83,+2080.03,-111.408,+46.1958,+95.7109,+73.3847,+15.6988,-119.58
2012-06-03 01:07:00 PDT,+2401.77,-0.087603,-1200.96,-2079.95,-1200.83,+2080.03,-112.535,+46.6629,+96.6788,+74.1271,+15.8577,-120.79
2012-06-03 01:08:00 PDT,+2401.77,-0.0849104,-1200.96,-2079.96,-1200.84,+2080.03,-113.618,+47.1117,+97.6089,+74.8404,+16.0104,-121.952
2012-06-03 01:09:00 PDT,+2401.78,-0.0821624,-1200.96,-2079.96,-1200.84,+2080.03,-114.657,+47.5421,+98.5009,+75.5245,+16.1569,-123.066
2012-06-03 01:10:00 PDT,+2401.78,-0.079466,-1200.96,-2079.96,-1200.84,+2080.03,-115.65,+47.954,+99.3543,+76.179,+16.297,-124.133
2012-06-03 01:11:00 PDT,+2401.78,-0.0826362,-1200.95,-2079.96,-1200.85,+2080.03,-116.598,+48.3473,+100.169,+76.8037,+16.431,-125.15
2012-06-03 01:12:00 PDT,+2401.78,-0.0803468,-1200.95,-2079.97,-1200.85,+2080.03,-117.501,+48.7214,+100.944,+77.3983,+16.5581,-126.119
2012-06-03 01:13:00 PDT,+2401.78,-0.0780682,-1200.95,-2079.97,-1200.85,+2080.03,-118.357,+49.0763,+101.68,+77.9624,+16.6786,-127.038
2012-06-03 01:14:00 PDT,+2401.78,-0.0761405,-1200.95,-2079.97,-1200.85,+2080.03,-119.167,+49.412,+102.375,+78.4959,+16.7928,-127.907
2012-06-03 01:15:00 PDT,+2401.78,-0.0740503,-1200.95,-2079.97,-1200.85,+2080.03,-119.93,+49.7283,+103.031,+78.9985,+16.9005,-128.726
2012-06-03 01:16:00 PDT,+2401.78,-0.07222,-1200.95,-2079.97,-1200.85,+2080.03,-120.646,+50.0249,+103.645,+79.47,+17.0011,-129.494
2012-06-03 01:17:00 PDT,+2401.78,-0.070436,-1200.95,-2079.97,-1200.86,+2080.03,-121.314,+50.3018,+104.219,+79.91,+17.0956,-130.211
2012-06-03 01:18:00 PDT,+2401.79,-0.06869,-1200.95,-2079.97,-1200.86,+2080.03,-121.934,+50.5589,+104.752,+80.3185,+17.1831,-130.877
2012-06-03 01:19:00 PDT,+2401.79,-0.0669408,-1200.95,-2079.98,-1200.86,+2080.03,-122.506,+50.796,+105.244,+80.6954,+17.2638,-131.491
2012-06-03 01:20:00 PDT,+2401.79,-0.0598902,-1200.95,-2079.98,-1200.86,+2080.03,-123.03,+51.0127,+105.693,+81.0403,+17.3376,-132.053
2012-06-03 01:21:00 PDT,+2401.79,-0.0585035,-1200.94,-2079.98,-1200.87,+2080.03,-123.505,+51.2095,+106.101,+81.3534,+17.4049,-132.563
2012-06-03 01:22:00 PDT,+2401.79,-0.0572689,-1200.94,-2079.98,-1200.87,+2080.03,-123.931,+51.3861,+106.467,+81.634,+17.465,-133.02
2012-06-03 01:23:00 PDT,+2401.79,-0.0562844,-1200.94,-2079.98,-1200.87,+2080.03,-124.307,+51.5423,+106.791,+81.8823,+17.5184,-133.424
2012-06-03 01:24:00 PDT,+2401.79,-0.0554813,-1200.95,-2079.98,-1200.88,+2080.03,-124.635,+51.6781,+107.072,+82.098,+17.5646,-133.776
2012-06-03 01:25:00 PDT,+2401.79,-0.0547486,-1200.94,-2079.98,-1200.88,+2080.03,-124.913,+51.7934,+107.311,+82.2812,+17.6039,-134.074
2012-06-03 01:26:00 PDT,+2401.79,-0.053918,-1200.94,-2079.98,-1200.88,+2080.03,-125.142,+51.8881,+107.507,+82.4318,+17.6361,-134.32
2012-06-03 01:27:00 PDT,+2401.79,-0.0533429,-1200.94,-2079.98,-1200.88,+2080.03,-125.321,+51.9623,+107.661,+82.5497,+17.6614,-134.512
2012-06-03 01:28:00 PDT,+2401.79,-0.0528571,-1200.94,-2079.98,-1200.88,+2080.03,-125.45,+52.0158,+107.772,+82.6348,+17.6796,-134.65
2012-06-03 01:29:00 PDT,+2401.79,-0.0522494,-1200.94,-2079.98,-1200.88,+2080.03,-125.529,+52.0487,+107.84,+82.6871,+17.6908,-134.736
2012-06-03 01:30:00 PDT,+2401.79,-0.0520846,-1200.94,-2079.98,-1200.88,+2080.03,-125.559,+52.0609,+107.866,+82.7065,+17.695,-134.767
2012-06-03 01:31:00 PDT,+2401.79,-0.0564203,-1200.94,-2079.98,-1200.88,+2080.03,-125.538,+52.0527,+107.848,+82.6931,+17.6921,-134.745
2012-06-03 01:32:00 PDT,+2401.79,-0.0564013,-1200.94,-2079.98,-1200.87,+2080.03,-125.468,+52.0235,+107.788,+82.6468,+17.6819,-134.67
2012-06-03 01:33:00 PDT,+2401.79,-0.0565006,-1200.94,-2079.98,-1200.87,+2080.03,-125.348,+51.9738,+107.685,+82.5677,+17.665,-134.541
2012-06-03 01:34:00 PDT,+2401.79,-0.0567434,-1200.95,-2079.98,-1200.87,+2080.03,-125.178,+51.9033,+107.539,+82.4556,+17.641,-134.359
2012-06-03 01:35:00 PDT,+2401.79,-0.0570861,-1200.95,-2079.98,-1200.87,+2080.03,-124.959,+51.8123,+107.35,+82.311,+17.6101,-134.123
2012-06-03 01:36:00 PDT,+2401.79,-0.057619,-1200.95,-2079.98,-1200.87,+2080.03,-124.689,+51.7007,+107.119,+82.1336,+17.5721,-133.834
2012-06-03 01:37:00 PDT,+2401.79,-0.0581934,-1200.95,-2079.98,-1200.88,+2080.03,-124.371,+51.5686,+106.845,+81.9237,+17.5274,-133.492
2012-06-03 01:38:00 PDT,+2401.79,-0.063596,-1200.95,-2079.98,-1200.87,+2080.03,-124.002,+51.4163,+106.529,+81.6812,+17.4755,-133.097
2012-06-03 01:39:00 PDT,+2401.79,-0.0644259,-1200.95,-2079.97,-1200.87,+2080.03,-123.585,+51.2433,+106.171,+81.4061,+17.4166,-132.649
2012-06-03 01:40:00 PDT,+2401.79,-0.065349,-1200.95,-2079.98,-1200.87,+2080.03,-123.119,+51.05,+105.77,+81.0991,+17.3509,-132.149
2012-06-03 01:41:00 PDT,+2401.79,-0.0664706,-1200.95,-2079.98,-1200.87,+2080.03,-122.604,+50.8365,+105.327,+80.76,+17.2782,-131.596
2012-06-03 01:42:00 PDT,+2401.78,-0.0719769,-1200.95,-2079.98,-1200.87,+2080.03,-122.04,+50.6031,+104.843,+80.3888,+17.1987,-130.991
2012-06-03 01:43:00 PDT,+2401.78,-0.0733268,-1200.95,-2079.97,-1200.87,+2080.03,-121.428,+50.3495,+104.318,+79.9855,+17.1124,-130.334
2012-06-03 01:44:00 PDT,+2401.78,-0.0748656,-1200.95,-2079.97,-1200.87,+2080.03,-120.768,+50.0759,+103.751,+79.5507,+17.0194,-129.626
2012-06-03 01:45:00 PDT,+2401.78,-0.0764743,-1200.95,-2079.97,-1200.86,+2080.03,-120.061,+49.7826,+103.143,+79.0848,+16.9196,-128.867
2012-06-03 01:46:00 PDT,+2401.78,-0.0826401,-1200.95,-2079.97,-1200.86,+2080.03,-119.305,+49.4699,+102.494,+78.5874,+16.8128,-128.056
2012-06-03 01:47:00 PDT,+2401.78,-0.084291,-1200.95,-2079.97,-1200.86,+2080.03,-118.503,+49.1374,+101.805,+78.059,+16.6997,-127.195
2012-06-03 01:48:00 PDT,+2401.78,-0.0772286,-1200.95,-2079.97,-1200.85,+2080.03,-117.655,+48.785,+101.076,+77.4997,+16.58,-126.284
2012-06-03 01:49:00 PDT,+2401.78,-0.0836978,-1200.95,-2079.97,-1200.85,+2080.03,-116.759,+48.4142,+100.307,+76.9101,+16.4537,-125.324
2012-06-03 01:50:00 PDT,+2401.78,-0.0812137,-1200.96,-2079.96,-1200.85,+2080.03,-115.819,+48.0239,+99.4991,+76.2899,+16.321,-124.314
2012-06-03 01:51:00 PDT,+2401.77,-0.087546,-1200.96,-2079.96,-1200.84,+2080.03,-114.832,+47.6152,+98.6518,+75.6398,+16.1816,-123.255
2012-06-03 01:52:00 PDT,+2401.77,-0.0898304,-1200.97,-2079.95,-1200.84,+2080.03,-113.8,+47.1875,+97.7659,+74.9599,+16.0361,-122.147
2012-06-03 01:53:00 PDT,+2401.77,-0.0921875,-1200.97,-2079.94,-1200.84,+2080.03,-112.724,+46.7414,+96.8414,+74.2508,+15.8844,-120.992
2012-06-03 01:54:00 PDT,+2401.77,-0.0946972,-1200.97,-2079.94,-1200.83,+2080.03,-111.603,+46.2769,+95.8789,+73.5127,+15.7263,-119.79
2012-06-03 01:55:00 PDT,+2401.77,-0.0971788,-1200.97,-2079.94,-1200.83,+2080.03,-110.439,+45.7942,+94.8788,+72.7457,+15.5619,-118.54
2012-06-03 01:56:00 PDT,+2401.77,-0.10503,-1200.97,-2079.94,-1200.82,+2080.03,-109.232,+45.2939,+93.8414,+71.9504,+15.3914,-117.244
2012-06-03 01:57:00 PDT,+2401.76,-0.107794,-1200.97,-2079.94,-1200.82,+2080.03,-107.981,+44.7756,+92.7673,+71.1267,+15.2153,-115.902
2012-06-03 01:58:00 PDT,+2401.76,-0.114659,-1200.98,-2079.93,-1200.81,+2080.03,-106.688,+44.2398,+91.6568,+70.2751,+15.0328,-114.515
2012-06-03 01:59:00 PDT,+2401.76,-0.117738,-1200.98,-2079.93,-1200.81,+2080.03,-105.354,+43.6865,+90.5103,+69.3959,+14.8448,-113.082
2012-06-03 02:00:00 PDT,+2401.76,-0.120514,-1200.98,-2079.93,-1200.81,+2080.03,-103.977,+43.116,+89.3282,+68.4893,+14.6508,-111.605
2012-06-03 02:01:00 PDT,+2401.75,-0.137425,-1200.99,-2079.91,-1200.79,+2080.03,-98.8983,+41.0107,+84.9651,+65.1434,+13.9346,-106.154
2012-06-03 02:02:00 PDT,+2401.74,-0.149093,-1200.99,-2079.91,-1200.78,+2080.03,-93.9642,+38.9652,+80.7265,+61.8933,+13.2389,-100.858
2012-06-03 02:03:00 PDT,+2401.74,-0.160293,-1201,-2079.89,-1200.77,+2080.03,-89.1651,+36.9755,+76.6039,+58.7319,+12.5624,-95.7068
2012-06-03 02:04:00 PDT,+2401.73,-0.171358,-1201,-2079.88,-1200.76,+2080.03,-84.492,+35.0382,+72.5896,+55.6536,+11.9038,-90.6911
2012-06-03 02:05:00 PDT,+2401.72,-0.186652,-1201.01,-2079.87,-1200.75,+2080.03,-79.9375,+33.15,+68.6772,+52.6533,+11.2618,-85.8027
2012-06-03 02:06:00 PDT,+2401.72,-0.197042,-1201.02,-2079.85,-1200.73,+2080.03,-75.4961,+31.3085,+64.8619,+49.7274,+10.6357,-81.0356
2012-06-03 02:07:00 PDT,+2401.71,-0.211983,-1201.03,-2079.84,-1200.72,+2080.03,-71.1636,+29.5124,+61.1401,+46.8735,+10.0251,-76.3854
2012-06-03 02:08:00 PDT,+2401.7,-0.221979,-1201.04,-2079.83,-1200.71,+2080.03,-66.9382,+27.7604,+57.5102,+44.0901,+9.42938,-71.8502
2012-06-03 02:09:00 PDT,+2401.7,-0.231624,-1201.05,-2079.81,-1200.69,+2080.03,-62.8195,+26.0526,+53.972,+41.377,+8.84882,-67.4295
2012-06-03 02:10:00 PDT,+2401.69,-0.240972,-1201.06,-2079.8,-1200.68,+2080.03,-58.8088,+24.3895,+50.5265,+38.7351,+8.28363,-63.1246
2012-06-03 02:11:00 PDT,+2401.69,-0.250152,-1201.06,-2079.79,-1200.67,+2080.03,-54.9085,+22.7722,+47.1757,+36.166,+7.73403,-58.9382
2012-06-03 02:12:00 PDT,+2401.68,-0.250109,-1201.07,-2079.78,-1200.66,+2080.03,-51.1223,+21.202,+43.9228,+33.672,+7.20063,-54.8741
2012-06-03 02:13:00 PDT,+2401.68,-0.258728,-1201.08,-2079.77,-1200.65,+2080.03,-47.4541,+19.6809,+40.7714,+31.2557,+6.68379,-50.9368
2012-06-03 02:14:00 PDT,+2401.67,-0.259248,-1201.09,-2079.76,-1200.64,+2080.03,-43.9089,+18.2105,+37.7257,+28.9204,+6.18429,-47.1314
2012-06-03 02:15:00 PDT,+2401.67,-0.272017,-1201.09,-2079.75,-1200.62,+2080.03,-40.4912,+16.7933,+34.7893,+26.6693,+5.70263,-43.463
2012-06-03 02:16:00 PDT,+2401.66,-0.279348,-1201.09,-2079.75,-1200.61,+2080.03,-37.2058,+15.4309,+31.9667,+24.5054,+5.23965,-39.9366
2012-06-03 02:17:00 PDT,+2401.66,-0.286741,-1201.09,-2079.74,-1200.59,+2080.04,-34.0571,+14.1251,+29.2614,+22.4316,+4.79605,-36.5569
2012-06-03 02:18:00 PDT,+2401.65,-0.298222,-1201.09,-2079.74,-1200.58,+2080.04,-31.0489,+12.8776,+26.6769,+20.4502,+4.37232,-33.3279
2012-06-03 02:19:00 PDT,+2401.65,-0.304809,-1201.1,-2079.73,-1200.58,+2080.04,-28.1843,+11.6896,+24.2157,+18.5634,+3.96884,-30.2531
2012-06-03 02:20:00 PDT,+2401.64,-0.31128,-1201.1,-2079.72,-1200.57,+2080.03,-25.4656,+10.5621,+21.88,+16.7727,+3.58594,-27.3349
2012-06-03 02:21:00 PDT,+2401.64,-0.321929,-1201.11,-2079.71,-1200.56,+2080.03,-22.8943,+9.49575,+19.6707,+15.0791,+3.2238,-24.5749
2012-06-03 02:22:00 PDT,+2401.64,-0.322814,-1201.11,-2079.71,-1200.56,+2080.03,-20.4707,+8.49055,+17.5885,+13.4827,+2.88248,-21.9734
2012-06-03 02:23:00 PDT,+2401.63,-0.328193,-1201.12,-2079.7,-1200.55,+2080.04,-18.1945,+7.54648,+15.6328,+11.9835,+2.56189,-19.5301
2012-06-03 02:24:00 PDT,+2401.63,-0.328388,-1201.12,-2079.69,-1200.54,+2080.04,-16.0641,+6.66287,+13.8024,+10.5803,+2.26188,-17.2433
2012-06-03 02:25:00 PDT,+2401.63,-0.333097,-1201.12,-2079.69,-1200.53,+2080.04,-14.0772,+5.83882,+12.0953,+9.27168,+1.98207,-15.1106
2012-06-03 02:26:00 PDT,+2401.63,-0.332895,-1201.12,-2079.69,-1200.52,+2080.04,-12.2308,+5.07296,+10.5088,+8.05556,+1.72201,-13.1286
2012-06-03 02:27:00 PDT,+2401.62,-0.355957,-1201.12,-2079.69,-1200.52,+2080.04,-10.5207,+4.36381,+9.03955,+6.92931,+1.48126,-11.2931
2012-06-03 02:28:00 PDT,+2401.62,-0.364484,-1201.12,-2079.68,-1200.51,+2080.04,-8.9426,+3.70927,+7.68362,+5.8899,+1.25903,-9.59915
2012-06-03 02:29:00 PDT,+2401.62,-0.372127,-1201.13,-2079.68,-1200.51,+2080.04,-7.49118,+3.10726,+6.43655,+4.93392,+1.05471,-8.04117
2012-06-03 02:30:00 PDT,+2401.61,-0.385244,-1201.13,-2079.67,-1200.52,+2080.03,-6.1608,+2.55548,+5.2935,+4.05769,+0.867418,-6.61313
2012-06-03 02:31:00 PDT,+2401.61,-0.39265,-1201.14,-2079.67,-1200.51,+2080.04,-4.94549,+2.05139,+4.24928,+3.25725,+0.696291,-5.3086
2012-06-03 02:32:00 PDT,+2401.61,-0.395209,-1201.14,-2079.66,-1200.5,+2080.04,-3.83894,+1.5924,+3.29852,+2.52844,+0.540486,-4.12081
2012-06-03 02:33:00 PDT,+2401.6,-0.406551,-1201.13,-2079.66,-1200.5,+2080.04,-2.8347,+1.17585,+2.43565,+1.86702,+0.399101,-3.04284
2012-06-03 02:34:00 PDT,+2401.6,-0.413049,-1201.14,-2079.66,-1200.5,+2080.04,-1.92622,+0.799015,+1.65506,+1.26867,+0.271194,-2.06766
2012-06-03 02:35:00 PDT,+2401.6,-0.41989,-1201.14,-2079.66,-1200.5,+2080.04,-1.10695,+0.459177,+0.951122,+0.729071,+0.155847,-1.18823
