# file...... xout_all_trip_meters.csv
# date...... Sat Jun 22 15:38:16 2019
# user...... austinchang
# host...... (null)
# group..... class=triplex_meter
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,max(measured_voltage_1.mag),max(measured_voltage_2.mag),avg(measured_voltage_1.mag),avg(measured_voltage_2.mag),min(measured_voltage_1.mag),min(measured_voltage_2.mag),sum(measured_real_energy),sum(measured_reactive_energy)
2017-01-04 09:00:00 EST,+121.965,+121.965,+120.12,+120.12,+116.268,+116.268,+9.0782e+07,+5.24258e+06
2017-01-04 10:00:00 EST,+122.047,+122.047,+120.472,+120.472,+117.91,+117.91,+9.15945e+07,+5.25048e+06
2017-01-04 11:00:00 EST,+121.378,+121.378,+119.464,+119.464,+117.204,+117.204,+9.18323e+07,+5.27911e+06
2017-01-04 12:00:00 EST,+120.602,+120.602,+119.51,+119.51,+118.544,+118.544,+9.25301e+07,+5.34763e+06
2017-01-04 13:00:00 EST,+120.494,+120.494,+118.625,+118.625,+116.176,+116.176,+9.31205e+07,+5.41476e+06
2017-01-04 14:00:00 EST,+120.812,+120.812,+119.533,+119.533,+118.431,+118.431,+9.42907e+07,+5.53114e+06
2017-01-04 15:00:00 EST,+120.759,+120.759,+119.256,+119.256,+117.263,+117.263,+9.48709e+07,+5.59419e+06
2017-01-04 16:00:00 EST,+120.558,+120.558,+119.391,+119.391,+118.457,+118.457,+9.55172e+07,+5.74395e+06
2017-01-04 17:00:00 EST,+120.117,+120.117,+118.788,+118.788,+116.665,+116.665,+9.61942e+07,+5.81871e+06
2017-01-04 18:00:00 EST,+120.392,+120.392,+117.109,+117.109,+113.007,+113.007,+9.73509e+07,+5.87951e+06
2017-01-04 19:00:00 EST,+120.49,+120.49,+117.73,+117.73,+115.568,+115.568,+1.00117e+08,+5.90813e+06
2017-01-04 20:00:00 EST,+121.832,+121.832,+119.523,+119.523,+117.786,+117.786,+1.02887e+08,+5.92343e+06
2017-01-04 21:00:00 EST,+122.064,+122.064,+119.916,+119.916,+116.992,+116.992,+1.04444e+08,+5.93776e+06
2017-01-04 22:00:00 EST,+121.608,+121.608,+120.223,+120.223,+118.023,+118.023,+1.05366e+08,+5.9922e+06
2017-01-04 23:00:00 EST,+122.04,+122.04,+120.692,+120.692,+118.249,+118.249,+1.05812e+08,+6.04982e+06
2017-01-05 00:00:00 EST,+120.566,+121.006,+118.645,+119.04,+117.093,+117.61,+1.0599e+08,+6.0747e+06
2017-01-05 01:00:00 EST,+121.622,+121.622,+120.557,+120.557,+119.256,+119.256,+1.06498e+08,+6.51409e+06
2017-01-05 02:00:00 EST,+121.443,+121.443,+120.003,+120.003,+118.853,+118.853,+1.06606e+08,+6.53789e+06
2017-01-05 03:00:00 EST,+121.294,+121.294,+119.838,+119.838,+117.335,+117.335,+1.07041e+08,+6.59453e+06
2017-01-05 04:00:00 EST,+120.607,+120.607,+119.602,+119.602,+117.398,+117.398,+1.07626e+08,+6.65686e+06
2017-01-05 05:00:00 EST,+120.845,+120.845,+119.161,+119.161,+117.211,+117.211,+1.08337e+08,+6.72159e+06
2017-01-05 06:00:00 EST,+119.448,+119.448,+117.405,+117.405,+115.405,+115.405,+1.09363e+08,+6.78263e+06
2017-01-05 07:00:00 EST,+119.826,+119.826,+117.373,+117.373,+115.373,+115.373,+1.11746e+08,+6.83511e+06
2017-01-05 08:00:00 EST,+122.201,+122.201,+119.211,+119.211,+116.253,+116.253,+1.14293e+08,+6.87251e+06
2017-01-05 09:00:00 EST,+122.377,+122.377,+119.776,+119.776,+115.238,+115.238,+1.15827e+08,+6.88369e+06
2017-01-05 10:00:00 EST,+121.895,+121.895,+119.937,+119.937,+117.321,+117.321,+1.17006e+08,+6.93407e+06
2017-01-05 11:00:00 EST,+121.746,+121.746,+119.268,+119.268,+117.541,+117.541,+1.17893e+08,+7.00446e+06
2017-01-05 12:00:00 EST,+120.531,+120.531,+118.864,+118.864,+116.371,+116.371,+1.19069e+08,+7.10932e+06
2017-01-05 13:00:00 EST,+120.888,+120.888,+118.878,+118.878,+116.497,+116.497,+1.20616e+08,+7.20622e+06
2017-01-05 14:00:00 EST,+120.459,+120.459,+118.746,+118.746,+116.872,+116.872,+1.22182e+08,+7.27241e+06
2017-01-05 15:00:00 EST,+120.444,+120.444,+118.679,+118.679,+115.213,+115.213,+1.23883e+08,+7.31102e+06
2017-01-05 16:00:00 EST,+120.872,+120.872,+119.233,+119.233,+117.812,+117.812,+1.25702e+08,+7.33347e+06
2017-01-05 17:00:00 EST,+119.876,+119.876,+118.08,+118.08,+114.676,+114.676,+1.27123e+08,+7.35193e+06
2017-01-05 18:00:00 EST,+118.868,+118.868,+116.589,+116.589,+113.127,+113.127,+1.29324e+08,+7.37116e+06
2017-01-05 19:00:00 EST,+120.393,+120.393,+117.236,+117.236,+114.953,+114.953,+1.32445e+08,+7.39036e+06
2017-01-05 20:00:00 EST,+119.913,+119.913,+118.074,+118.074,+115.147,+115.147,+1.35561e+08,+7.40708e+06
2017-01-05 21:00:00 EST,+122.851,+122.851,+119.486,+119.486,+115.502,+115.502,+1.38152e+08,+7.42344e+06
2017-01-05 22:00:00 EST,+121.464,+121.464,+119.438,+119.438,+117.262,+117.262,+1.39882e+08,+7.43468e+06
2017-01-05 23:00:00 EST,+122.299,+122.299,+119.683,+119.683,+117.365,+117.365,+1.41011e+08,+7.45683e+06
2017-01-06 00:00:00 EST,+120.189,+120.629,+117.987,+118.382,+115.56,+116.009,+1.4183e+08,+7.48845e+06
2017-01-06 01:00:00 EST,+122.095,+122.095,+119.945,+119.945,+117.827,+117.827,+1.43066e+08,+7.97797e+06
2017-01-06 02:00:00 EST,+120.214,+120.214,+118.514,+118.514,+115.883,+115.883,+1.44089e+08,+8.07045e+06
2017-01-06 03:00:00 EST,+121.196,+121.196,+119.092,+119.092,+115.953,+115.953,+1.46155e+08,+8.10676e+06
2017-01-06 04:00:00 EST,+120.377,+120.377,+119.135,+119.135,+116.967,+116.967,+1.47927e+08,+8.11921e+06
2017-01-06 05:00:00 EST,+120.379,+120.379,+117.929,+117.929,+114.38,+114.38,+1.49654e+08,+8.13023e+06
2017-01-06 06:00:00 EST,+120.196,+120.196,+117.839,+117.839,+114.289,+114.289,+1.52163e+08,+8.14408e+06
2017-01-06 07:00:00 EST,+119.997,+119.997,+117.535,+117.535,+114.589,+114.589,+1.54873e+08,+8.15911e+06
2017-01-06 08:00:00 EST,+121.468,+121.468,+118.532,+118.532,+115.433,+115.433,+1.57754e+08,+8.17493e+06
2017-01-06 09:00:00 EST,+120.938,+120.938,+118.941,+118.941,+115.43,+115.43,+1.59929e+08,+8.18814e+06
2017-01-06 10:00:00 EST,+120.744,+120.744,+118.998,+118.998,+117.14,+117.14,+1.61954e+08,+8.20148e+06
2017-01-06 11:00:00 EST,+120.445,+120.445,+118.778,+118.778,+116.877,+116.877,+1.63909e+08,+8.21695e+06
2017-01-06 12:00:00 EST,+119.823,+119.823,+118.564,+118.564,+116.091,+116.091,+1.66038e+08,+8.23068e+06
2017-01-06 13:00:00 EST,+121.073,+121.073,+118.899,+118.899,+117.18,+117.18,+1.68299e+08,+8.24525e+06
2017-01-06 14:00:00 EST,+120.277,+120.277,+118.791,+118.791,+116.273,+116.273,+1.70354e+08,+8.25857e+06
2017-01-06 15:00:00 EST,+121.038,+121.038,+118.812,+118.812,+117.361,+117.361,+1.72453e+08,+8.27187e+06
2017-01-06 16:00:00 EST,+120.002,+120.002,+118.621,+118.621,+116.321,+116.321,+1.74551e+08,+8.28539e+06
2017-01-06 17:00:00 EST,+120.155,+120.155,+118.331,+118.331,+115.686,+115.686,+1.76769e+08,+8.29971e+06
2017-01-06 18:00:00 EST,+119.818,+119.818,+117.261,+117.261,+113.66,+113.66,+1.79163e+08,+8.31149e+06
2017-01-06 19:00:00 EST,+121.244,+121.244,+117.503,+117.503,+114.897,+114.897,+1.82248e+08,+8.32573e+06
2017-01-06 20:00:00 EST,+120.742,+120.742,+118.598,+118.598,+116.453,+116.453,+1.85365e+08,+8.34246e+06
2017-01-06 21:00:00 EST,+122.206,+122.206,+120.054,+120.054,+117.447,+117.447,+1.87807e+08,+8.35789e+06
2017-01-06 22:00:00 EST,+122.014,+122.014,+119.86,+119.86,+117.271,+117.271,+1.89086e+08,+8.36776e+06
2017-01-06 23:00:00 EST,+122.313,+122.313,+120.111,+120.111,+118.472,+118.472,+1.90138e+08,+8.38337e+06
2017-01-07 00:00:00 EST,+120.164,+120.604,+118.328,+118.723,+115.319,+115.768,+1.9084e+08,+8.41471e+06
2017-01-07 01:00:00 EST,+121.622,+121.622,+119.829,+119.829,+117.969,+117.969,+1.91997e+08,+8.91037e+06
2017-01-07 02:00:00 EST,+121.174,+121.174,+118.718,+118.718,+116.402,+116.402,+1.93278e+08,+9.00396e+06
2017-01-07 03:00:00 EST,+121.415,+121.415,+119.54,+119.54,+117.679,+117.679,+1.95347e+08,+9.02579e+06
2017-01-07 04:00:00 EST,+120.409,+120.409,+119.145,+119.145,+117.134,+117.134,+1.97022e+08,+9.0368e+06
2017-01-07 05:00:00 EST,+120.279,+120.279,+118.166,+118.166,+115.049,+115.049,+1.98923e+08,+9.04897e+06
2017-01-07 06:00:00 EST,+120.611,+120.611,+117.795,+117.795,+114.114,+114.114,+2.01415e+08,+9.06266e+06
2017-01-07 07:00:00 EST,+120.001,+120.001,+117.666,+117.666,+115.261,+115.261,+2.0415e+08,+9.07791e+06
2017-01-07 08:00:00 EST,+121.921,+121.921,+118.953,+118.953,+115.78,+115.78,+2.06954e+08,+9.09304e+06
2017-01-07 09:00:00 EST,+122.176,+122.176,+119.387,+119.387,+115.621,+115.621,+2.09039e+08,+9.10571e+06
2017-01-07 10:00:00 EST,+122.146,+122.146,+119.565,+119.565,+117.347,+117.347,+2.11016e+08,+9.11906e+06
2017-01-07 11:00:00 EST,+120.957,+120.957,+119.469,+119.469,+116.934,+116.934,+2.12836e+08,+9.13415e+06
2017-01-07 12:00:00 EST,+120.646,+120.646,+119.201,+119.201,+116.879,+116.879,+2.14711e+08,+9.14903e+06
2017-01-07 13:00:00 EST,+120.857,+120.857,+119.016,+119.016,+116.168,+116.168,+2.16777e+08,+9.16227e+06
2017-01-07 14:00:00 EST,+120.603,+120.603,+119.229,+119.229,+117.081,+117.081,+2.18971e+08,+9.17623e+06
2017-01-07 15:00:00 EST,+121.097,+121.097,+119.319,+119.319,+116.82,+116.82,+2.21002e+08,+9.18927e+06
2017-01-07 16:00:00 EST,+120.682,+120.682,+119.474,+119.474,+117.141,+117.141,+2.22981e+08,+9.20183e+06
2017-01-07 17:00:00 EST,+121.402,+121.402,+118.668,+118.668,+115.244,+115.244,+2.24876e+08,+9.214e+06
2017-01-07 18:00:00 EST,+120.324,+120.324,+117.367,+117.367,+113.998,+113.998,+2.27281e+08,+9.22597e+06
2017-01-07 19:00:00 EST,+121.173,+121.173,+117.476,+117.476,+115.125,+115.125,+2.30499e+08,+9.24101e+06
2017-01-07 20:00:00 EST,+120.791,+120.791,+118.536,+118.536,+116.231,+116.231,+2.33622e+08,+9.2578e+06
2017-01-07 21:00:00 EST,+122.47,+122.47,+119.944,+119.944,+117.182,+117.182,+2.3611e+08,+9.2735e+06
2017-01-07 22:00:00 EST,+122.044,+122.044,+119.664,+119.664,+117.311,+117.311,+2.37697e+08,+9.2838e+06
2017-01-07 23:00:00 EST,+122.19,+122.19,+119.996,+119.996,+118.141,+118.141,+2.38842e+08,+9.30161e+06
2017-01-08 00:00:00 EST,+120.082,+120.521,+118.233,+118.628,+115.757,+116.206,+2.39637e+08,+9.32934e+06
2017-01-08 01:00:00 EST,+121.948,+121.948,+120.219,+120.219,+118.156,+118.156,+2.40926e+08,+9.80059e+06
2017-01-08 02:00:00 EST,+121.074,+121.074,+119.381,+119.381,+116.982,+116.982,+2.41936e+08,+9.89069e+06
2017-01-08 03:00:00 EST,+121.088,+121.088,+119.467,+119.467,+117.712,+117.712,+2.43478e+08,+9.98112e+06
2017-01-08 04:00:00 EST,+120.846,+120.846,+119.429,+119.429,+117.12,+117.12,+2.45095e+08,+1.00338e+07
2017-01-08 05:00:00 EST,+120.513,+120.513,+118.755,+118.755,+115.494,+115.494,+2.46757e+08,+1.00563e+07
2017-01-08 06:00:00 EST,+120.733,+120.733,+117.993,+117.993,+115.401,+115.401,+2.48906e+08,+1.0072e+07
2017-01-08 07:00:00 EST,+120.765,+120.765,+117.996,+117.996,+114.697,+114.697,+2.51528e+08,+1.0088e+07
2017-01-08 08:00:00 EST,+122.26,+122.26,+119.162,+119.162,+115.789,+115.789,+2.54265e+08,+1.01035e+07
2017-01-08 09:00:00 EST,+121.833,+121.833,+119.116,+119.116,+114.606,+114.606,+2.56026e+08,+1.0118e+07
2017-01-08 10:00:00 EST,+121.862,+121.862,+119.837,+119.837,+117.7,+117.7,+2.57498e+08,+1.01609e+07
2017-01-08 11:00:00 EST,+120.489,+120.489,+118.917,+118.917,+116.761,+116.761,+2.58408e+08,+1.02306e+07
2017-01-08 12:00:00 EST,+120.679,+120.679,+119.322,+119.322,+117.054,+117.054,+2.5992e+08,+1.03146e+07
2017-01-08 13:00:00 EST,+120.316,+120.316,+118.843,+118.843,+116.828,+116.828,+2.61159e+08,+1.03944e+07
2017-01-08 14:00:00 EST,+120.09,+120.09,+118.897,+118.897,+116.179,+116.179,+2.62756e+08,+1.04636e+07
2017-01-08 15:00:00 EST,+121.16,+121.16,+119.069,+119.069,+117.089,+117.089,+2.64353e+08,+1.05168e+07
2017-01-08 16:00:00 EST,+120.401,+120.401,+119.216,+119.216,+116.974,+116.974,+2.6582e+08,+1.05616e+07
2017-01-08 17:00:00 EST,+120.558,+120.558,+118.399,+118.399,+115.431,+115.431,+2.67247e+08,+1.06058e+07
2017-01-08 18:00:00 EST,+119.56,+119.56,+116.783,+116.783,+113.106,+113.106,+2.69163e+08,+1.06505e+07
2017-01-08 19:00:00 EST,+120.339,+120.339,+117.238,+117.238,+114.956,+114.956,+2.72162e+08,+1.06799e+07
2017-01-08 20:00:00 EST,+121.237,+121.237,+118.781,+118.781,+116.407,+116.407,+2.75276e+08,+1.06966e+07
2017-01-08 21:00:00 EST,+123.167,+123.167,+120.262,+120.262,+116.917,+116.917,+2.77439e+08,+1.07113e+07
2017-01-08 22:00:00 EST,+121.962,+121.962,+119.626,+119.626,+116.792,+116.792,+2.78639e+08,+1.07206e+07
2017-01-08 23:00:00 EST,+122.007,+122.007,+120.024,+120.024,+117.934,+117.934,+2.79661e+08,+1.07324e+07
2017-01-09 00:00:00 EST,+120.722,+121.162,+118.228,+118.623,+116.276,+116.726,+2.80284e+08,+1.07556e+07
2017-01-09 01:00:00 EST,+121.701,+121.701,+120.381,+120.381,+118.692,+118.692,+2.81192e+08,+1.12237e+07
2017-01-09 02:00:00 EST,+120.437,+120.437,+118.976,+118.976,+116.233,+116.233,+2.81767e+08,+1.12703e+07
2017-01-09 03:00:00 EST,+121.73,+121.73,+119.997,+119.997,+118.424,+118.424,+2.83282e+08,+1.13471e+07
2017-01-09 04:00:00 EST,+120.579,+120.579,+118.951,+118.951,+116.087,+116.087,+2.84137e+08,+1.138e+07
2017-01-09 05:00:00 EST,+121.616,+121.616,+119.022,+119.022,+116.56,+116.56,+2.85775e+08,+1.14102e+07
2017-01-09 06:00:00 EST,+120.102,+120.102,+117.727,+117.727,+114.213,+114.213,+2.87294e+08,+1.14338e+07
2017-01-09 07:00:00 EST,+120.538,+120.538,+118.004,+118.004,+116.179,+116.179,+2.8988e+08,+1.14541e+07
2017-01-09 08:00:00 EST,+122.333,+122.333,+119.556,+119.556,+117.33,+117.33,+2.92276e+08,+1.14727e+07
2017-01-09 09:00:00 EST,+121.905,+121.905,+120.26,+120.26,+117.031,+117.031,+2.93574e+08,+1.148e+07
2017-01-09 10:00:00 EST,+122.07,+122.07,+120.002,+120.002,+117.061,+117.061,+2.94434e+08,+1.15022e+07
2017-01-09 11:00:00 EST,+121.099,+121.099,+120.304,+120.304,+119.043,+119.043,+2.95256e+08,+1.15759e+07
2017-01-09 12:00:00 EST,+121.502,+121.502,+120.091,+120.091,+118.423,+118.423,+2.95915e+08,+1.16204e+07
2017-01-09 13:00:00 EST,+121.407,+121.407,+120.416,+120.416,+118.706,+118.706,+2.9654e+08,+1.17553e+07
2017-01-09 14:00:00 EST,+121.039,+121.039,+120.074,+120.074,+118.875,+118.875,+2.96918e+08,+1.17989e+07
2017-01-09 15:00:00 EST,+121.029,+121.029,+119.841,+119.841,+118.43,+118.43,+2.97416e+08,+1.1882e+07
2017-01-09 16:00:00 EST,+121.186,+121.186,+120.411,+120.411,+118.876,+118.876,+2.98017e+08,+1.20064e+07
2017-01-09 17:00:00 EST,+120.504,+120.504,+119.319,+119.319,+117.704,+117.704,+2.9835e+08,+1.20662e+07
2017-01-09 18:00:00 EST,+119.836,+119.836,+117.133,+117.133,+113.44,+113.44,+2.99424e+08,+1.21366e+07
2017-01-09 19:00:00 EST,+121.65,+121.65,+117.761,+117.761,+115.489,+115.489,+3.02151e+08,+1.21837e+07
2017-01-09 20:00:00 EST,+121.439,+121.439,+119.92,+119.92,+118.354,+118.354,+3.04905e+08,+1.2205e+07
