# file...... measured_house_power.csv
# date...... Sun Dec  9 12:00:51 2018
# user...... dpinney
# host...... (null)
# target.... house 2
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,heating_demand, cooling_demand, heating_setpoint, air_temperature, outdoor_temperature
2012-01-01 00:22:00 EST,+7.90928,+4.3412,+70,+69.0233,+26.1874
2012-01-01 00:23:00 EST,+7.90941,+4.34116,+70,+69.0439,+26.1896
2012-01-01 00:24:00 EST,+7.90953,+4.34113,+70,+69.064,+26.1916
2012-01-01 00:25:00 EST,+7.90963,+4.3411,+70,+69.0836,+26.1932
2012-01-01 00:26:00 EST,+7.90971,+4.34108,+70,+69.1029,+26.1946
2012-01-01 00:27:00 EST,+7.90977,+4.34106,+70,+69.1217,+26.1956
2012-01-01 00:28:00 EST,+7.90981,+4.34105,+70,+69.1403,+26.1964
2012-01-01 00:29:00 EST,+7.90984,+4.34104,+70,+69.1587,+26.1968
2012-01-01 00:30:00 EST,+7.90985,+4.34104,+70,+69.1767,+26.197
2012-01-01 00:31:00 EST,+7.90984,+4.34104,+70,+69.1946,+26.1968
2012-01-01 00:32:00 EST,+7.90981,+4.34105,+70,+69.2122,+26.1964
2012-01-01 00:33:00 EST,+7.90977,+4.34106,+70,+69.2297,+26.1956
2012-01-01 00:34:00 EST,+7.90971,+4.34108,+70,+69.247,+26.1946
2012-01-01 00:35:00 EST,+7.90963,+4.3411,+70,+69.2642,+26.1932
2012-01-01 00:36:00 EST,+7.90953,+4.34113,+70,+69.2813,+26.1916
2012-01-01 00:37:00 EST,+7.90941,+4.34116,+70,+69.2982,+26.1896
2012-01-01 00:38:00 EST,+7.90928,+4.3412,+70,+69.315,+26.1874
2012-01-01 00:39:00 EST,+7.90913,+4.34124,+70,+69.3316,+26.1848
2012-01-01 00:40:00 EST,+7.90896,+4.34129,+70,+69.3482,+26.182
2012-01-01 00:41:00 EST,+7.90877,+4.34134,+70,+69.3647,+26.1788
2012-01-01 00:42:00 EST,+7.90857,+4.3414,+70,+69.3811,+26.1754
2012-01-01 00:43:00 EST,+7.90835,+4.34146,+70,+69.3974,+26.1716
2012-01-01 00:44:00 EST,+7.90811,+4.34153,+70,+69.4136,+26.1676
2012-01-01 00:45:00 EST,+7.90785,+4.3416,+70,+69.4297,+26.1632
2012-01-01 00:46:00 EST,+7.90758,+4.34167,+70,+69.4457,+26.1586
2012-01-01 00:47:00 EST,+7.90728,+4.34176,+70,+69.4616,+26.1536
2012-01-01 00:48:00 EST,+7.90697,+4.34184,+70,+69.4775,+26.1484
2012-01-01 00:49:00 EST,+7.90664,+4.34193,+70,+69.4933,+26.1428
2012-01-01 00:50:00 EST,+7.9063,+4.34203,+70,+69.509,+26.137
2012-01-01 00:51:00 EST,+7.90593,+4.34213,+70,+69.5246,+26.1308
2012-01-01 00:52:00 EST,+7.90555,+4.34224,+70,+69.5401,+26.1244
2012-01-01 00:53:00 EST,+7.90515,+4.34235,+70,+69.5556,+26.1176
2012-01-01 00:54:00 EST,+7.90474,+4.34247,+70,+69.571,+26.1106
2012-01-01 00:55:00 EST,+7.9043,+4.34259,+70,+69.5863,+26.1032
2012-01-01 00:56:00 EST,+7.90385,+4.34271,+70,+69.6015,+26.0956
2012-01-01 00:57:00 EST,+7.90338,+4.34285,+70,+69.6166,+26.0876
2012-01-01 00:58:00 EST,+7.90289,+4.34298,+70,+69.6317,+26.0794
2012-01-01 00:59:00 EST,+7.90239,+4.34312,+70,+69.6467,+26.0708
2012-01-01 01:00:00 EST,+7.90186,+4.34327,+70,+69.6616,+26.062
2012-01-01 01:01:00 EST,+7.90028,+4.34371,+70,+69.6764,+26.0351
2012-01-01 01:02:00 EST,+7.89871,+4.34415,+70,+69.6908,+26.0086
2012-01-01 01:03:00 EST,+7.89716,+4.34458,+70,+69.7048,+25.9823
2012-01-01 01:04:00 EST,+7.89563,+4.34501,+70,+69.7186,+25.9564
2012-01-01 01:05:00 EST,+7.89411,+4.34544,+70,+69.732,+25.9307
2012-01-01 01:06:00 EST,+7.89262,+4.34585,+70,+69.7452,+25.9054
2012-01-01 01:07:00 EST,+7.89114,+4.34627,+70,+69.7582,+25.8803
2012-01-01 01:08:00 EST,+7.88968,+4.34668,+70,+69.771,+25.8556
2012-01-01 01:09:00 EST,+7.88824,+4.34708,+70,+69.7836,+25.8311
2012-01-01 01:10:00 EST,+7.88682,+4.34748,+70,+69.796,+25.807
2012-01-01 01:11:00 EST,+7.88542,+4.34787,+70,+69.8083,+25.7831
2012-01-01 01:12:00 EST,+7.88403,+4.34826,+70,+69.8205,+25.7596
2012-01-01 01:13:00 EST,+7.88266,+4.34864,+70,+69.8325,+25.7363
2012-01-01 01:14:00 EST,+7.88131,+4.34902,+70,+69.8445,+25.7134
2012-01-01 01:15:00 EST,+7.87998,+4.3494,+70,+69.8563,+25.6907
2012-01-01 01:16:00 EST,+7.87867,+4.34977,+70,+69.8681,+25.6684
2012-01-01 01:17:00 EST,+7.87738,+4.35013,+70,+69.8797,+25.6463
2012-01-01 01:18:00 EST,+7.8761,+4.35049,+70,+69.8913,+25.6246
2012-01-01 01:19:00 EST,+7.87484,+4.35084,+70,+69.9028,+25.6031
2012-01-01 01:20:00 EST,+7.8736,+4.35119,+70,+69.9143,+25.582
2012-01-01 01:21:00 EST,+7.87238,+4.35154,+70,+69.9256,+25.5611
2012-01-01 01:22:00 EST,+7.87117,+4.35188,+70,+69.937,+25.5406
2012-01-01 01:23:00 EST,+7.86998,+4.35221,+70,+69.9482,+25.5203
2012-01-01 01:24:00 EST,+7.86881,+4.35254,+70,+69.9594,+25.5004
2012-01-01 01:25:00 EST,+7.86766,+4.35286,+70,+69.9706,+25.4807
2012-01-01 01:26:00 EST,+7.86653,+4.35318,+70,+69.9817,+25.4614
2012-01-01 01:27:00 EST,+7.86541,+4.3535,+70,+69.9927,+25.4423
2012-01-01 01:28:00 EST,+7.86432,+4.35381,+70,+70.0037,+25.4236
2012-01-01 01:29:00 EST,+7.86324,+4.35411,+70,+70.0147,+25.4051
2012-01-01 01:30:00 EST,+7.86218,+4.35441,+70,+70.0256,+25.387
2012-01-01 01:31:00 EST,+7.86113,+4.35471,+70,+70.0365,+25.3691
2012-01-01 01:32:00 EST,+7.86011,+4.355,+70,+70.0474,+25.3516
2012-01-01 01:33:00 EST,+7.8591,+4.35528,+70,+70.0582,+25.3343
2012-01-01 01:34:00 EST,+7.85811,+4.35556,+70,+70.069,+25.3174
2012-01-01 01:35:00 EST,+7.85714,+4.35583,+70,+70.0797,+25.3007
2012-01-01 01:36:00 EST,+7.85618,+4.3561,+70,+70.0904,+25.2844
2012-01-01 01:37:00 EST,+7.85524,+4.35637,+70,+70.1011,+25.2683
2012-01-01 01:38:00 EST,+7.85432,+4.35663,+70,+70.1117,+25.2526
2012-01-01 01:39:00 EST,+7.85342,+4.35688,+70,+70.1223,+25.2371
2012-01-01 01:40:00 EST,+7.85254,+4.35713,+70,+70.1329,+25.222
2012-01-01 01:41:00 EST,+7.85167,+4.35738,+70,+70.1435,+25.2071
2012-01-01 01:42:00 EST,+7.85082,+4.35762,+70,+70.154,+25.1926
2012-01-01 01:43:00 EST,+7.84999,+4.35786,+70,+70.1645,+25.1783
2012-01-01 01:44:00 EST,+7.84918,+4.35809,+70,+70.175,+25.1644
2012-01-01 01:45:00 EST,+7.84838,+4.35831,+70,+70.1855,+25.1507
2012-01-01 01:46:00 EST,+7.84761,+4.35853,+70,+70.1959,+25.1374
2012-01-01 01:47:00 EST,+7.84685,+4.35875,+70,+70.2063,+25.1243
2012-01-01 01:48:00 EST,+7.8461,+4.35896,+70,+70.2167,+25.1116
2012-01-01 01:49:00 EST,+7.84538,+4.35916,+70,+70.2271,+25.0991
2012-01-01 01:50:00 EST,+7.84467,+4.35936,+70,+70.2375,+25.087
2012-01-01 01:51:00 EST,+7.84398,+4.35956,+70,+70.2478,+25.0751
2012-01-01 01:52:00 EST,+7.84331,+4.35975,+70,+70.2581,+25.0636
2012-01-01 01:53:00 EST,+7.84265,+4.35994,+70,+70.2684,+25.0523
2012-01-01 01:54:00 EST,+7.84202,+4.36012,+70,+70.2787,+25.0414
2012-01-01 01:55:00 EST,+7.8414,+4.36029,+70,+70.289,+25.0307
2012-01-01 01:56:00 EST,+7.84079,+4.36046,+70,+70.2993,+25.0204
2012-01-01 01:57:00 EST,+7.84021,+4.36063,+70,+70.3096,+25.0103
2012-01-01 01:58:00 EST,+7.83964,+4.36079,+70,+70.3198,+25.0006
2012-01-01 01:59:00 EST,+7.83909,+4.36095,+70,+70.33,+24.9911
2012-01-01 02:00:00 EST,+7.83856,+4.3611,+70,+70.3403,+24.982
2012-01-01 02:01:00 EST,+7.83899,+4.36097,+70,+70.3505,+24.9894
2012-01-01 02:02:00 EST,+7.8394,+4.36086,+70,+70.361,+24.9965
2012-01-01 02:03:00 EST,+7.8398,+4.36074,+70,+70.3718,+25.0034
2012-01-01 02:04:00 EST,+7.84019,+4.36063,+70,+70.3827,+25.01
2012-01-01 02:05:00 EST,+7.84056,+4.36053,+70,+70.3939,+25.0164
2012-01-01 02:06:00 EST,+7.84092,+4.36043,+70,+70.4051,+25.0225
2012-01-01 02:07:00 EST,+7.84126,+4.36033,+70,+70.4166,+25.0284
2012-01-01 02:08:00 EST,+7.84159,+4.36024,+70,+70.4281,+25.034
2012-01-01 02:09:00 EST,+7.8419,+4.36015,+70,+70.4396,+25.0394
2012-01-01 02:10:00 EST,+7.8422,+4.36006,+70,+70.4513,+25.0445
2012-01-01 02:11:00 EST,+7.84248,+4.35998,+70,+70.463,+25.0494
2012-01-01 02:12:00 EST,+7.84275,+4.35991,+70,+70.4747,+25.054
2012-01-01 02:13:00 EST,+7.843,+4.35984,+70,+70.4865,+25.0584
2012-01-01 02:14:00 EST,+7.84324,+4.35977,+70,+70.4983,+25.0625
2012-01-01 02:15:00 EST,+7.84347,+4.3597,+70,+70.5101,+25.0664
2012-01-01 02:16:00 EST,+7.84368,+4.35964,+70,+70.5219,+25.07
2012-01-01 02:17:00 EST,+7.84388,+4.35959,+70,+70.5338,+25.0734
2012-01-01 02:18:00 EST,+7.84406,+4.35954,+70,+70.5456,+25.0765
2012-01-01 02:19:00 EST,+7.84423,+4.35949,+70,+70.5574,+25.0794
2012-01-01 02:20:00 EST,+7.84438,+4.35945,+70,+70.5691,+25.082
2012-01-01 02:21:00 EST,+7.84452,+4.35941,+70,+70.5809,+25.0844
2012-01-01 02:22:00 EST,+7.84464,+4.35937,+70,+70.5926,+25.0865
2012-01-01 02:23:00 EST,+7.84475,+4.35934,+70,+70.6044,+25.0884
2012-01-01 02:24:00 EST,+7.84484,+4.35931,+70,+70.6161,+25.09
2012-01-01 02:25:00 EST,+7.84492,+4.35929,+70,+70.6277,+25.0914
2012-01-01 02:26:00 EST,+7.84499,+4.35927,+70,+70.6393,+25.0925
2012-01-01 02:27:00 EST,+7.84504,+4.35926,+70,+70.6509,+25.0934
2012-01-01 02:28:00 EST,+7.84508,+4.35925,+70,+70.6625,+25.094
2012-01-01 02:29:00 EST,+7.8451,+4.35924,+70,+70.674,+25.0944
2012-01-01 02:30:00 EST,+7.84511,+4.35924,+70,+70.6855,+25.0945
2012-01-01 02:31:00 EST,+7.8451,+4.35924,+70,+70.697,+25.0944
2012-01-01 02:32:00 EST,+7.84508,+4.35925,+70,+70.7084,+25.094
2012-01-01 02:33:00 EST,+7.84504,+4.35926,+70,+70.7198,+25.0934
2012-01-01 02:34:00 EST,+7.84499,+4.35927,+70,+70.7311,+25.0925
2012-01-01 02:35:00 EST,+7.84492,+4.35929,+70,+70.7424,+25.0914
2012-01-01 02:36:00 EST,+7.84484,+4.35931,+70,+70.7536,+25.09
2012-01-01 02:37:00 EST,+7.84475,+4.35934,+70,+70.7648,+25.0884
2012-01-01 02:38:00 EST,+7.84464,+4.35937,+70,+70.776,+25.0865
2012-01-01 02:39:00 EST,+7.84452,+4.35941,+70,+70.7871,+25.0844
2012-01-01 02:40:00 EST,+7.84438,+4.35945,+70,+70.7981,+25.082
2012-01-01 02:41:00 EST,+7.84423,+4.35949,+70,+70.8091,+25.0794
2012-01-01 02:42:00 EST,+7.84406,+4.35954,+70,+70.8201,+25.0765
2012-01-01 02:43:00 EST,+7.84388,+4.35959,+70,+70.831,+25.0734
2012-01-01 02:44:00 EST,+7.84368,+4.35964,+70,+70.8418,+25.07
2012-01-01 02:45:00 EST,+7.84347,+4.3597,+70,+70.8526,+25.0664
2012-01-01 02:46:00 EST,+7.84324,+4.35977,+70,+70.8634,+25.0625
2012-01-01 02:47:00 EST,+7.843,+4.35984,+70,+70.8741,+25.0584
2012-01-01 02:48:00 EST,+7.84275,+4.35991,+70,+70.8847,+25.054
2012-01-01 02:49:00 EST,+7.84248,+4.35998,+70,+70.8953,+25.0494
2012-01-01 02:50:00 EST,+7.8422,+4.36006,+70,+70.9059,+25.0445
2012-01-01 02:51:00 EST,+7.8419,+4.36015,+70,+70.9163,+25.0394
2012-01-01 02:52:00 EST,+7.84159,+4.36024,+70,+70.9268,+25.034
2012-01-01 02:53:00 EST,+7.84126,+4.36033,+70,+70.9371,+25.0284
2012-01-01 02:54:00 EST,+7.84092,+4.36043,+70,+70.9474,+25.0225
2012-01-01 02:55:00 EST,+7.84056,+4.36053,+70,+70.9577,+25.0164
2012-01-01 02:56:00 EST,+7.84019,+4.36063,+70,+70.9679,+25.01
2012-01-01 02:57:00 EST,+7.8398,+4.36074,+70,+70.978,+25.0034
2012-01-01 02:58:00 EST,+7.8394,+4.36086,+70,+70.988,+24.9965
2012-01-01 02:59:00 EST,+7.83899,+4.36097,+70,+70.998,+24.9894
2012-01-01 03:00:00 EST,+7.83856,+4.3611,+70,+71.008,+24.982
2012-01-01 03:01:00 EST,+7.83726,+4.36147,+70,+70.5669,+24.9596
2012-01-01 03:02:00 EST,+7.83598,+4.36183,+70,+70.1793,+24.9375
2012-01-01 03:03:00 EST,+7.83471,+4.36219,+70,+69.8375,+24.9156
2012-01-01 03:04:00 EST,+7.83345,+4.36255,+70,+69.5353,+24.894
2012-01-01 03:05:00 EST,+7.83221,+4.3629,+70,+69.2671,+24.8726
2012-01-01 03:06:00 EST,+7.83098,+4.36325,+70,+69.0281,+24.8515
2012-01-01 03:07:00 EST,+7.82977,+4.3636,+70,+68.8142,+24.8306
2012-01-01 03:08:00 EST,+7.82858,+4.36394,+70,+69.0714,+24.81
2012-01-01 03:09:00 EST,+7.8274,+4.36427,+70,+69.2937,+24.7896
2012-01-01 03:10:00 EST,+7.82623,+4.3646,+70,+69.486,+24.7695
2012-01-01 03:11:00 EST,+7.82508,+4.36493,+70,+69.6524,+24.7496
2012-01-01 03:12:00 EST,+7.82394,+4.36526,+70,+69.7966,+24.73
2012-01-01 03:13:00 EST,+7.82282,+4.36558,+70,+69.9217,+24.7106
2012-01-01 03:14:00 EST,+7.82171,+4.36589,+70,+70.0304,+24.6915
2012-01-01 03:15:00 EST,+7.82062,+4.3662,+70,+70.1249,+24.6726
2012-01-01 03:16:00 EST,+7.81954,+4.36651,+70,+70.2073,+24.654
2012-01-01 03:17:00 EST,+7.81848,+4.36681,+70,+70.2791,+24.6356
2012-01-01 03:18:00 EST,+7.81743,+4.36711,+70,+70.342,+24.6175
2012-01-01 03:19:00 EST,+7.8164,+4.36741,+70,+70.3971,+24.5996
2012-01-01 03:20:00 EST,+7.81538,+4.3677,+70,+70.4456,+24.582
2012-01-01 03:21:00 EST,+7.81438,+4.36799,+70,+70.4883,+24.5646
2012-01-01 03:22:00 EST,+7.81339,+4.36827,+70,+70.5261,+24.5475
2012-01-01 03:23:00 EST,+7.81241,+4.36855,+70,+70.5596,+24.5306
2012-01-01 03:24:00 EST,+7.81145,+4.36882,+70,+70.5894,+24.514
2012-01-01 03:25:00 EST,+7.81051,+4.36909,+70,+70.6161,+24.4976
2012-01-01 03:26:00 EST,+7.80958,+4.36936,+70,+70.6401,+24.4815
2012-01-01 03:27:00 EST,+7.80866,+4.36962,+70,+70.6617,+24.4656
2012-01-01 03:28:00 EST,+7.80776,+4.36988,+70,+70.6814,+24.45
2012-01-01 03:29:00 EST,+7.80687,+4.37013,+70,+70.6993,+24.4346
2012-01-01 03:30:00 EST,+7.806,+4.37038,+70,+70.7156,+24.4195
2012-01-01 03:31:00 EST,+7.80514,+4.37063,+70,+70.7308,+24.4046
2012-01-01 03:32:00 EST,+7.8043,+4.37087,+70,+70.7447,+24.39
2012-01-01 03:33:00 EST,+7.80347,+4.37111,+70,+70.7578,+24.3756
2012-01-01 03:34:00 EST,+7.80266,+4.37134,+70,+70.77,+24.3615
2012-01-01 03:35:00 EST,+7.80186,+4.37157,+70,+70.7815,+24.3476
2012-01-01 03:36:00 EST,+7.80108,+4.37179,+70,+70.7923,+24.334
2012-01-01 03:37:00 EST,+7.80031,+4.37201,+70,+70.8027,+24.3206
2012-01-01 03:38:00 EST,+7.79955,+4.37223,+70,+70.8126,+24.3075
2012-01-01 03:39:00 EST,+7.79881,+4.37244,+70,+70.822,+24.2946
2012-01-01 03:40:00 EST,+7.79808,+4.37265,+70,+70.8312,+24.282
2012-01-01 03:41:00 EST,+7.79737,+4.37286,+70,+70.84,+24.2696
2012-01-01 03:42:00 EST,+7.79667,+4.37306,+70,+70.8486,+24.2575
2012-01-01 03:43:00 EST,+7.79599,+4.37325,+70,+70.8569,+24.2456
2012-01-01 03:44:00 EST,+7.79532,+4.37344,+70,+70.8651,+24.234
2012-01-01 03:45:00 EST,+7.79467,+4.37363,+70,+70.8731,+24.2226
2012-01-01 03:46:00 EST,+7.79403,+4.37382,+70,+70.8809,+24.2115
2012-01-01 03:47:00 EST,+7.7934,+4.37399,+70,+70.8886,+24.2006
2012-01-01 03:48:00 EST,+7.79279,+4.37417,+70,+70.8962,+24.19
2012-01-01 03:49:00 EST,+7.7922,+4.37434,+70,+70.9037,+24.1796
2012-01-01 03:50:00 EST,+7.79162,+4.37451,+70,+70.9111,+24.1695
2012-01-01 03:51:00 EST,+7.79105,+4.37467,+70,+70.9185,+24.1596
2012-01-01 03:52:00 EST,+7.7905,+4.37483,+70,+70.9258,+24.15
2012-01-01 03:53:00 EST,+7.78996,+4.37498,+70,+70.933,+24.1406
2012-01-01 03:54:00 EST,+7.78944,+4.37514,+70,+70.9401,+24.1315
2012-01-01 03:55:00 EST,+7.78893,+4.37528,+70,+70.9473,+24.1226
2012-01-01 03:56:00 EST,+7.78843,+4.37542,+70,+70.9544,+24.114
2012-01-01 03:57:00 EST,+7.78795,+4.37556,+70,+70.9614,+24.1056
2012-01-01 03:58:00 EST,+7.78748,+4.3757,+70,+70.9685,+24.0975
2012-01-01 03:59:00 EST,+7.78703,+4.37583,+70,+70.9755,+24.0896
2012-01-01 04:00:00 EST,+7.78659,+4.37595,+70,+70.9825,+24.082
2012-01-01 04:01:00 EST,+7.78659,+4.37595,+70,+70.9894,+24.082
2012-01-01 04:02:00 EST,+7.78659,+4.37595,+70,+70.9965,+24.082
2012-01-01 04:03:00 EST,+7.78659,+4.37595,+70,+71.0037,+24.082
2012-01-01 04:04:00 EST,+7.78659,+4.37595,+70,+70.5689,+24.082
2012-01-01 04:05:00 EST,+7.78659,+4.37595,+70,+70.1867,+24.082
2012-01-01 04:06:00 EST,+7.78659,+4.37595,+70,+69.8497,+24.082
2012-01-01 04:07:00 EST,+7.78659,+4.37595,+70,+69.5515,+24.082
2012-01-01 04:08:00 EST,+7.78659,+4.37595,+70,+69.2867,+24.082
2012-01-01 04:09:00 EST,+7.78659,+4.37595,+70,+69.0507,+24.082
2012-01-01 04:10:00 EST,+7.78659,+4.37595,+70,+68.8395,+24.082
2012-01-01 04:11:00 EST,+7.78659,+4.37595,+70,+69.0915,+24.082
2012-01-01 04:12:00 EST,+7.78659,+4.37595,+70,+69.3095,+24.082
2012-01-01 04:13:00 EST,+7.78659,+4.37595,+70,+69.4981,+24.082
2012-01-01 04:14:00 EST,+7.78659,+4.37595,+70,+69.6615,+24.082
2012-01-01 04:15:00 EST,+7.78659,+4.37595,+70,+69.8031,+24.082
2012-01-01 04:16:00 EST,+7.78659,+4.37595,+70,+69.9261,+24.082
2012-01-01 04:17:00 EST,+7.78659,+4.37595,+70,+70.033,+24.082
2012-01-01 04:18:00 EST,+7.78659,+4.37595,+70,+70.1261,+24.082
2012-01-01 04:19:00 EST,+7.78659,+4.37595,+70,+70.2074,+24.082
2012-01-01 04:20:00 EST,+7.78659,+4.37595,+70,+70.2784,+24.082
2012-01-01 04:21:00 EST,+7.78659,+4.37595,+70,+70.3406,+24.082
2012-01-01 04:22:00 EST,+7.78659,+4.37595,+70,+70.3953,+24.082
2012-01-01 04:23:00 EST,+7.78659,+4.37595,+70,+70.4435,+24.082
2012-01-01 04:24:00 EST,+7.78659,+4.37595,+70,+70.4861,+24.082
2012-01-01 04:25:00 EST,+7.78659,+4.37595,+70,+70.5238,+24.082
2012-01-01 04:26:00 EST,+7.78659,+4.37595,+70,+70.5575,+24.082
2012-01-01 04:27:00 EST,+7.78659,+4.37595,+70,+70.5875,+24.082
2012-01-01 04:28:00 EST,+7.78659,+4.37595,+70,+70.6145,+24.082
2012-01-01 04:29:00 EST,+7.78659,+4.37595,+70,+70.6389,+24.082
2012-01-01 04:30:00 EST,+7.78659,+4.37595,+70,+70.661,+24.082
2012-01-01 04:31:00 EST,+7.78659,+4.37595,+70,+70.6811,+24.082
2012-01-01 04:32:00 EST,+7.78659,+4.37595,+70,+70.6996,+24.082
2012-01-01 04:33:00 EST,+7.78659,+4.37595,+70,+70.7166,+24.082
2012-01-01 04:34:00 EST,+7.78659,+4.37595,+70,+70.7323,+24.082
2012-01-01 04:35:00 EST,+7.78659,+4.37595,+70,+70.747,+24.082
2012-01-01 04:36:00 EST,+7.78659,+4.37595,+70,+70.7608,+24.082
2012-01-01 04:37:00 EST,+7.78659,+4.37595,+70,+70.7737,+24.082
2012-01-01 04:38:00 EST,+7.78659,+4.37595,+70,+70.786,+24.082
2012-01-01 04:39:00 EST,+7.78659,+4.37595,+70,+70.7977,+24.082
2012-01-01 04:40:00 EST,+7.78659,+4.37595,+70,+70.8089,+24.082
2012-01-01 04:41:00 EST,+7.78659,+4.37595,+70,+70.8196,+24.082
2012-01-01 04:42:00 EST,+7.78659,+4.37595,+70,+70.83,+24.082
2012-01-01 04:43:00 EST,+7.78659,+4.37595,+70,+70.84,+24.082
2012-01-01 04:44:00 EST,+7.78659,+4.37595,+70,+70.8497,+24.082
2012-01-01 04:45:00 EST,+7.78659,+4.37595,+70,+70.8592,+24.082
2012-01-01 04:46:00 EST,+7.78659,+4.37595,+70,+70.8685,+24.082
2012-01-01 04:47:00 EST,+7.78659,+4.37595,+70,+70.8776,+24.082
2012-01-01 04:48:00 EST,+7.78659,+4.37595,+70,+70.8865,+24.082
2012-01-01 04:49:00 EST,+7.78659,+4.37595,+70,+70.8953,+24.082
2012-01-01 04:50:00 EST,+7.78659,+4.37595,+70,+70.904,+24.082
2012-01-01 04:51:00 EST,+7.78659,+4.37595,+70,+70.9126,+24.082
2012-01-01 04:52:00 EST,+7.78659,+4.37595,+70,+70.9211,+24.082
2012-01-01 04:53:00 EST,+7.78659,+4.37595,+70,+70.9295,+24.082
2012-01-01 04:54:00 EST,+7.78659,+4.37595,+70,+70.9378,+24.082
2012-01-01 04:55:00 EST,+7.78659,+4.37595,+70,+70.946,+24.082
2012-01-01 04:56:00 EST,+7.78659,+4.37595,+70,+70.9543,+24.082
2012-01-01 04:57:00 EST,+7.78659,+4.37595,+70,+70.9624,+24.082
2012-01-01 04:58:00 EST,+7.78659,+4.37595,+70,+70.9705,+24.082
2012-01-01 04:59:00 EST,+7.78659,+4.37595,+70,+70.9786,+24.082
2012-01-01 05:00:00 EST,+7.78659,+4.37595,+70,+70.9866,+24.082
2012-01-01 05:01:00 EST,+7.78617,+4.37607,+70,+70.9946,+24.0746
2012-01-01 05:02:00 EST,+7.78576,+4.37619,+70,+71.0025,+24.0675
2012-01-01 05:03:00 EST,+7.78537,+4.37631,+70,+70.5683,+24.0606
2012-01-01 05:04:00 EST,+7.78499,+4.37641,+70,+70.1865,+24.054
2012-01-01 05:05:00 EST,+7.78462,+4.37652,+70,+69.8498,+24.0476
2012-01-01 05:06:00 EST,+7.78427,+4.37662,+70,+69.5518,+24.0415
2012-01-01 05:07:00 EST,+7.78394,+4.37672,+70,+69.2872,+24.0356
2012-01-01 05:08:00 EST,+7.78361,+4.37681,+70,+69.0512,+24.03
2012-01-01 05:09:00 EST,+7.7833,+4.3769,+70,+68.8399,+24.0246
2012-01-01 05:10:00 EST,+7.78301,+4.37698,+70,+69.0914,+24.0195
2012-01-01 05:11:00 EST,+7.78273,+4.37706,+70,+69.3087,+24.0146
2012-01-01 05:12:00 EST,+7.78247,+4.37714,+70,+69.4966,+24.01
2012-01-01 05:13:00 EST,+7.78222,+4.37721,+70,+69.6592,+24.0056
2012-01-01 05:14:00 EST,+7.78198,+4.37728,+70,+69.8002,+24.0015
2012-01-01 05:15:00 EST,+7.78176,+4.37735,+70,+69.9225,+23.9976
2012-01-01 05:16:00 EST,+7.78155,+4.37741,+70,+70.0287,+23.994
2012-01-01 05:17:00 EST,+7.78136,+4.37746,+70,+70.1211,+23.9906
2012-01-01 05:18:00 EST,+7.78118,+4.37751,+70,+70.2016,+23.9875
2012-01-01 05:19:00 EST,+7.78101,+4.37756,+70,+70.2719,+23.9846
2012-01-01 05:20:00 EST,+7.78086,+4.3776,+70,+70.3335,+23.982
2012-01-01 05:21:00 EST,+7.78073,+4.37764,+70,+70.3875,+23.9796
2012-01-01 05:22:00 EST,+7.7806,+4.37768,+70,+70.435,+23.9775
