# trip37 xVoltDump.csv run at 2000-01-01 00:00:00 EST on 111 nodes
node_name,voltA_real,voltA_imag,voltB_real,voltB_imag,voltC_real,voltC_imag
C_load713,2458.443585,-1444.278569,-2499.702999,-1428.510527,-24.375082,2738.920589
C_load714,2457.992067,-1442.913206,-2494.893093,-1423.884938,-22.391637,2736.006137
C_load718,2455.907466,-1441.438109,-2495.487620,-1423.570706,-22.910107,2736.333844
C_load720,2461.312454,-1443.022077,-2486.836699,-1418.655276,-18.353959,2730.415564
C_load722,2463.882743,-1439.860538,-2475.781459,-1406.850951,-15.126615,2732.095776
C_load724,2464.066972,-1439.938589,-2475.092883,-1407.402745,-15.018200,2732.188647
C_load725,2462.638483,-1442.315564,-2482.677748,-1416.598581,-17.027930,2731.122077
C_load727,2433.191429,-1441.983101,-2505.942034,-1428.333247,-23.763407,2723.828842
C_load728,2429.726836,-1440.270324,-2504.962218,-1427.351791,-24.346594,2722.193946
C_load729,2429.734174,-1440.860779,-2506.141567,-1427.680681,-24.430568,2723.282548
C_load730,2421.071521,-1445.861848,-2509.530218,-1432.723040,-25.248510,2708.565706
C_load731,2416.564070,-1446.114814,-2508.877579,-1432.935015,-25.440735,2703.488806
C_load732,2407.358916,-1448.130304,-2513.049398,-1436.972369,-27.947410,2691.972048
C_load733,2398.901760,-1448.173543,-2515.564184,-1438.224309,-29.401245,2687.027533
C_load734,2387.078671,-1449.122868,-2518.829678,-1441.536590,-31.356222,2674.143588
C_load735,2387.317843,-1451.525470,-2517.471328,-1443.860607,-31.847497,2663.608861
C_load736,2388.054642,-1450.375116,-2514.565068,-1441.846690,-30.907796,2667.018139
C_load737,2373.583663,-1447.306606,-2523.375464,-1442.429334,-34.329776,2668.570856
C_load738,2368.749261,-1446.117185,-2524.906923,-1443.058946,-35.007200,2664.917387
C_load740,2368.730147,-1448.454034,-2524.709250,-1445.617827,-34.466255,2657.109541
C_load741,2368.877326,-1448.068333,-2524.576672,-1445.182653,-33.696742,2659.165125
C_load742,2459.074193,-1444.599905,-2499.754195,-1430.381795,-25.684031,2739.159649
C_load744,2430.556832,-1440.950700,-2505.923696,-1427.676165,-24.232124,2723.271281
C_node775,245.616319,-138.737825,-247.032157,-137.484712,1.415838,276.222537
