# Voltfuse.csv run at 2000-01-01 03:01:00 EST on 72 nodes
node_name,voltA_real,voltA_imag,voltB_real,voltB_imag,voltC_real,voltC_imag
load825a,2456.735357,-1439.694935,-2433.015149,-1384.401515,28.356221,2687.208408
load827,2423.952506,-1437.410358,-2453.490670,-1392.230289,22.669250,2680.937998
load827a,2423.952506,-1437.410358,-2453.490670,-1392.230289,22.669250,2680.937998
load828,2420.478321,-1435.692686,-2452.474543,-1391.238713,22.049425,2679.271170
load828a,2420.478321,-1435.692686,-2452.474543,-1391.238713,22.049425,2679.271170
load829,2420.159472,-1436.248888,-2453.763064,-1391.573226,21.907321,2680.380436
load829a,2420.159472,-1436.248888,-2453.763064,-1391.573226,21.907321,2680.380436
load830,2408.235907,-1437.613589,-2454.374511,-1392.822830,21.103755,2667.612992
load830b,2408.235907,-1437.613589,-2454.374511,-1392.822830,21.103755,2667.612992
load831,2402.513434,-1436.644100,-2452.845230,-1391.803880,20.853080,2663.146062
load831a,2402.513434,-1436.644100,-2452.845230,-1391.803880,20.853080,2663.146062
load832,2391.398023,-1436.696364,-2455.512636,-1393.789569,18.264648,2652.609877
load832a,2391.398023,-1436.696364,-2455.512636,-1393.789569,18.264648,2652.609877
load833,2381.047036,-1434.754570,-2456.526789,-1392.992938,16.824120,2648.718002
load833a,2381.047036,-1434.754570,-2456.526789,-1392.992938,16.824120,2648.718002
load834,2365.891602,-1432.260463,-2457.188379,-1392.733631,14.825644,2637.627360
load834b,2365.891602,-1432.260463,-2457.188077,-1392.733903,14.822064,2637.626125
load834a,2365.891602,-1432.260463,-2457.188077,-1392.733903,14.822064,2637.626125
load835,2366.077588,-1434.703743,-2455.907188,-1395.118038,14.124522,2626.950874
load835a,2366.077588,-1434.703743,-2455.907188,-1395.118038,14.124522,2626.950874
load836,2366.809596,-1433.558243,-2453.061803,-1393.137267,15.101954,2630.383033
load836a,2366.809596,-1433.558243,-2453.061803,-1393.137267,15.101954,2630.383033
load837,2348.655502,-1426.466731,-2458.675117,-1389.482041,11.969138,2634.245888
load837a,2348.655502,-1426.466731,-2458.675117,-1389.482041,11.969138,2634.245888
load838,2341.482899,-1422.791396,-2458.294678,-1387.521431,11.364865,2631.961971
load838a,2341.482899,-1422.791396,-2458.294678,-1387.521431,11.364865,2631.961971
load840,2339.181469,-1422.674320,-2456.172533,-1387.513040,11.941661,2625.478347
load840a,2339.181469,-1422.674320,-2456.172533,-1387.513040,11.941661,2625.478347
load841,2337.213673,-1419.815972,-2454.022478,-1384.478138,12.965534,2628.964547
load841a,2337.213673,-1419.815972,-2454.022478,-1384.478138,12.965534,2628.964547
load842,2453.180968,-1441.947137,-2450.255270,-1398.207174,19.834821,2695.454047
load842a,2453.180968,-1441.947137,-2450.255270,-1398.207174,19.834821,2695.454047
load844,2421.311187,-1436.374778,-2453.458047,-1391.566900,22.185141,2680.364665
load844a,2421.311187,-1436.374778,-2453.458047,-1391.566900,22.185141,2680.364665
load830a,2408.235959,-1437.604107,-2454.371807,-1392.825171,21.096141,2667.610006
node775,240.189977,-143.696771,-245.447885,-139.275779,2.023942,266.282245
trip_node,58.251936,-35.666554,58.246297,-35.666685,0.000000,0.000000
trip_load_node,57.915085,-35.521843,57.843784,-35.516245,0.000000,0.000000
