date,temperature
2017-01-02 09:00:00+00:00,43.0
2017-01-02 09:15:00+00:00,43.0
2017-01-02 09:30:00+00:00,43.0
2017-01-02 09:45:00+00:00,43.0
2017-01-02 10:00:00+00:00,43.0
2017-01-02 10:15:00+00:00,43.0
2017-01-02 10:30:00+00:00,43.0
2017-01-02 10:45:00+00:00,43.0
2017-01-02 11:00:00+00:00,43.0
2017-01-02 11:15:00+00:00,43.0
2017-01-02 11:30:00+00:00,43.0
2017-01-02 11:45:00+00:00,43.0
2017-01-02 12:00:00+00:00,43.0
2017-01-02 12:15:00+00:00,43.0
2017-01-02 12:30:00+00:00,43.0
2017-01-02 12:45:00+00:00,43.0
2017-01-02 13:00:00+00:00,43.0
2017-01-02 13:15:00+00:00,43.0
2017-01-02 13:30:00+00:00,43.0
2017-01-02 13:45:00+00:00,43.0
2017-01-02 14:00:00+00:00,43.0
2017-01-02 14:15:00+00:00,43.0
2017-01-02 14:30:00+00:00,43.0
2017-01-02 14:45:00+00:00,43.0
2017-01-02 15:00:00+00:00,43.0
2017-01-02 15:15:00+00:00,43.275
2017-01-02 15:30:00+00:00,43.55
2017-01-02 15:45:00+00:00,43.825
2017-01-02 16:00:00+00:00,44.55
2017-01-02 16:15:00+00:00,44.9
2017-01-02 16:30:00+00:00,44.8
2017-01-02 16:45:00+00:00,44.7
2017-01-02 17:00:00+00:00,45.0
2017-01-02 17:15:00+00:00,45.0
2017-01-02 17:30:00+00:00,45.0
2017-01-02 17:45:00+00:00,45.0
2017-01-02 18:00:00+00:00,45.38
2017-01-02 18:15:00+00:00,45.76
2017-01-02 18:30:00+00:00,46.14
2017-01-02 18:45:00+00:00,46.519999999999996
2017-01-02 19:00:00+00:00,46.8
2017-01-02 19:15:00+00:00,46.699999999999996
2017-01-02 19:30:00+00:00,46.6
2017-01-02 19:45:00+00:00,46.5
2017-01-02 20:00:00+00:00,46.9
2017-01-02 20:15:00+00:00,46.9
2017-01-02 20:30:00+00:00,46.9
2017-01-02 20:45:00+00:00,46.9
2017-01-02 21:00:00+00:00,46.72
2017-01-02 21:15:00+00:00,46.54
2017-01-02 21:30:00+00:00,46.36
2017-01-02 21:45:00+00:00,46.18
2017-01-02 22:00:00+00:00,45.75
2017-01-02 22:15:00+00:00,45.5
2017-01-02 22:30:00+00:00,45.25
2017-01-02 22:45:00+00:00,45.0
2017-01-02 23:00:00+00:00,45.0
2017-01-02 23:15:00+00:00,45.0
2017-01-02 23:30:00+00:00,45.0
2017-01-02 23:45:00+00:00,45.0
2017-01-03 00:00:00+00:00,45.0
2017-01-03 00:15:00+00:00,45.0
2017-01-03 00:30:00+00:00,45.0
2017-01-03 00:45:00+00:00,45.0
2017-01-03 01:00:00+00:00,45.0
2017-01-03 01:15:00+00:00,45.0
2017-01-03 01:30:00+00:00,45.0
2017-01-03 01:45:00+00:00,45.0
2017-01-03 02:00:00+00:00,44.775
2017-01-03 02:15:00+00:00,44.55
2017-01-03 02:30:00+00:00,44.325
2017-01-03 02:45:00+00:00,44.1
2017-01-03 03:00:00+00:00,44.1
2017-01-03 03:15:00+00:00,44.1
2017-01-03 03:30:00+00:00,44.1
2017-01-03 03:45:00+00:00,44.1
2017-01-03 04:00:00+00:00,44.1
2017-01-03 04:15:00+00:00,44.1
2017-01-03 04:30:00+00:00,44.1
2017-01-03 04:45:00+00:00,44.1
2017-01-03 05:00:00+00:00,44.1
2017-01-03 05:15:00+00:00,44.1
2017-01-03 05:30:00+00:00,44.1
2017-01-03 05:45:00+00:00,44.1
2017-01-03 06:00:00+00:00,44.1
2017-01-03 06:15:00+00:00,44.1
2017-01-03 06:30:00+00:00,44.1
2017-01-03 06:45:00+00:00,44.1
2017-01-03 07:00:00+00:00,44.1
2017-01-03 07:15:00+00:00,44.1
2017-01-03 07:30:00+00:00,44.1
2017-01-03 07:45:00+00:00,44.1
2017-01-03 08:00:00+00:00,44.1
2017-01-03 08:15:00+00:00,44.1
2017-01-03 08:30:00+00:00,44.1
2017-01-03 08:45:00+00:00,44.1
2017-01-03 09:00:00+00:00,44.1
2017-01-03 09:15:00+00:00,44.1
2017-01-03 09:30:00+00:00,44.1
2017-01-03 09:45:00+00:00,43.55
2017-01-03 10:00:00+00:00,43.0
2017-01-03 10:15:00+00:00,43.0
2017-01-03 10:30:00+00:00,43.0
2017-01-03 10:45:00+00:00,43.0
2017-01-03 11:00:00+00:00,43.0
2017-01-03 11:15:00+00:00,43.0
2017-01-03 11:30:00+00:00,43.0
2017-01-03 11:45:00+00:00,43.0
2017-01-03 12:00:00+00:00,43.0
2017-01-03 12:15:00+00:00,43.0
2017-01-03 12:30:00+00:00,43.0
2017-01-03 12:45:00+00:00,43.0
2017-01-03 13:00:00+00:00,43.22
2017-01-03 13:15:00+00:00,43.44
2017-01-03 13:30:00+00:00,43.660000000000004
2017-01-03 13:45:00+00:00,43.88
2017-01-03 14:00:00+00:00,44.1
2017-01-03 14:15:00+00:00,44.1
2017-01-03 14:30:00+00:00,44.1
2017-01-03 14:45:00+00:00,44.1
2017-01-03 15:00:00+00:00,44.480000000000004
2017-01-03 15:15:00+00:00,44.86
2017-01-03 15:30:00+00:00,45.24
2017-01-03 15:45:00+00:00,45.62
2017-01-03 16:00:00+00:00,46.0
2017-01-03 16:15:00+00:00,46.0
2017-01-03 16:30:00+00:00,46.0
2017-01-03 16:45:00+00:00,46.0
2017-01-03 17:00:00+00:00,46.0
2017-01-03 17:15:00+00:00,46.0
2017-01-03 17:30:00+00:00,46.0
2017-01-03 17:45:00+00:00,46.0
2017-01-03 18:00:00+00:00,46.666666666666664
2017-01-03 18:15:00+00:00,47.333333333333336
2017-01-03 18:30:00+00:00,48.0
2017-01-03 18:45:00+00:00,48.0
2017-01-03 19:00:00+00:00,48.0
2017-01-03 19:15:00+00:00,48.0
2017-01-03 19:30:00+00:00,48.0
2017-01-03 19:45:00+00:00,48.0
2017-01-03 20:00:00+00:00,47.78
2017-01-03 20:15:00+00:00,47.56
2017-01-03 20:30:00+00:00,47.339999999999996
2017-01-03 20:45:00+00:00,47.12
2017-01-03 21:00:00+00:00,47.175
2017-01-03 21:15:00+00:00,47.45
2017-01-03 21:30:00+00:00,47.725
2017-01-03 21:45:00+00:00,48.0
2017-01-03 22:00:00+00:00,47.45
2017-01-03 22:15:00+00:00,46.9
2017-01-03 22:30:00+00:00,46.9
2017-01-03 22:45:00+00:00,46.9
2017-01-03 23:00:00+00:00,46.9
2017-01-03 23:15:00+00:00,46.9
2017-01-03 23:30:00+00:00,46.9
2017-01-03 23:45:00+00:00,46.9
2017-01-04 00:00:00+00:00,46.9
2017-01-04 00:15:00+00:00,46.9
2017-01-04 00:30:00+00:00,46.9
2017-01-04 00:45:00+00:00,46.9
2017-01-04 01:00:00+00:00,46.9
2017-01-04 01:15:00+00:00,46.9
2017-01-04 01:30:00+00:00,46.9
2017-01-04 01:45:00+00:00,46.9
2017-01-04 02:00:00+00:00,46.9
2017-01-04 02:15:00+00:00,46.675
2017-01-04 02:30:00+00:00,46.45
2017-01-04 02:45:00+00:00,46.225
2017-01-04 03:00:00+00:00,46.225
2017-01-04 03:15:00+00:00,46.45
2017-01-04 03:30:00+00:00,46.675
2017-01-04 03:45:00+00:00,46.9
2017-01-04 04:00:00+00:00,46.9
2017-01-04 04:15:00+00:00,46.9
2017-01-04 04:30:00+00:00,46.733333333333334
2017-01-04 04:45:00+00:00,46.56666666666666
2017-01-04 05:00:00+00:00,46.9
2017-01-04 05:15:00+00:00,46.9
2017-01-04 05:30:00+00:00,46.9
2017-01-04 05:45:00+00:00,46.9
2017-01-04 06:00:00+00:00,46.9
2017-01-04 06:15:00+00:00,46.9
2017-01-04 06:30:00+00:00,46.9
2017-01-04 06:45:00+00:00,46.9
2017-01-04 07:00:00+00:00,46.72
2017-01-04 07:15:00+00:00,46.54
2017-01-04 07:30:00+00:00,46.36
2017-01-04 07:45:00+00:00,46.18
2017-01-04 08:00:00+00:00,46.3
2017-01-04 08:15:00+00:00,46.6
2017-01-04 08:30:00+00:00,49.03333333333333
2017-01-04 08:45:00+00:00,50.06666666666667
2017-01-04 09:00:00+00:00,51.68
2017-01-04 09:15:00+00:00,52.26
2017-01-04 09:30:00+00:00,52.84
2017-01-04 09:45:00+00:00,53.42
2017-01-04 10:00:00+00:00,54.2
2017-01-04 10:15:00+00:00,54.4
2017-01-04 10:30:00+00:00,54.6
2017-01-04 10:45:00+00:00,54.8
2017-01-04 11:00:00+00:00,54.62
2017-01-04 11:15:00+00:00,54.24
2017-01-04 11:30:00+00:00,53.86
2017-01-04 11:45:00+00:00,53.480000000000004
2017-01-04 12:00:00+00:00,53.1
2017-01-04 12:15:00+00:00,53.1
2017-01-04 12:30:00+00:00,53.1
2017-01-04 12:45:00+00:00,53.1
2017-01-04 13:00:00+00:00,53.28
2017-01-04 13:15:00+00:00,53.46
2017-01-04 13:30:00+00:00,53.64
2017-01-04 13:45:00+00:00,53.82
2017-01-04 14:00:00+00:00,53.82
2017-01-04 14:15:00+00:00,53.64
2017-01-04 14:30:00+00:00,53.46
2017-01-04 14:45:00+00:00,53.28
2017-01-04 15:00:00+00:00,53.660000000000004
2017-01-04 15:15:00+00:00,54.22
2017-01-04 15:30:00+00:00,54.78
2017-01-04 15:45:00+00:00,55.339999999999996
2017-01-04 16:00:00+00:00,56.12
2017-01-04 16:15:00+00:00,56.339999999999996
2017-01-04 16:30:00+00:00,56.56
2017-01-04 16:45:00+00:00,56.78
2017-01-04 17:00:00+00:00,56.6
2017-01-04 17:15:00+00:00,56.2
2017-01-04 17:30:00+00:00,55.8
2017-01-04 17:45:00+00:00,55.4
2017-01-04 18:00:00+00:00,55.18
2017-01-04 18:15:00+00:00,55.36
2017-01-04 18:30:00+00:00,55.54
2017-01-04 18:45:00+00:00,55.72
2017-01-04 19:00:00+00:00,55.72
2017-01-04 19:15:00+00:00,55.54
2017-01-04 19:30:00+00:00,55.36
2017-01-04 19:45:00+00:00,55.18
2017-01-04 20:00:00+00:00,54.62
2017-01-04 20:15:00+00:00,54.24
2017-01-04 20:30:00+00:00,53.86
2017-01-04 20:45:00+00:00,53.480000000000004
2017-01-04 21:00:00+00:00,52.26
2017-01-04 21:15:00+00:00,51.42
2017-01-04 21:30:00+00:00,50.58
2017-01-04 21:45:00+00:00,49.74
2017-01-04 22:00:00+00:00,48.5
2017-01-04 22:15:00+00:00,48.1
2017-01-04 22:30:00+00:00,47.699999999999996
2017-01-04 22:45:00+00:00,47.3
2017-01-04 23:00:00+00:00,46.339999999999996
2017-01-04 23:15:00+00:00,45.78
2017-01-04 23:30:00+00:00,45.22
2017-01-04 23:45:00+00:00,44.660000000000004
2017-01-05 00:00:00+00:00,43.7
2017-01-05 00:15:00+00:00,43.300000000000004
2017-01-05 00:30:00+00:00,42.9
2017-01-05 00:45:00+00:00,42.5
2017-01-05 01:00:00+00:00,41.660000000000004
2017-01-05 01:15:00+00:00,41.22
2017-01-05 01:30:00+00:00,40.78
2017-01-05 01:45:00+00:00,40.339999999999996
2017-01-05 02:00:00+00:00,39.72
2017-01-05 02:15:00+00:00,39.54
2017-01-05 02:30:00+00:00,39.36
2017-01-05 02:45:00+00:00,39.18
2017-01-05 03:00:00+00:00,38.4
2017-01-05 03:15:00+00:00,37.8
2017-01-05 03:30:00+00:00,37.2
2017-01-05 03:45:00+00:00,36.6
2017-01-05 04:00:00+00:00,36.0
2017-01-05 04:15:00+00:00,36.0
2017-01-05 04:30:00+00:00,36.0
2017-01-05 04:45:00+00:00,36.0
2017-01-05 05:00:00+00:00,35.42
2017-01-05 05:15:00+00:00,34.84
2017-01-05 05:30:00+00:00,34.26
2017-01-05 05:45:00+00:00,33.68
2017-01-05 06:00:00+00:00,32.88
2017-01-05 06:15:00+00:00,32.660000000000004
2017-01-05 06:30:00+00:00,32.44
2017-01-05 06:45:00+00:00,32.22
2017-01-05 07:00:00+00:00,32.0
2017-01-05 07:15:00+00:00,32.0
2017-01-05 07:30:00+00:00,32.0
2017-01-05 07:45:00+00:00,32.0
2017-01-05 08:00:00+00:00,32.0
2017-01-05 08:15:00+00:00,32.0
2017-01-05 08:30:00+00:00,32.0
2017-01-05 08:45:00+00:00,32.0
2017-01-05 09:00:00+00:00,32.22
2017-01-05 09:15:00+00:00,32.44
2017-01-05 09:30:00+00:00,32.660000000000004
2017-01-05 09:45:00+00:00,32.88
2017-01-05 10:00:00+00:00,32.88
2017-01-05 10:15:00+00:00,32.660000000000004
2017-01-05 10:30:00+00:00,32.44
2017-01-05 10:45:00+00:00,32.22
2017-01-05 11:00:00+00:00,32.22
2017-01-05 11:15:00+00:00,32.44
2017-01-05 11:30:00+00:00,32.660000000000004
2017-01-05 11:45:00+00:00,32.88
2017-01-05 12:00:00+00:00,33.1
2017-01-05 12:15:00+00:00,33.1
2017-01-05 12:30:00+00:00,33.1
2017-01-05 12:45:00+00:00,33.1
2017-01-05 13:00:00+00:00,33.28
2017-01-05 13:15:00+00:00,33.46
2017-01-05 13:30:00+00:00,33.64
2017-01-05 13:45:00+00:00,33.82
2017-01-05 14:00:00+00:00,34.22
2017-01-05 14:15:00+00:00,34.44
2017-01-05 14:30:00+00:00,34.660000000000004
2017-01-05 14:45:00+00:00,34.88
2017-01-05 15:00:00+00:00,35.28
2017-01-05 15:15:00+00:00,35.46
2017-01-05 15:30:00+00:00,35.64
2017-01-05 15:45:00+00:00,35.82
2017-01-05 16:00:00+00:00,36.0
2017-01-05 16:15:00+00:00,36.0
2017-01-05 16:30:00+00:00,36.0
2017-01-05 16:45:00+00:00,36.0
2017-01-05 17:00:00+00:00,36.38
2017-01-05 17:15:00+00:00,36.76
2017-01-05 17:30:00+00:00,37.14
2017-01-05 17:45:00+00:00,37.519999999999996
2017-01-05 18:00:00+00:00,37.9
2017-01-05 18:15:00+00:00,37.9
2017-01-05 18:30:00+00:00,37.9
2017-01-05 18:45:00+00:00,37.9
2017-01-05 19:00:00+00:00,37.9
2017-01-05 19:15:00+00:00,37.9
2017-01-05 19:30:00+00:00,37.9
2017-01-05 19:45:00+00:00,37.9
2017-01-05 20:00:00+00:00,37.9
2017-01-05 20:15:00+00:00,37.9
2017-01-05 20:30:00+00:00,37.9
2017-01-05 20:45:00+00:00,37.9
2017-01-05 21:00:00+00:00,37.72
2017-01-05 21:15:00+00:00,37.54
2017-01-05 21:30:00+00:00,37.36
2017-01-05 21:45:00+00:00,37.18
2017-01-05 22:00:00+00:00,37.0
2017-01-05 22:15:00+00:00,37.0
2017-01-05 22:30:00+00:00,37.0
2017-01-05 22:45:00+00:00,37.0
2017-01-05 23:00:00+00:00,37.0
2017-01-05 23:15:00+00:00,37.0
2017-01-05 23:30:00+00:00,37.0
2017-01-05 23:45:00+00:00,37.0
2017-01-06 00:00:00+00:00,37.0
2017-01-06 00:15:00+00:00,37.0
2017-01-06 00:30:00+00:00,37.0
2017-01-06 00:45:00+00:00,37.0
2017-01-06 01:00:00+00:00,36.8
2017-01-06 01:15:00+00:00,36.6
2017-01-06 01:30:00+00:00,36.4
2017-01-06 01:45:00+00:00,36.2
2017-01-06 02:00:00+00:00,36.0
2017-01-06 02:15:00+00:00,36.0
2017-01-06 02:30:00+00:00,36.0
2017-01-06 02:45:00+00:00,36.0
2017-01-06 03:00:00+00:00,36.2
2017-01-06 03:15:00+00:00,36.4
2017-01-06 03:30:00+00:00,36.6
2017-01-06 03:45:00+00:00,36.8
2017-01-06 04:00:00+00:00,36.8
2017-01-06 04:15:00+00:00,36.6
2017-01-06 04:30:00+00:00,36.4
2017-01-06 04:45:00+00:00,36.2
2017-01-06 05:00:00+00:00,35.82
2017-01-06 05:15:00+00:00,35.64
2017-01-06 05:30:00+00:00,35.46
2017-01-06 05:45:00+00:00,35.28
2017-01-06 06:00:00+00:00,35.28
2017-01-06 06:15:00+00:00,35.46
2017-01-06 06:30:00+00:00,35.64
2017-01-06 06:45:00+00:00,35.82
2017-01-06 07:00:00+00:00,35.82
2017-01-06 07:15:00+00:00,35.64
2017-01-06 07:30:00+00:00,35.46
2017-01-06 07:45:00+00:00,35.28
2017-01-06 08:00:00+00:00,34.7
2017-01-06 08:15:00+00:00,34.300000000000004
2017-01-06 08:30:00+00:00,33.9
2017-01-06 08:45:00+00:00,33.5
2017-01-06 09:00:00+00:00,33.1
2017-01-06 09:15:00+00:00,33.1
2017-01-06 09:30:00+00:00,33.1
2017-01-06 09:45:00+00:00,33.1
2017-01-06 10:00:00+00:00,32.88
2017-01-06 10:15:00+00:00,32.660000000000004
2017-01-06 10:30:00+00:00,32.44
2017-01-06 10:45:00+00:00,32.22
2017-01-06 11:00:00+00:00,32.0
2017-01-06 11:15:00+00:00,32.0
2017-01-06 11:30:00+00:00,32.0
2017-01-06 11:45:00+00:00,32.0
2017-01-06 12:00:00+00:00,31.78
2017-01-06 12:15:00+00:00,31.56
2017-01-06 12:30:00+00:00,31.34
2017-01-06 12:45:00+00:00,31.119999999999997
2017-01-06 13:00:00+00:00,31.119999999999997
2017-01-06 13:15:00+00:00,31.34
2017-01-06 13:30:00+00:00,31.56
2017-01-06 13:45:00+00:00,31.78
2017-01-06 14:00:00+00:00,32.22
2017-01-06 14:15:00+00:00,32.44
2017-01-06 14:30:00+00:00,32.660000000000004
2017-01-06 14:45:00+00:00,32.88
2017-01-06 15:00:00+00:00,33.1
2017-01-06 15:15:00+00:00,33.1
2017-01-06 15:30:00+00:00,33.1
2017-01-06 15:45:00+00:00,33.1
2017-01-06 16:00:00+00:00,33.28
2017-01-06 16:15:00+00:00,33.46
2017-01-06 16:30:00+00:00,33.64
2017-01-06 16:45:00+00:00,33.82
2017-01-06 17:00:00+00:00,33.82
2017-01-06 17:15:00+00:00,33.64
2017-01-06 17:30:00+00:00,33.46
2017-01-06 17:45:00+00:00,33.28
2017-01-06 18:00:00+00:00,33.55
2017-01-06 18:15:00+00:00,33.775
2017-01-06 18:30:00+00:00,33.55
2017-01-06 18:45:00+00:00,33.325
2017-01-06 19:00:00+00:00,32.88
2017-01-06 19:15:00+00:00,32.660000000000004
2017-01-06 19:30:00+00:00,32.44
2017-01-06 19:45:00+00:00,32.22
2017-01-06 20:00:00+00:00,32.0
2017-01-06 20:15:00+00:00,31.633333333333333
2017-01-06 20:30:00+00:00,31.266666666666666
2017-01-06 20:45:00+00:00,30.9
2017-01-06 21:00:00+00:00,30.9
2017-01-06 21:15:00+00:00,30.9
2017-01-06 21:30:00+00:00,30.599999999999998
2017-01-06 21:45:00+00:00,30.3
2017-01-06 22:00:00+00:00,30.0
2017-01-06 22:15:00+00:00,30.0
2017-01-06 22:30:00+00:00,30.0
2017-01-06 22:45:00+00:00,30.0
2017-01-06 23:00:00+00:00,30.0
2017-01-06 23:15:00+00:00,29.725
2017-01-06 23:30:00+00:00,29.45
2017-01-06 23:45:00+00:00,29.174999999999997
2017-01-07 00:00:00+00:00,28.9
2017-01-07 00:15:00+00:00,28.9
2017-01-07 00:30:00+00:00,28.9
2017-01-07 00:45:00+00:00,28.9
2017-01-07 01:00:00+00:00,28.9
2017-01-07 01:15:00+00:00,28.9
2017-01-07 01:30:00+00:00,28.9
2017-01-07 01:45:00+00:00,28.9
2017-01-07 02:00:00+00:00,28.9
2017-01-07 02:15:00+00:00,28.9
2017-01-07 02:30:00+00:00,28.9
2017-01-07 02:45:00+00:00,28.9
2017-01-07 03:00:00+00:00,28.9
2017-01-07 03:15:00+00:00,28.9
2017-01-07 03:30:00+00:00,28.9
2017-01-07 03:45:00+00:00,28.9
2017-01-07 04:00:00+00:00,28.9
2017-01-07 04:15:00+00:00,28.674999999999997
2017-01-07 04:30:00+00:00,28.45
2017-01-07 04:45:00+00:00,28.225
2017-01-07 05:00:00+00:00,27.62
2017-01-07 05:15:00+00:00,27.240000000000002
2017-01-07 05:30:00+00:00,26.86
2017-01-07 05:45:00+00:00,26.48
2017-01-07 06:00:00+00:00,25.6
2017-01-07 06:15:00+00:00,25.1
2017-01-07 06:30:00+00:00,24.6
2017-01-07 06:45:00+00:00,24.450000000000003
2017-01-07 07:00:00+00:00,23.733333333333334
2017-01-07 07:15:00+00:00,23.366666666666667
2017-01-07 07:30:00+00:00,23.0
2017-01-07 07:45:00+00:00,23.0
2017-01-07 08:00:00+00:00,23.0
2017-01-07 08:15:00+00:00,23.0
2017-01-07 08:30:00+00:00,22.4
2017-01-07 08:45:00+00:00,21.8
2017-01-07 09:00:00+00:00,21.599999999999998
2017-01-07 09:15:00+00:00,21.3
2017-01-07 09:30:00+00:00,21.0
2017-01-07 09:45:00+00:00,21.0
2017-01-07 10:00:00+00:00,21.0
2017-01-07 10:15:00+00:00,21.0
2017-01-07 10:30:00+00:00,20.45
2017-01-07 10:45:00+00:00,19.65
2017-01-07 11:00:00+00:00,19.9
2017-01-07 11:15:00+00:00,19.599999999999998
2017-01-07 11:30:00+00:00,19.3
2017-01-07 11:45:00+00:00,19.45
2017-01-07 12:00:00+00:00,19.9
2017-01-07 12:15:00+00:00,19.9
2017-01-07 12:30:00+00:00,19.133333333333333
2017-01-07 12:45:00+00:00,19.266666666666666
2017-01-07 13:00:00+00:00,19.9
2017-01-07 13:15:00+00:00,19.9
2017-01-07 13:30:00+00:00,19.9
2017-01-07 13:45:00+00:00,19.9
2017-01-07 14:00:00+00:00,19.9
2017-01-07 14:15:00+00:00,19.9
2017-01-07 14:30:00+00:00,19.9
2017-01-07 14:45:00+00:00,19.9
2017-01-07 15:00:00+00:00,19.9
2017-01-07 15:15:00+00:00,20.174999999999997
2017-01-07 15:30:00+00:00,20.45
2017-01-07 15:45:00+00:00,20.725
2017-01-07 16:00:00+00:00,21.0
2017-01-07 16:15:00+00:00,21.0
2017-01-07 16:30:00+00:00,21.45
2017-01-07 16:45:00+00:00,21.549999999999997
2017-01-07 17:00:00+00:00,21.674999999999997
2017-01-07 17:15:00+00:00,21.45
2017-01-07 17:30:00+00:00,21.225
2017-01-07 17:45:00+00:00,21.0
2017-01-07 18:00:00+00:00,21.4
2017-01-07 18:15:00+00:00,21.8
2017-01-07 18:30:00+00:00,22.2
2017-01-07 18:45:00+00:00,22.6
