Line, "Line.mdv201_da_8_731_c74450", "74449.3", "74450.3", 1728, 2,  0, 3, 7.1995579, 5.0316279, 2234147, 295656.46, 2234000.4, 295606.92, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_100494fuse", "14989.2", "100494.2", 1792, 2,  0, 4, 7.1995579, 2.9626935, 2234603.5, 292465.92, 2234573, 292491.85, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_107110fuse", "63683.1.3", "107110.1.3", 1856, 4,  0, 67, 7.1995579, 1.1969872, 2234240, 287642.33, 2234267.7, 287671.08, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_477_c8121", "1144242.3", "8121.3", 1984, 2,  0, 14, 7.1995579, 1.6390327, 2234799.1, 285840.93, 2234691.3, 285718.19, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_876_c63671", "63668.3", "63671.3", 2048, 2,  0, 17, 7.1995579, 2.0297863, 2233286.9, 286947.03, 2233368.9, 287077.22, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_671_c89781", "89784.3", "89781.3", 2112, 2,  0, 41, 7.1995579, 2.3896695, 2236372.2, 291105.99, 2236204.5, 291147.03, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_da_8_930_a39751", "39734.1", "39751.1", 2176, 2,  0, 7, 7.1995579, 3.7995407, 2235262, 295353.92, 2235131.7, 295537.05, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_394_abc63658", "63657", "63658", 2240, 6,  0, 971, 7.1995579, 0.82230237, 2235309.5, 287245.85, 2235188.2, 287273.78, 16711680, 6, 0, 0, 0, 0, 16, 1
Line, "Line.mdv201_da_8_687_b74448", "74445.2", "74448.2", 2432, 2,  0, 34, 7.1995579, 3.9733623, 2237203.5, 295695.26, 2237340.1, 295748.72, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_1012643fuse", "1012641.3", "1012643.3", 2496, 2,  0, 1, 7.1995579, 1.8974175, 2237519.6, 289192.93, 2237559, 289185.94, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_1_238_a39569", "39570.1", "39569.1", 2560, 2,  0, 3, 7.1995579, 3.1332479, 2229381.1, 288008.08, 2229280.5, 287818.99, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_14869fuse", "14858.1", "14869.1", 2624, 2,  0, 21, 7.1995579, 1.36036, 2236174.1, 288750.75, 2236184.1, 288760.75, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_1_156_c89790", "89796.3", "89790.3", 2688, 2,  0, 3, 7.1995579, 3.8958575, 2229898.2, 290985.05, 2229759.8, 291250.89, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_318_c28272", "28271.3", "28272.3", 2752, 2,  0, 2, 7.1995579, 2.8328487, 2233006.8, 291186.91, 2232853.9, 291358.08, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_c_1_140_abc69477", "69478", "69477", 2816, 6,  0, 1, 7.1995579, 2.5218191, 2230908, 285930.55, 2230569.3, 285829.14, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_948_c8176", "8175.3", "8176.3", 3008, 2,  0, 3, 7.1995579, 2.8066359, 2236016.5, 290346.82, 2236142.9, 290432.65, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_1144230fuse", "8184.1", "1144230.1", 3072, 2,  0, 10, 7.1995579, 2.1318087, 2233805.7, 290032.92, 2233765.7, 290031.72, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_105_abc39582", "39595", "39582", 3136, 6,  0, 198, 7.1995579, 2.6336807, 2230739, 287350.63, 2230623.2, 287595.97, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.mdv201_da_8_691_b46386", "46385.2", "46386.2", 3328, 2,  0, 20, 7.1995579, 4.1812359, 2237483.7, 296194.79, 2237525.1, 296328.91, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_457_c62244", "106884.3", "62244.3", 3392, 2,  0, 25, 7.1995579, 2.1628983, 2237438.5, 291032.81, 2237499.1, 291025.7, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_949_c8180", "8176.3", "8180.3", 3456, 2,  0, 3, 7.1995579, 2.8532703, 2236142.9, 290432.65, 2236149.1, 290501.26, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_c_1p024_a8100", "1160461.1", "8100.1", 3520, 2,  0, 24, 7.1995579, 2.0923079, 2232099.1, 285504.16, 2231881.7, 285213.86, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_166_c33824", "39776.3", "33824.3", 3584, 2,  0, 11, 7.1995579, 4.4475455, 2232475.7, 292164.13, 2232640.4, 292309.18, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_827_a14873", "1140227.1", "14873.1", 3648, 2,  0, 4, 7.1995579, 1.7047839, 2233285.6, 288784.44, 2233192.5, 288796.83, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_397_b63634", "107106.2", "63634.2", 3712, 2,  0, 22, 7.1995579, 1.1106432, 2234938.6, 286817.98, 2235039.4, 286734.24, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_c_1p037_a1160467", "1160494.1", "1160467.1", 3776, 2,  0, 22, 7.1995579, 2.1979023, 2231669.1, 286003.4, 2231574.7, 285986.98, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_280_a8185", "1144230.1", "8185.1", 3840, 2,  0, 2, 7.1995579, 2.1333327, 2233765.7, 290031.72, 2233972.1, 289998.19, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_794_abc791", "796", "791", 3904, 6,  0, 1379, 7.1995579, 0.050243999, 2237185.5, 286130.01, 2237053, 286212.37, 16711680, 10, 0, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_677_c62303", "62306.3", "62303.3", 4096, 2,  0, 6, 7.1995579, 2.5902279, 2235893.8, 291434.89, 2235945.7, 291623.45, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_100478fuse", "14839.3", "100478.3", 4160, 2,  0, 1, 7.1995579, 3.0065847, 2232465.1, 290663.33, 2232476.5, 290624.89, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_115_abc58446", "58441", "58446", 4224, 6,  0, 58, 7.1995579, 3.3374639, 2230816.9, 289499.94, 2230865.4, 289634.59, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_895_b52515", "112112.2", "52515.2", 4416, 2,  0, 17, 7.1995579, 2.8982471, 2230430.2, 288120.03, 2230419.3, 288081.7, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_98795fuse", "846", "98795", 4480, 6,  0, 3, 7.1995579, 1.7960047, 2235350.1, 285408.39, 2235314, 285401.82, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_246_b39602", "39623.2", "39602.2", 4672, 2,  0, 6, 7.1995579, 2.3196511, 2232499.3, 287441.62, 2232678, 287574.53, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_da_8_149_abc56778", "56777", "56778", 4736, 6,  0, 107, 7.1995579, 3.2164583, 2236530.5, 294045.73, 2236587, 294375.39, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_083_abc62239", "44586", "62239", 4928, 6,  0, 232, 7.1995579, 2.0690199, 2237292.1, 290753.72, 2237328.4, 290849.93, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.mdv201_da_8_145_abc46393", "46394", "46393", 5120, 6,  0, 0, 7.1995579, 3.8051127, 2236777.1, 295951.14, 2236777.7, 296193.98, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_729_b28246", "1144254.2", "28246.2", 5312, 2,  0, 2, 7.1995579, 1.3112872, 2236127.9, 288570.82, 2236083.8, 288557.47, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_954_b39771", "14996.2", "39771.2", 5376, 2,  0, 6, 7.1995579, 3.5607111, 2235780, 292292.81, 2235817.2, 292133.22, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_108776fuse", "74432.1", "108776.1", 5440, 2,  0, 2, 7.1995579, 3.5697215, 2236649.5, 295182.44, 2236615.1, 295202.74, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_1140227fuse", "14879.1", "1140227.1", 5504, 2,  0, 4, 7.1995579, 1.7032599, 2233325.2, 288779.15, 2233285.6, 288784.44, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_488_c8103", "8099.3", "8103.3", 5568, 2,  0, 9, 7.1995579, 1.50614, 2234237.2, 286104.89, 2234152.8, 286012.76, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_da_8_917_a56768", "1000983.1", "56768.1", 5632, 2,  0, 43, 7.1995579, 3.1393439, 2236478.3, 293756.02, 2236445.9, 293704.22, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_029_abc62262", "62265", "62262", 5696, 6,  0, 197, 7.1995579, 2.3409015, 2237607, 291589.84, 2237666.5, 291780.38, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_955_b39752", "39771.2", "39752.2", 5888, 2,  0, 5, 7.1995579, 3.6106983, 2235817.2, 292133.22, 2235769.7, 291973.83, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_da_8_215_b1017348", "1017350.2", "1017348.2", 5952, 2,  0, 8, 7.1995579, 3.4732335, 2235923.5, 293224.16, 2235861.9, 293543.86, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_da_8_678_a56764", "56760.1", "56764.1", 6016, 2,  0, 7, 7.1995579, 3.1362959, 2237447.4, 293723.94, 2237514.6, 293900.32, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_834_b39617", "39620.2", "39617.2", 6080, 2,  0, 9, 7.1995579, 2.0532559, 2232265.7, 286721.03, 2232184.3, 286888.7, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_906_a39580", "39589.1", "39580.1", 6144, 2,  0, 2, 7.1995579, 2.8333247, 2230244.8, 287617.92, 2230214.3, 287674.11, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_da_8_734_c74440", "74446.3", "74440.3", 6208, 2,  0, 10, 7.1995579, 5.0407719, 2234501, 295667.92, 2234535.4, 295554.9, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_da_8_157_abc58429", "58430", "58429", 6272, 6,  0, 57, 7.1995579, 4.0093287, 2236275.9, 296395.19, 2236026.2, 296317.92, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_605_a21655", "28213.1", "21655.1", 6464, 2,  0, 31, 7.1995579, 1.8926263, 2235073.6, 285123.74, 2234999.5, 284908.75, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_636_ac28249", "63666.1.3", "28249.1.3", 6528, 4,  0, 46, 7.1995579, 1.2737968, 2234410.8, 287820.19, 2234561.9, 287961.69, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_705_abc52524", "105409", "52524", 6656, 6,  0, 176, 7.1995579, 1.5926176, 2233248.8, 288464.95, 2233278.6, 288556.58, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.mdv201_da_8_928_a39733", "74424.1", "39733.1", 6848, 2,  0, 15, 7.1995579, 3.6562847, 2235534.1, 294970.76, 2235394.6, 295167.06, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_383_abc8113", "8111", "8113", 6912, 6,  0, 60, 7.1995579, 1.478708, 2234588.1, 286119.63, 2234742.8, 285975.46, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_803_b837", "836.2", "837.2", 7104, 2,  0, 30, 7.1995579, 1.9855903, 2232693, 286566.41, 2232671.4, 286744.28, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_1_332_c28263", "28262.3", "28263.3", 7168, 2,  0, 1, 7.1995579, 4.1360399, 2231306.1, 291293.61, 2231169.8, 291325.61, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_890_b52521", "52519.2", "52521.2", 7232, 2,  0, 7, 7.1995579, 3.5224775, 2231593, 288089.97, 2231821, 288133.02, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_377_abc28196", "28199", "28196", 7296, 6,  0, 5, 7.1995579, 1.8594031, 2235518.7, 285286.06, 2235728.9, 285231.34, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_1_331_c28262", "28264.3", "28262.3", 7488, 2,  0, 1, 7.1995579, 4.0720319, 2231439.6, 291131.55, 2231306.1, 291293.61, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_628_c52531", "28229.3", "52531.3", 7552, 2,  0, 3, 7.1995579, 1.5743296, 2233881.8, 288480.8, 2233937.8, 288666.91, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_964_a14870", "14869.1", "14870.1", 7616, 2,  0, 21, 7.1995579, 1.361884, 2236184.1, 288760.75, 2235959.3, 288904.89, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_da_8_200_c46399", "46398.3", "46399.3", 7680, 2,  0, 40, 7.1995579, 4.2193359, 2235691.8, 296186.48, 2235633.6, 296097.12, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_106895fuse", "62264.2", "106895.2", 7744, 2,  0, 1, 7.1995579, 2.2860375, 2237543.3, 291421.04, 2237505.4, 291433.94, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_da_8_142_abc6584", "99420", "6584", 7808, 6,  0, 180, 7.1995579, 2.8183895, 2237046.8, 292946.25, 2236938.8, 293096.22, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.mdv201_1144249fuse", "14828.3", "1144249.3", 8000, 2,  0, 28, 7.1995579, 2.5155519, 2233874.3, 291261.38, 2233865.7, 291282.78, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_965_a63726", "14870.1", "63726.1", 8064, 2,  0, 17, 7.1995579, 1.4423512, 2235959.3, 288904.89, 2235754.5, 288999.86, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_c_1_410_a8131", "8134.1", "8131.1", 8128, 2,  0, 11, 7.1995579, 2.3248327, 2234149.1, 284762.86, 2234126.6, 284940.64, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_463_c62234", "62232.3", "62234.3", 8192, 2,  0, 15, 7.1995579, 2.3290143, 2237883.5, 290840.62, 2237940.8, 290992.14, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_133_abc8083", "841", "8083", 8256, 6,  0, 353, 7.1995579, 1.7085271, 2232997.4, 286221.13, 2232879.4, 286171.67, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_840_b52518", "39579.2", "52518.2", 8448, 2,  0, 65, 7.1995579, 2.8820927, 2230742.7, 287998.2, 2230785.8, 288192.71, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_808_abc783", "782", "783", 8512, 6,  0, 1379, 7.1995579, 0.24470639, 2236677.5, 286445.71, 2236727.4, 286626.61, 16711680, 10, 0, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_608_a8133", "8132.1", "8133.1", 8704, 2,  0, 1, 7.1995579, 2.5814743, 2234694.6, 285152.16, 2234698.1, 285278.33, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_077_c28274", "100477.3", "28274.3", 8768, 2,  0, 3, 7.1995579, 2.9898207, 2232492.4, 290758.34, 2232585.4, 290946.72, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_711_a63676", "63677.1", "63676.1", 8832, 2,  0, 7, 7.1995579, 1.4024224, 2233553.9, 287898.57, 2233500, 287844.66, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_923_c28266", "102184.3", "28266.3", 8896, 2,  0, 1, 7.1995579, 4.1500607, 2231963.6, 291426.83, 2232012.7, 291409.71, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_21041_c39773", "39772.3", "39773.3", 8960, 2,  0, 1, 7.1995579, 4.4716247, 2232505, 292090.52, 2232737.4, 291917.17, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_644_a28238", "28241.1", "28238.1", 9024, 2,  0, 20, 7.1995579, 1.4969104, 2234808.9, 288373.67, 2234667.1, 288484.07, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_1144260fuse", "848.2", "1144260.2", 9088, 2,  0, 57, 7.1995579, 1.8270943, 2232637.9, 286127.9, 2232620.1, 286163.78, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_539_c8098", "8095.3", "8098.3", 9152, 2,  0, 7, 7.1995579, 1.9782751, 2233490, 285791.72, 2233537.2, 285665.73, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_800_b850", "849.2", "850.2", 9216, 2,  0, 19, 7.1995579, 1.8999415, 2232533.8, 286337.82, 2232402.3, 286406.4, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_092_abc63711", "63714", "63711", 9280, 6,  0, 340, 7.1995579, 1.4713072, 2236414.1, 289047.24, 2236645.4, 289302.73, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2p014_b1160485", "1160484.2", "1160485.2", 9472, 2,  0, 10, 7.1995579, 3.9374231, 2236480.7, 291859.16, 2236574.4, 291824.36, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_c_1_412_a8128", "8127.1", "8128.1", 9536, 2,  0, 8, 7.1995579, 2.4342559, 2234214.3, 285098.22, 2234348.8, 285115.61, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_533_a8117", "8119.1", "8117.1", 9600, 2,  0, 4, 7.1995579, 2.2400983, 2233809.3, 285345.28, 2233931, 285449.59, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_970_a63710", "63709.1", "63710.1", 9664, 2,  0, 4, 7.1995579, 1.7401408, 2235068.1, 289302.74, 2234925.7, 289348.36, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_c_1_400_a21653", "21654.1", "21653.1", 9728, 2,  0, 27, 7.1995579, 2.0105839, 2234914.2, 284773.25, 2234816.2, 284617.51, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_124_c63703", "63708.3", "63703.3", 9792, 2,  0, 7, 7.1995579, 2.0510367, 2232242.8, 289010.91, 2231970.1, 289277.6, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_106254fuse", "58411.1", "106254.1", 9856, 2,  0, 1, 7.1995579, 4.5991167, 2234949.7, 297472.1, 2234911.4, 297460.74, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_1_380_c1012407", "1012405.3", "1012407.3", 9920, 2,  0, 1, 7.1995579, 3.4356095, 2230567.3, 289696.06, 2230471.5, 289598.54, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_381_abc1010731", "810", "1010731", 9984, 6,  0, 72, 7.1995579, 1.3155544, 2234213.5, 286489.73, 2234365.6, 286330.02, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.mdv201_da_8_732_c74453", "39745.3", "74453.3", 10176, 2,  0, 14, 7.1995579, 4.9535991, 2234291.8, 295862.89, 2234432.9, 295731.18, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_da_8_144_abc6582", "6580", "6582", 10240, 6,  0, 182, 7.1995579, 2.7850807, 2237127.1, 292830.5, 2237070.2, 292913.83, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_1_147_c1012412", "1012405.3", "1012412.3", 10432, 2,  0, 5, 7.1995579, 3.4356095, 2230567.3, 289696.06, 2230416, 289827.23, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_846_b69620", "69622.2", "69620.2", 10496, 2,  0, 46, 7.1995579, 3.2063999, 2231202, 288945.83, 2231365.9, 288896.98, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_814_abc14891", "63654", "14891", 10560, 6,  0, 368, 7.1995579, 0.97265437, 2235580.4, 287645.47, 2235747.9, 287953.29, 16711680, 3, 0, 0, 0, 0, 16, 1
Line, "Line.mdv201_da_8_868_b1103250", "56756.2", "1103250.2", 10752, 2,  0, 0, 7.1995579, 3.5982015, 2236326, 293313.73, 2236482.6, 293355.31, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_1017350fuse", "6581.2", "1017350.2", 10816, 2,  0, 8, 7.1995579, 3.4717095, 2235931.1, 293184.87, 2235923.5, 293224.16, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_719_c14872", "14876.3", "14872.3", 10880, 2,  0, 8, 7.1995579, 2.0412831, 2232596.5, 288943.14, 2232685.6, 288932.56, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_930_b62301", "1144245.2", "62301.2", 10944, 2,  0, 2, 7.1995579, 2.7356175, 2234317.4, 291575.84, 2234461.9, 291416.63, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_407_b809", "806.2", "809.2", 11008, 2,  0, 28, 7.1995579, 1.2673104, 2234917, 286444.81, 2235053.5, 286328.38, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_650_a28242", "28248.1", "28242.1", 11072, 2,  0, 6, 7.1995579, 1.544764, 2235063, 288418.52, 2235151.1, 288577.81, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_da_8_492_abc74428", "74420", "74428", 11136, 6,  0, 102, 7.1995579, 3.5038847, 2236659.5, 294978.56, 2236679.4, 295144.15, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_151_c14833", "14831.3", "14833.3", 11328, 2,  0, 26, 7.1995579, 2.5771215, 2233716.8, 291247.31, 2233408.1, 291117.64, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_2_641_ac14893", "28251.1.3", "14893.1.3", 11392, 4,  0, 39, 7.1995579, 1.3823056, 2234675.1, 288059.28, 2234799.8, 288155.52, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.mdv201_da_8_203_c46407", "74456.3", "46407.3", 11520, 2,  0, 36, 7.1995579, 4.4083119, 2235226, 295874.25, 2234982.5, 295953.52, 16711680, 1, 2, 0, 0, 0, 16, 1
Line, "Line.mdv201_hn_1_172_a94737", "94736.1", "94737.1", 11584, 2,  0, 2, 7.1995579, 3.2018279, 2229179.5, 288112.54, 2228957.9, 288146.21, 16711680, 1, 2, 0, 0, 0, 16, 1
