# file...... Regulator_Reg1.csv
# date...... Mon Jun  6 13:06:03 2016
# user...... samsung
# host...... (null)
# target.... regulator 54
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag,phases
2014-07-31 00:00:00 PDT,-8,0,-16,+432212,-33506.8,+422912,-64115.6,+314200,-51624.1,+1.16932e+06,-149246,ABC
2014-07-31 01:00:00 PDT,-9,0,-16,+363597,-50584.6,+321950,-87542.1,+220107,-82176.6,+905653,-220303,ABC
2014-07-31 02:00:00 PDT,-10,0,-16,+229094,-6582.65,+345621,+23350.4,+227103,+6023.1,+801819,+22790.9,ABC
2014-07-31 03:00:00 PDT,-10,0,-16,+343765,+33830.4,+300982,+9756.39,+249667,+12903.5,+894413,+56490.3,ABC
2014-07-31 04:00:00 PDT,-10,0,-16,+314340,+24280.4,+297732,+11446.6,+203127,-1089.05,+815199,+34638,ABC
2014-07-31 05:00:00 PDT,-10,0,-16,+215152,-7610.78,+188674,-24467.9,+119888,-26366.8,+523715,-58445.5,ABC
2014-07-31 06:00:00 PDT,-11,0,-16,+120727,+6421.39,+119267,+3392.51,+81363.9,+3845.18,+321358,+13659.1,ABC
2014-07-31 07:00:00 PDT,-11,0,-16,+194884,+25210,+195654,+21987.2,+175843,+27838.5,+566381,+75035.7,ABC
2014-07-31 08:00:00 PDT,-11,0,-16,+175976,+18204.2,+207423,+23389,+138096,+15473,+521495,+57066.2,ABC
2014-07-31 09:00:00 PDT,-11,0,-16,+327673,+19501.9,+400791,+34830.7,+269141,+14634.8,+997605,+68967.5,ABC
2014-07-31 10:00:00 PDT,-11,0,-16,+406559,+46669.2,+394858,+33030.1,+274156,+15141.5,+1.07557e+06,+94840.8,ABC
2014-07-31 11:00:00 PDT,-10,0,-16,+531884,+90863.2,+497319,+66204.6,+354575,+38392.2,+1.38378e+06,+195460,ABC
2014-07-31 12:00:00 PDT,-9,0,-16,+602896,+115825,+574352,+92551.2,+416487,+59094.9,+1.59374e+06,+267471,ABC
2014-07-31 13:00:00 PDT,-8,0,-16,+747331,+167229,+757852,+160119,+522611,+94927.3,+2.02779e+06,+422275,ABC
2014-07-31 14:00:00 PDT,-7,0,-16,+734662,+166749,+647214,+119680,+465713,+73873.2,+1.84759e+06,+360303,ABC
2014-07-31 15:00:00 PDT,-6,0,-16,+873991,+213474,+887754,+211232,+663419,+150058,+2.42516e+06,+574765,ABC
2014-07-31 16:00:00 PDT,-5,0,-16,+1.05066e+06,+296297,+927386,+227453,+679404,+147125,+2.65746e+06,+670876,ABC
2014-07-31 17:00:00 PDT,-4,0,-16,+972952,+250711,+962031,+238286,+698011,+159148,+2.63299e+06,+648146,ABC
2014-07-31 18:00:00 PDT,-4,0,-16,+889773,+131822,+800976,+72453,+537547,+13023.4,+2.2283e+06,+217299,ABC
2014-07-31 19:00:00 PDT,-4,0,-16,+567485,-5191.89,+579299,-13790.7,+434203,-15060.3,+1.58099e+06,-34042.9,ABC
2014-07-31 20:00:00 PDT,-5,0,-16,+517303,-22228.9,+542780,-25881.6,+341306,-52260.6,+1.40139e+06,-100371,ABC
2014-07-31 21:00:00 PDT,-6,0,-16,+432845,-52533.6,+401998,-82555,+285731,-73428.7,+1.12057e+06,-208517,ABC
2014-07-31 22:00:00 PDT,-7,0,-16,+348072,-82600,+365805,-92425.1,+260848,-80457.3,+974724,-255482,ABC
2014-07-31 23:00:00 PDT,-8,0,-16,+373200,-61977.3,+272127,-116711,+243073,-80569.4,+888400,-259258,ABC
2014-08-01 00:00:00 PDT,-9,0,-16,+253272,-93167.6,+285437,-102276,+201801,-86726.8,+740509,-282171,ABC
2014-08-01 01:00:00 PDT,-10,0,-16,+226640,-91207.2,+210473,-120341,+131925,-106166,+569038,-317715,ABC
2014-08-01 02:00:00 PDT,-11,0,-16,+133892,-117230,+173855,-130686,+107168,-109688,+414915,-357605,ABC
2014-08-01 03:00:00 PDT,-12,0,-16,+117628,-120040,+110617,-146040,+71522.2,-120294,+299768,-386374,ABC
2014-08-01 04:00:00 PDT,-13,0,-16,+84979.8,-41126.6,+94734.2,-48025,+57752.6,-40173.8,+237467,-129325,ABC
2014-08-01 05:00:00 PDT,-13,0,-16,+88613.2,+868.224,+103305,+995.97,+63845.6,+425.231,+255764,+2289.43,ABC
2014-08-01 06:00:00 PDT,-13,0,-16,+115269,+1543.97,+109405,+1839.72,+85914.1,+2527.8,+310588,+5911.48,ABC
2014-08-01 07:00:00 PDT,-13,0,-16,+162158,+12467.4,+152751,+7100.49,+107090,+4916.26,+421999,+24484.1,ABC
2014-08-01 08:00:00 PDT,-12,0,-16,+278773,+2888.52,+332824,+7457.69,+216252,-3042.03,+827849,+7304.18,ABC
2014-08-01 09:00:00 PDT,-12,0,-16,+340007,+24013.1,+345143,+17148.3,+260031,+10915.6,+945180,+52077,ABC
2014-08-01 10:00:00 PDT,-12,0,-16,+206790,-15041.9,+248301,-16009.4,+175499,-17469.9,+630590,-48521.3,ABC
2014-08-01 11:00:00 PDT,-12,0,-16,+448026,+60401,+403988,+33434.1,+305143,+20119.8,+1.15716e+06,+113955,ABC
2014-08-01 12:00:00 PDT,-11,0,-16,+686649,+144940,+666416,+127009,+440095,+64768.1,+1.79316e+06,+336716,ABC
2014-08-01 13:00:00 PDT,-10,0,-16,+349465,+23572.6,+270702,-6866.7,+248375,+7268.24,+868541,+23974.2,ABC
2014-08-01 14:00:00 PDT,-9,0,-16,+654606,+49174.1,+614714,+5478.69,+473499,+281.306,+1.74282e+06,+54934.1,ABC
2014-08-01 15:00:00 PDT,-9,0,-16,+651842,+43588.7,+675276,+31053.4,+414938,-27310.4,+1.74206e+06,+47331.7,ABC
2014-08-01 16:00:00 PDT,-8,0,-16,+776474,+96183.8,+643009,+8163.95,+549524,+22484.7,+1.96901e+06,+126832,ABC
2014-08-01 17:00:00 PDT,-8,0,-16,+707067,+61671,+689123,+27771.3,+425988,-24619.9,+1.82218e+06,+64822.4,ABC
2014-08-01 18:00:00 PDT,-7,0,-16,+645248,+29253.2,+667709,+16007.8,+486201,-1348.04,+1.79916e+06,+43913,ABC
2014-08-01 19:00:00 PDT,-7,0,-16,+423715,-49946.5,+483834,-52502.2,+305610,-64062.4,+1.21316e+06,-166511,ABC
2014-08-01 20:00:00 PDT,-8,0,-16,+236031,-111454,+207200,-141004,+124542,-119317,+567773,-371775,ABC
2014-08-01 21:00:00 PDT,-9,0,-16,+224345,-122765,+211649,-139810,+133772,-118709,+569766,-381284,ABC
2014-08-01 22:00:00 PDT,-10,0,-16,+216154,-118716,+215957,-142278,+166867,-112965,+598978,-373959,ABC
2014-08-01 23:00:00 PDT,-11,0,-16,+200175,-115799,+198114,-144294,+115109,-119337,+513397,-379429,ABC
2014-08-02 00:00:00 PDT,-12,0,-16,+132653,-40258.3,+133572,-48360.2,+80677.5,-39880,+346902,-128498,ABC
2014-08-02 01:00:00 PDT,-12,0,-16,+115785,+3493.38,+106712,+1073.7,+68829.2,+410.983,+291327,+4978.05,ABC
2014-08-02 02:00:00 PDT,-12,0,-16,+107059,+1251.75,+114299,+1232.79,+68296.4,+446.084,+289655,+2930.62,ABC
2014-08-02 03:00:00 PDT,-12,0,-16,+93705.8,+933.085,+104336,+1015.09,+83026.3,+798.841,+281068,+2747.02,ABC
2014-08-02 04:00:00 PDT,-12,0,-16,+99701.4,+1098.27,+107974,+1091.98,+64409.8,+407.92,+272085,+2598.17,ABC
2014-08-02 05:00:00 PDT,-12,0,-16,+104222,+1328.89,+90065.8,+767.89,+61312.1,+330.562,+255600,+2427.34,ABC
2014-08-02 06:00:00 PDT,-12,0,-16,+87963.7,+803.708,+110205,+1180.8,+66694.5,+468.315,+264864,+2452.83,ABC
2014-08-02 07:00:00 PDT,-12,0,-16,+122565,+7900.42,+135870,+8971.68,+77864.7,+1812.82,+336300,+18684.9,ABC
2014-08-02 08:00:00 PDT,-12,0,-16,+248052,+35991.3,+225320,+29958.7,+210518,+36421.8,+683890,+102372,ABC
2014-08-02 09:00:00 PDT,-11,0,-16,+335734,+19492.1,+332571,+11807.6,+201565,-7224.95,+869870,+24074.8,ABC
2014-08-02 10:00:00 PDT,-10,0,-16,+635811,+39893.3,+669977,+25246.9,+446202,-12663.9,+1.75199e+06,+52476.3,ABC
2014-08-02 11:00:00 PDT,-9,0,-16,+428614,-35774.6,+390444,-73852.9,+299727,-59745.5,+1.11878e+06,-169373,ABC
2014-08-02 12:00:00 PDT,-9,0,-16,+918945,+155667,+928244,+126344,+632398,+50770.9,+2.47959e+06,+332782,ABC
2014-08-02 13:00:00 PDT,-8,0,-16,+435112,-34530.6,+436434,-58761.7,+306336,-57503,+1.17788e+06,-150795,ABC
2014-08-02 14:00:00 PDT,-8,0,-16,+1.00065e+06,+191104,+936050,+131783,+627923,+49538.2,+2.56462e+06,+372425,ABC
2014-08-02 15:00:00 PDT,-7,0,-16,+488961,-19033.2,+462832,-47625.6,+405517,-23925.9,+1.35731e+06,-90584.7,ABC
2014-08-02 16:00:00 PDT,-8,0,-16,+922127,+156976,+886647,+112869,+564138,+25187.5,+2.37291e+06,+295032,ABC
2014-08-02 17:00:00 PDT,-7,0,-16,+444446,-39287.7,+475428,-51509.4,+366072,-38853.4,+1.28595e+06,-129651,ABC
2014-08-02 18:00:00 PDT,-8,0,-16,+814399,+109030,+721676,+39462.3,+531475,+14931,+2.06755e+06,+163423,ABC
2014-08-02 19:00:00 PDT,-7,0,-16,+380605,-60093.5,+392814,-76364.7,+236182,-83965.2,+1.0096e+06,-220423,ABC
2014-08-02 20:00:00 PDT,-8,0,-16,+226131,-113755,+233807,-127293,+165215,-104913,+625154,-345961,ABC
2014-08-02 21:00:00 PDT,-9,0,-16,+242803,-115235,+271917,-122718,+168533,-107399,+683253,-345352,ABC
2014-08-02 22:00:00 PDT,-10,0,-16,+289346,-94041.2,+278668,-119459,+217618,-93248.8,+785632,-306749,ABC
2014-08-02 23:00:00 PDT,-11,0,-16,+252791,-95540.2,+260083,-120663,+213409,-93432.8,+726283,-309636,ABC
2014-08-03 00:00:00 PDT,-12,0,-16,+174575,-26757.8,+188645,-32540.6,+164114,-20273.3,+527334,-79571.7,ABC
2014-08-03 01:00:00 PDT,-12,0,-16,+138086,+11419.8,+138700,+8785.79,+79753.1,+2388.42,+356538,+22594,ABC
2014-08-03 02:00:00 PDT,-12,0,-16,+130889,+9281.18,+127822,+9281.67,+88480.2,+4764.41,+347190,+23327.3,ABC
2014-08-03 03:00:00 PDT,-12,0,-16,+110233,+6395.97,+112004,+4140.24,+72538.3,+504.805,+294775,+11041,ABC
2014-08-03 04:00:00 PDT,-12,0,-16,+101146,+2276.92,+101884,+2856.93,+64244,+411.403,+267275,+5545.25,ABC
2014-08-03 05:00:00 PDT,-12,0,-16,+170053,+21547.5,+148042,+15368.8,+118853,+15710.3,+436948,+52626.6,ABC
2014-08-03 06:00:00 PDT,-11,0,-16,+406679,+52705.4,+361304,+25303.4,+257537,+13861.6,+1.02552e+06,+91870.4,ABC
2014-08-03 07:00:00 PDT,-10,0,-16,+450695,+60408,+492942,+67824.5,+279880,+16787.8,+1.22352e+06,+145020,ABC
2014-08-03 08:00:00 PDT,-9,0,-16,+372182,+34680.6,+381459,+28960.2,+314096,+29960.3,+1.06774e+06,+93601.1,ABC
2014-08-03 09:00:00 PDT,-8,0,-16,+685423,+63320,+582254,-10192.5,+434817,-18284.7,+1.70249e+06,+34842.8,ABC
2014-08-03 10:00:00 PDT,-8,0,-16,+581438,+12894.6,+685990,+31219.5,+460898,-6228.58,+1.72833e+06,+37885.5,ABC
2014-08-03 11:00:00 PDT,-8,0,-16,+765488,+95291.9,+643065,+10661.3,+463068,-9911.38,+1.87162e+06,+96041.8,ABC
2014-08-03 12:00:00 PDT,-7,0,-16,+615600,+22252.7,+732636,+49438.8,+476257,-1442.46,+1.82449e+06,+70249,ABC
2014-08-03 13:00:00 PDT,-7,0,-16,+781746,+98898.6,+647945,+17050.4,+479437,-2434.71,+1.90913e+06,+113514,ABC
2014-08-03 14:00:00 PDT,-7,0,-16,+653691,+35734.9,+749455,+56757.9,+480244,+419.43,+1.88339e+06,+92912.2,ABC
2014-08-03 15:00:00 PDT,-7,0,-16,+821133,+114823,+709316,+34747.9,+593717,+40307.8,+2.12417e+06,+189879,ABC
2014-08-03 16:00:00 PDT,-7,0,-16,+944841,+164198,+828373,+86861,+615327,+46340.9,+2.38854e+06,+297400,ABC
2014-08-03 17:00:00 PDT,-6,0,-16,+752174,+74833.9,+744210,+48636.1,+529450,+13330.8,+2.02583e+06,+136801,ABC
2014-08-03 18:00:00 PDT,-6,0,-16,+660888,+37992.2,+655615,+18016.4,+455762,-13077.1,+1.77226e+06,+42931.4,ABC
2014-08-03 19:00:00 PDT,-6,0,-16,+719303,+60756.5,+706225,+29355.1,+495239,+2144.83,+1.92077e+06,+92256.5,ABC
2014-08-03 20:00:00 PDT,-7,0,-16,+354642,+12793.7,+384246,+18894.2,+252197,+2429.03,+991084,+34117,ABC
2014-08-03 21:00:00 PDT,-8,0,-16,+292893,-8369.46,+297505,-13697.3,+219299,-11319.3,+809697,-33386.1,ABC
2014-08-03 22:00:00 PDT,-9,0,-16,+281097,-8110.22,+275271,-20182,+182219,-22184.5,+738587,-50476.7,ABC
2014-08-03 23:00:00 PDT,-9,0,-16,+313659,+8693.45,+315556,-1705.35,+229920,-2591.71,+859135,+4396.38,ABC
2014-08-04 00:00:00 PDT,-9,0,-16,+478762,+67841.9,+460032,+52594.1,+332965,+33888.9,+1.27176e+06,+154325,ABC
2014-08-04 01:00:00 PDT,-9,0,-16,+367563,+37934,+407909,+40556.2,+252908,+10743.3,+1.02838e+06,+89233.5,ABC
2014-08-04 02:00:00 PDT,-9,0,-16,+220407,-5655.04,+185213,-27274.9,+149419,-17442.9,+555039,-50372.9,ABC
2014-08-04 03:00:00 PDT,-10,0,-16,+206357,-10858.1,+223962,-14017.8,+136666,-21625.5,+566985,-46501.4,ABC
2014-08-04 04:00:00 PDT,-10,0,-16,+209998,-8759.84,+207141,-16951.1,+148605,-16385,+565744,-42095.9,ABC
2014-08-04 05:00:00 PDT,-11,0,-16,+171447,+20823.9,+128717,+10102.5,+97786.9,+9073.78,+397950,+40000.2,ABC
2014-08-04 06:00:00 PDT,-11,0,-16,+204774,+30333.4,+195919,+26210,+183904,+30649.3,+584596,+87192.6,ABC
2014-08-04 07:00:00 PDT,-10,0,-16,+419101,+6623.26,+486825,+6622.93,+268511,-29480.6,+1.17444e+06,-16234.4,ABC
2014-08-04 08:00:00 PDT,-10,0,-16,+404753,+116.293,+479586,+9539.62,+333581,-8404.12,+1.21792e+06,+1251.79,ABC
2014-08-04 09:00:00 PDT,-10,0,-16,+449958,+15289,+389241,-26438.1,+319057,-13188.4,+1.15826e+06,-24337.6,ABC
2014-08-04 10:00:00 PDT,-10,0,-16,+493113,+27608.4,+591283,+49309.1,+363847,+3992.59,+1.44824e+06,+80910,ABC
2014-08-04 11:00:00 PDT,-10,0,-16,+603272,+79445.1,+462364,-39.3835,+382692,+7098.07,+1.44833e+06,+86503.8,ABC
2014-08-04 12:00:00 PDT,-9,0,-16,+647238,+83905.4,+698939,+90892,+440455,+28476.5,+1.78663e+06,+203274,ABC
2014-08-04 13:00:00 PDT,-8,0,-16,+670354,+98723.5,+582302,+42417.2,+438870,+24884.4,+1.69153e+06,+166025,ABC
2014-08-04 14:00:00 PDT,-7,0,-16,+787436,+92242.2,+846759,+96871.8,+560745,+28832.8,+2.19494e+06,+217947,ABC
2014-08-04 15:00:00 PDT,-7,0,-16,+863780,+131429,+720759,+39493.7,+620826,+50010.2,+2.20536e+06,+220933,ABC
2014-08-04 16:00:00 PDT,-6,0,-16,+976761,+167254,+994460,+158547,+644060,+56513,+2.61528e+06,+382314,ABC
2014-08-04 17:00:00 PDT,-5,0,-16,+1.00297e+06,+184311,+900728,+107817,+674316,+67125.4,+2.57802e+06,+359253,ABC
2014-08-04 18:00:00 PDT,-4,0,-16,+855300,+111123,+789187,+66187.7,+554928,+22245.4,+2.19942e+06,+199556,ABC
2014-08-04 19:00:00 PDT,-4,0,-16,+630482,+15629.1,+640021,+8581.01,+443352,-18429.8,+1.71386e+06,+5780.33,ABC
2014-08-04 20:00:00 PDT,-5,0,-16,+632310,+18270.8,+557925,-28551.2,+410424,-31309.2,+1.60066e+06,-41589.7,ABC
2014-08-04 21:00:00 PDT,-6,0,-16,+485843,-38393.8,+489933,-51272.1,+371720,-44214.1,+1.3475e+06,-133880,ABC
2014-08-04 22:00:00 PDT,-7,0,-16,+381775,-71817.4,+445555,-67108.6,+273922,-79395,+1.10125e+06,-218321,ABC
2014-08-04 23:00:00 PDT,-8,0,-16,+478068,-27057.1,+385613,-85007.5,+262476,-77531.1,+1.12616e+06,-189596,ABC
2014-08-05 00:00:00 PDT,-9,0,-16,+369393,+30365.3,+335831,+12182.2,+284957,+17972.2,+990181,+60519.7,ABC
2014-08-05 01:00:00 PDT,-9,0,-16,+321773,+17854.4,+352486,+23274.6,+239854,+7810.35,+914113,+48939.3,ABC
2014-08-05 02:00:00 PDT,-9,0,-16,+295166,+12797.5,+296622,+8813.52,+150116,-17202,+741903,+4408.98,ABC
2014-08-05 03:00:00 PDT,-9,0,-16,+257078,-136.951,+247800,-5136.88,+159170,-13455.5,+664048,-18729.3,ABC
2014-08-05 04:00:00 PDT,-10,0,-16,+180014,-19316.2,+175402,-27984,+117398,-24920.8,+472815,-72221,ABC
2014-08-05 05:00:00 PDT,-11,0,-16,+147332,+14979,+124255,+9952.32,+103319,+9027.13,+374906,+33958.4,ABC
2014-08-05 06:00:00 PDT,-11,0,-16,+184630,+23396.4,+190190,+24045.9,+127285,+14292.6,+502104,+61734.8,ABC
2014-08-05 07:00:00 PDT,-11,0,-16,+350452,+29894,+372031,+22849,+302698,+24268.8,+1.02518e+06,+77011.7,ABC
2014-08-05 08:00:00 PDT,-11,0,-16,+507971,+81301.5,+531253,+76499.8,+371893,+41997.1,+1.41112e+06,+199798,ABC
2014-08-05 09:00:00 PDT,-10,0,-16,+357626,+27741,+449540,+45981,+345247,+39557.4,+1.15241e+06,+113279,ABC
2014-08-05 10:00:00 PDT,-9,0,-16,+696381,+73054.4,+543440,-18674.3,+334078,-51403.4,+1.5739e+06,+2976.78,ABC
2014-08-05 11:00:00 PDT,-8,0,-16,+430203,-40939.7,+520709,-31654,+445264,-7768.38,+1.39618e+06,-80362,ABC
2014-08-05 12:00:00 PDT,-9,0,-16,+909294,+155436,+788383,+76545.6,+461167,-13006.4,+2.15884e+06,+218976,ABC
2014-08-05 13:00:00 PDT,-8,0,-16,+661716,+48838.2,+639124,+9571.65,+585871,+42584,+1.88671e+06,+100994,ABC
2014-08-05 14:00:00 PDT,-8,0,-16,+869759,+133309,+859669,+102907,+532929,+14535.4,+2.26236e+06,+250751,ABC
2014-08-05 15:00:00 PDT,-7,0,-16,+962761,+175461,+878593,+104462,+635763,+54590.8,+2.47712e+06,+334514,ABC
2014-08-05 16:00:00 PDT,-6,0,-16,+1.04009e+06,+201951,+1.01149e+06,+163459,+751541,+101910,+2.80312e+06,+467320,ABC
2014-08-05 17:00:00 PDT,-5,0,-16,+1.08077e+06,+217710,+978170,+145578,+706716,+78674.4,+2.76565e+06,+441962,ABC
2014-08-05 18:00:00 PDT,-4,0,-16,+856226,+110721,+818458,+80152.7,+550081,+17339.6,+2.22476e+06,+208214,ABC
2014-08-05 19:00:00 PDT,-4,0,-16,+657035,+28725.2,+645842,+5187.3,+470956,-4876.57,+1.77383e+06,+29035.9,ABC
2014-08-05 20:00:00 PDT,-5,0,-16,+523597,-22837.7,+543132,-31179.3,+363943,-44244.2,+1.43067e+06,-98261.2,ABC
2014-08-05 21:00:00 PDT,-6,0,-16,+502752,-29541.4,+426418,-73078.1,+315016,-66766.7,+1.24419e+06,-169386,ABC
2014-08-05 22:00:00 PDT,-7,0,-16,+467239,-40852,+403723,-83991.9,+355021,-52133.3,+1.22598e+06,-176977,ABC
2014-08-05 23:00:00 PDT,-8,0,-16,+318935,-83028.6,+433227,-63379.2,+221895,-89709.1,+974058,-236117,ABC
2014-08-06 00:00:00 PDT,-9,0,-16,+340840,-64845.9,+333697,-87794.8,+235180,-78710.8,+909718,-231352,ABC
2014-08-06 01:00:00 PDT,-10,0,-16,+339097,-57005,+276201,-100659,+207558,-82133.7,+822856,-239797,ABC
2014-08-06 02:00:00 PDT,-11,0,-16,+222808,-3559.89,+228406,-11173.8,+193384,-6422.22,+644599,-21155.9,ABC
2014-08-06 03:00:00 PDT,-11,0,-16,+278497,+11746.8,+240070,-9579.36,+185602,-7831.09,+704170,-5663.61,ABC
2014-08-06 04:00:00 PDT,-11,0,-16,+160531,+19445.7,+180564,+24527.6,+100038,+10626.5,+441133,+54599.8,ABC
2014-08-06 05:00:00 PDT,-11,0,-16,+178733,+21214.4,+234415,+38394.3,+141438,+22360.8,+554586,+81969.5,ABC
2014-08-06 06:00:00 PDT,-11,0,-16,+174815,+20524.3,+181778,+16917,+145400,+18553.2,+501993,+55994.4,ABC
2014-08-06 07:00:00 PDT,-10,0,-16,+384888,+38253.9,+401828,+32963.2,+274463,+14505.8,+1.06118e+06,+85722.9,ABC
2014-08-06 08:00:00 PDT,-10,0,-16,+531722,+88017.6,+516070,+70873,+398557,+52097,+1.44635e+06,+210988,ABC
2014-08-06 09:00:00 PDT,-9,0,-16,+463701,+62866.2,+492367,+59935.4,+316324,+25227,+1.27239e+06,+148029,ABC
2014-08-06 10:00:00 PDT,-9,0,-16,+525485,+84381,+511468,+68463.6,+368052,+42997.6,+1.40501e+06,+195842,ABC
2014-08-06 11:00:00 PDT,-8,0,-16,+720644,+70851.6,+665386,+22240.8,+472512,-2893.19,+1.85854e+06,+90199.2,ABC
2014-08-06 12:00:00 PDT,-7,0,-16,+733435,+74252.7,+730276,+48322.7,+546427,+23327.6,+2.01014e+06,+145903,ABC
2014-08-06 13:00:00 PDT,-7,0,-16,+849826,+122583,+788693,+71798.6,+555561,+26083.6,+2.19408e+06,+220466,ABC
2014-08-06 14:00:00 PDT,-6,0,-16,+835216,+112280,+797510,+74501.9,+588859,+37517,+2.22159e+06,+224299,ABC
2014-08-06 15:00:00 PDT,-6,0,-16,+988646,+185204,+896544,+114941,+656678,+61822.8,+2.54187e+06,+361968,ABC
2014-08-06 16:00:00 PDT,-5,0,-16,+1.08757e+06,+225988,+964853,+138990,+759792,+102446,+2.81222e+06,+467424,ABC
2014-08-06 17:00:00 PDT,-4,0,-16,+1.03593e+06,+189108,+1.03837e+06,+176839,+676221,+65627.1,+2.75052e+06,+431574,ABC
2014-08-06 18:00:00 PDT,-3,0,-16,+805417,+89033.9,+738746,+43135.2,+566776,+26221.8,+2.11094e+06,+158391,ABC
2014-08-06 19:00:00 PDT,-4,0,-16,+673135,+35236.9,+677764,+21638.5,+439820,-17286,+1.79072e+06,+39589.3,ABC
2014-08-06 20:00:00 PDT,-5,0,-16,+575593,-2042.66,+536129,-34042.2,+403161,-31532.4,+1.51488e+06,-67617.2,ABC
2014-08-06 21:00:00 PDT,-6,0,-16,+452983,-51819.6,+487387,-53100.8,+339037,-55878,+1.27941e+06,-160798,ABC
2014-08-06 22:00:00 PDT,-7,0,-16,+439922,-54127.4,+453825,-69189.8,+262580,-83397.7,+1.15633e+06,-206715,ABC
2014-08-06 23:00:00 PDT,-8,0,-16,+527263,-8233.19,+405789,-77380.4,+372279,-40953.5,+1.30533e+06,-126567,ABC
2014-08-07 00:00:00 PDT,-9,0,-16,+368998,+32892.6,+409228,+34017.3,+253859,+8842.18,+1.03209e+06,+75752.1,ABC
2014-08-07 01:00:00 PDT,-9,0,-16,+295582,+10388.1,+328829,+16359.1,+192815,-6926.74,+817226,+19820.5,ABC
2014-08-07 02:00:00 PDT,-9,0,-16,+342863,+28334.9,+360108,+28376.3,+227957,+4888.37,+930928,+61599.6,ABC
