# file...... Climate_CA-San_francisco.csv
# date...... Mon Jun  6 13:43:25 2016
# user...... samsung
# host...... (null)
# target.... climate 1078
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,temperature,solar_direct,wind_speed,rainfall,snowdepth,solar_global
2009-01-02 16:00:00 PST,+46.942,+3.25161,+3.3554,+0.35433,+0,+3.0658
2009-01-02 17:00:00 PST,+44.962,+0,+2.23694,+0.3937,+0,+0
2009-01-02 18:00:00 PST,+44.062,+0,+2.23694,+0.3937,+0,+0
2009-01-02 19:00:00 PST,+44.062,+0,+4.69757,+0.3937,+0,+0
2009-01-02 20:00:00 PST,+44.062,+0,+5.81603,+0.43307,+0,+0
2009-01-02 21:00:00 PST,+44.062,+0,+5.81603,+0.43307,+0,+0
2009-01-02 22:00:00 PST,+42.982,+0,+4.69757,+0.43307,+0,+0
2009-01-02 23:00:00 PST,+42.082,+0,+6.9345,+0.47244,+0,+0
2009-01-03 00:00:00 PST,+41.002,+0,+4.69757,+0.47244,+0,+0
2009-01-03 01:00:00 PST,+41.002,+0,+6.9345,+0.47244,+0,+0
2009-01-03 02:00:00 PST,+39.922,+0,+4.69757,+0.51181,+0,+0
2009-01-03 03:00:00 PST,+41.002,+0,+4.69757,+0.51181,+0,+0
2009-01-03 04:00:00 PST,+41.002,+0,+5.81603,+0.51181,+0,+0
2009-01-03 05:00:00 PST,+41.002,+0,+6.9345,+0.51181,+0,+0
2009-01-03 06:00:00 PST,+42.082,+0,+3.3554,+0.51181,+0,+0
2009-01-03 07:00:00 PST,+42.082,+0.092903,+3.3554,+0.51181,+0,+0.557418
2009-01-03 08:00:00 PST,+44.062,+10.1264,+0,+0.51181,+0,+7.89676
2009-01-03 09:00:00 PST,+48.922,+7.98966,+5.81603,+0.51181,+0,+12.6348
2009-01-03 10:00:00 PST,+51.982,+13.8426,+8.05297,+0.51181,+0,+23.2258
2009-01-03 11:00:00 PST,+53.962,+22.1109,+9.17144,+0.51181,+0,+28.4283
2009-01-03 12:00:00 PST,+53.062,+14.1213,+11.6321,+0.51181,+0,+23.2258
2009-01-03 13:00:00 PST,+53.062,+5.48128,+10.2899,+0.51181,+0,+20.6245
2009-01-03 14:00:00 PST,+53.962,+9.75482,+12.7505,+0.51181,+0,+18.7664
2009-01-03 15:00:00 PST,+53.062,+8.08256,+11.6321,+0.51181,+0,+11.7058
2009-01-03 16:00:00 PST,+51.082,+0.650321,+5.81603,+0.55118,+0,+2.60129
2009-01-03 17:00:00 PST,+51.082,+0,+9.17144,+0.55118,+0,+0
2009-01-03 18:00:00 PST,+50.002,+0,+10.2899,+0.59055,+0,+0
2009-01-03 19:00:00 PST,+50.002,+0,+10.2899,+0.59055,+0,+0
2009-01-03 20:00:00 PST,+50.002,+0,+8.05297,+0.62992,+0,+0
2009-01-03 21:00:00 PST,+51.082,+0,+9.17144,+0.62992,+0,+0
2009-01-03 22:00:00 PST,+50.002,+0,+9.17144,+0.66929,+0,+0
2009-01-03 23:00:00 PST,+51.082,+0,+12.7505,+0.70866,+0,+0
2009-01-04 00:00:00 PST,+50.002,+0,+9.17144,+0.70866,+0,+0
2009-01-04 01:00:00 PST,+50.002,+0,+14.9875,+0.74803,+0,+0
2009-01-04 02:00:00 PST,+50.002,+0,+14.9875,+0.74803,+0,+0
2009-01-04 03:00:00 PST,+50.002,+0,+14.9875,+0.7874,+0,+0
2009-01-04 04:00:00 PST,+50.002,+0,+11.6321,+0.7874,+0,+0
2009-01-04 05:00:00 PST,+48.022,+0,+14.9875,+0.7874,+0,+0
2009-01-04 06:00:00 PST,+48.022,+0,+10.2899,+0.7874,+0,+0
2009-01-04 07:00:00 PST,+48.022,+0,+13.869,+0.82677,+0,+0.371612
2009-01-04 08:00:00 PST,+51.082,+0.371612,+11.6321,+0.82677,+0,+3.34451
2009-01-04 09:00:00 PST,+51.082,+0.185806,+6.9345,+0.82677,+0,+4.18064
2009-01-04 10:00:00 PST,+53.062,+0.092903,+12.7505,+0.82677,+0,+6.50321
2009-01-04 11:00:00 PST,+53.062,+0.371612,+11.6321,+0.82677,+0,+9.56901
2009-01-04 12:00:00 PST,+53.062,+0.278709,+11.6321,+0.86614,+0,+10.3122
2009-01-04 13:00:00 PST,+53.062,+0.278709,+17.2244,+0.86614,+0,+9.1045
2009-01-04 14:00:00 PST,+53.062,+0.092903,+20.8035,+0.86614,+0,+7.15353
2009-01-04 15:00:00 PST,+53.062,+0,+19.685,+0.86614,+0,+4.18064
2009-01-04 16:00:00 PST,+53.062,+0,+17.2244,+0.86614,+0,+1.67225
2009-01-04 17:00:00 PST,+53.062,+0,+17.2244,+0.90551,+0,+0
2009-01-04 18:00:00 PST,+53.062,+0,+16.1059,+0.90551,+0,+0
2009-01-04 19:00:00 PST,+53.062,+0,+17.2244,+0.90551,+0,+0
2009-01-04 20:00:00 PST,+53.062,+0,+14.9875,+0.90551,+0,+0
2009-01-04 21:00:00 PST,+53.062,+0,+18.3429,+0.90551,+0,+0
2009-01-04 22:00:00 PST,+53.062,+0,+18.3429,+0.94488,+0,+0
2009-01-04 23:00:00 PST,+53.062,+0,+14.9875,+0.94488,+0,+0
2009-01-05 00:00:00 PST,+53.062,+0,+16.1059,+0.94488,+0,+0
2009-01-05 01:00:00 PST,+53.062,+0,+10.2899,+0.98425,+0,+0
2009-01-05 02:00:00 PST,+53.062,+0,+14.9875,+0.98425,+0,+0
2009-01-05 03:00:00 PST,+53.062,+0,+12.7505,+0.98425,+0,+0
2009-01-05 04:00:00 PST,+53.062,+0,+11.6321,+0.98425,+0,+0
2009-01-05 05:00:00 PST,+53.062,+0,+9.17144,+0.98425,+0,+0
2009-01-05 06:00:00 PST,+51.982,+0,+6.9345,+0.94488,+0,+0
2009-01-05 07:00:00 PST,+51.082,+0,+8.05297,+0.94488,+0,+0.743224
2009-01-05 08:00:00 PST,+51.982,+0,+10.2899,+0.94488,+0,+3.99483
2009-01-05 09:00:00 PST,+55.042,+0,+6.9345,+0.90551,+0,+12.9135
2009-01-05 10:00:00 PST,+55.042,+0.185806,+9.17144,+0.90551,+0,+10.6838
2009-01-05 11:00:00 PST,+55.942,+0.092903,+16.1059,+0.90551,+0,+14.0284
2009-01-05 12:00:00 PST,+55.942,+0.092903,+13.869,+0.90551,+0,+12.7277
2009-01-05 13:00:00 PST,+57.022,+0.092903,+11.6321,+0.90551,+0,+13.0993
2009-01-05 14:00:00 PST,+55.942,+0.092903,+6.9345,+0.86614,+0,+9.2903
2009-01-05 15:00:00 PST,+57.022,+0.092903,+6.9345,+0.86614,+0,+6.50321
2009-01-05 16:00:00 PST,+55.942,+0,+9.17144,+0.86614,+0,+2.9729
2009-01-05 17:00:00 PST,+55.942,+0,+10.2899,+0.86614,+0,+0
2009-01-05 18:00:00 PST,+55.042,+0,+6.9345,+0.82677,+0,+0
2009-01-05 19:00:00 PST,+55.042,+0,+6.9345,+0.82677,+0,+0
2009-01-05 20:00:00 PST,+55.042,+0,+4.69757,+0.82677,+0,+0
2009-01-05 21:00:00 PST,+55.042,+0,+0,+0.7874,+0,+0
2009-01-05 22:00:00 PST,+53.962,+0,+3.3554,+0.7874,+0,+0
2009-01-05 23:00:00 PST,+51.982,+0,+6.9345,+0.7874,+0,+0
2009-01-06 00:00:00 PST,+51.082,+0,+3.3554,+0.7874,+0,+0
2009-01-06 01:00:00 PST,+50.002,+0,+2.23694,+0.7874,+0,+0
2009-01-06 02:00:00 PST,+50.002,+0,+3.3554,+0.74803,+0,+0
2009-01-06 03:00:00 PST,+50.002,+0,+0,+0.74803,+0,+0
2009-01-06 04:00:00 PST,+50.002,+0,+0,+0.74803,+0,+0
2009-01-06 05:00:00 PST,+51.082,+0,+3.3554,+0.74803,+0,+0
2009-01-06 06:00:00 PST,+50.002,+0,+0,+0.74803,+0,+0
2009-01-06 07:00:00 PST,+51.982,+0,+5.81603,+0.70866,+0,+1.30064
2009-01-06 08:00:00 PST,+51.982,+0.092903,+0,+0.70866,+0,+6.59612
2009-01-06 09:00:00 PST,+51.082,+0.092903,+4.69757,+0.70866,+0,+14.4929
2009-01-06 10:00:00 PST,+53.062,+0.092903,+3.3554,+0.70866,+0,+17.9303
2009-01-06 11:00:00 PST,+55.942,+0.092903,+0,+0.70866,+0,+20.7174
2009-01-06 12:00:00 PST,+57.922,+57.2283,+3.3554,+0.70866,+0,+40.3199
2009-01-06 13:00:00 PST,+59.002,+56.2992,+0,+0.66929,+0,+37.7186
2009-01-06 14:00:00 PST,+59.002,+52.3973,+4.69757,+0.66929,+0,+27.8709
2009-01-06 15:00:00 PST,+60.082,+60.6657,+0,+0.66929,+0,+18.5806
2009-01-06 16:00:00 PST,+57.022,+34.7457,+4.69757,+0.66929,+0,+5.10967
2009-01-06 17:00:00 PST,+55.042,+0,+2.23694,+0.66929,+0,+0
2009-01-06 18:00:00 PST,+53.962,+0,+0,+0.66929,+0,+0
2009-01-06 19:00:00 PST,+53.962,+0,+3.3554,+0.66929,+0,+0
2009-01-06 20:00:00 PST,+51.982,+0,+6.9345,+0.66929,+0,+0
2009-01-06 21:00:00 PST,+51.082,+0,+3.3554,+0.66929,+0,+0
2009-01-06 22:00:00 PST,+50.002,+0,+2.23694,+0.66929,+0,+0
2009-01-06 23:00:00 PST,+51.082,+0,+8.05297,+0.66929,+0,+0
2009-01-07 00:00:00 PST,+51.082,+0,+9.17144,+0.66929,+0,+0
2009-01-07 01:00:00 PST,+50.002,+0,+3.3554,+0.66929,+0,+0
2009-01-07 02:00:00 PST,+48.922,+0,+5.81603,+0.66929,+0,+0
2009-01-07 03:00:00 PST,+50.002,+0,+3.3554,+0.66929,+0,+0
2009-01-07 04:00:00 PST,+48.022,+0,+5.81603,+0.66929,+0,+0
2009-01-07 05:00:00 PST,+48.022,+0,+6.9345,+0.62992,+0,+0
2009-01-07 06:00:00 PST,+48.022,+0,+5.81603,+0.62992,+0,+0
2009-01-07 07:00:00 PST,+48.922,+0.092903,+11.6321,+0.62992,+0,+0.743224
2009-01-07 08:00:00 PST,+48.922,+0.557418,+3.3554,+0.62992,+0,+4.55225
2009-01-07 09:00:00 PST,+48.922,+0.92903,+6.9345,+0.59055,+0,+10.3122
2009-01-07 10:00:00 PST,+51.082,+0.92903,+3.3554,+0.59055,+0,+16.4438
2009-01-07 11:00:00 PST,+53.062,+0.92903,+0,+0.59055,+0,+22.018
2009-01-07 12:00:00 PST,+53.962,+0.464515,+3.3554,+0.59055,+0,+23.3187
2009-01-07 13:00:00 PST,+53.062,+0.557418,+0,+0.59055,+0,+17.1871
2009-01-07 14:00:00 PST,+53.062,+0.278709,+0,+0.55118,+0,+15.7006
2009-01-07 15:00:00 PST,+53.062,+0.092903,+0,+0.55118,+0,+9.94063
2009-01-07 16:00:00 PST,+53.062,+0,+2.23694,+0.55118,+0,+3.25161
2009-01-07 17:00:00 PST,+51.982,+0,+4.69757,+0.59055,+0,+0.092903
2009-01-07 18:00:00 PST,+53.062,+0,+0,+0.59055,+0,+0
2009-01-07 19:00:00 PST,+51.982,+0,+4.69757,+0.62992,+0,+0
2009-01-07 20:00:00 PST,+53.962,+0,+6.9345,+0.62992,+0,+0
2009-01-07 21:00:00 PST,+53.962,+0,+13.869,+0.62992,+0,+0
2009-01-07 22:00:00 PST,+53.962,+0,+8.05297,+0.66929,+0,+0
2009-01-07 23:00:00 PST,+53.062,+0,+4.69757,+0.66929,+0,+0
