# file...... Climate_Climate.csv
# date...... Mon Aug 14 14:24:20 2017
# user...... brendanlewis
# host...... (null)
# target.... climate 2278
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,temperature,solar_direct,wind_speed,rainfall,snowdepth,solar_global
2012-04-02 00:00:00 PDT,+37.402,+0,+8.50036,+0.35433,+0,+0
2012-04-02 01:00:00 PDT,+37.042,+0,+8.05297,+0.3937,+0,+0
2012-04-02 02:00:00 PDT,+36.322,+0,+7.60558,+0.3937,+0,+0
2012-04-02 03:00:00 PDT,+35.782,+0,+7.38189,+0.3937,+0,+0
2012-04-02 04:00:00 PDT,+35.062,+0,+6.9345,+0.3937,+0,+0
2012-04-02 05:00:00 PDT,+35.782,+0,+7.60558,+0.3937,+0,+0.092903
2012-04-02 06:00:00 PDT,+36.322,+0,+8.50036,+0.35433,+0,+2.50838
2012-04-02 07:00:00 PDT,+37.042,+0.650321,+9.17144,+0.35433,+0,+12.5419
2012-04-02 08:00:00 PDT,+40.102,+17.8374,+12.3031,+0.35433,+0,+24.898
2012-04-02 09:00:00 PDT,+42.982,+51.8399,+15.2112,+0.35433,+0,+46.8231
2012-04-02 10:00:00 PDT,+46.042,+68.5624,+18.3429,+0.31496,+0,+61.8734
2012-04-02 11:00:00 PDT,+45.682,+66.7973,+17.8955,+0.31496,+0,+64.9392
2012-04-02 12:00:00 PDT,+45.322,+23.7832,+17.6718,+0.31496,+0,+54.0696
2012-04-02 13:00:00 PDT,+44.962,+4.83096,+17.2244,+0.31496,+0,+28.2425
2012-04-02 14:00:00 PDT,+43.342,+33.7238,+18.7903,+0.35433,+0,+43.107
2012-04-02 15:00:00 PDT,+41.542,+34.467,+20.3561,+0.35433,+0,+35.3961
2012-04-02 16:00:00 PDT,+39.922,+36.6967,+21.922,+0.35433,+0,+24.8051
2012-04-02 17:00:00 PDT,+37.222,+29.1716,+17.6718,+0.35433,+0,+11.7987
2012-04-02 18:00:00 PDT,+34.702,+3.53032,+13.4216,+0.35433,+0,+2.04387
2012-04-02 19:00:00 PDT,+32.002,+0,+9.17144,+0.35433,+0,+0
2012-04-02 20:00:00 PDT,+30.922,+0,+9.17144,+0.35433,+0,+0
2012-04-02 21:00:00 PDT,+30.022,+0,+9.17144,+0.31496,+0,+0
2012-04-02 22:00:00 PDT,+28.942,+0,+9.17144,+0.31496,+0,+0
2012-04-02 23:00:00 PDT,+28.582,+0,+9.17144,+0.31496,+0,+0
2012-04-03 00:00:00 PDT,+28.402,+0,+9.17144,+0.31496,+0,+0
2012-04-03 01:00:00 PDT,+28.042,+0,+9.17144,+0.31496,+0,+0
2012-04-03 02:00:00 PDT,+28.042,+0,+8.72405,+0.31496,+0,+0
2012-04-03 03:00:00 PDT,+28.042,+0,+8.50036,+0.31496,+0,+0
2012-04-03 04:00:00 PDT,+28.042,+0,+8.05297,+0.31496,+0,+0
2012-04-03 05:00:00 PDT,+29.302,+0,+8.50036,+0.31496,+0,+0.185806
2012-04-03 06:00:00 PDT,+30.742,+9.47611,+8.72405,+0.31496,+0,+4.18064
2012-04-03 07:00:00 PDT,+32.002,+6.31741,+9.17144,+0.35433,+0,+9.94063
2012-04-03 08:00:00 PDT,+33.982,+11.7058,+10.2899,+0.35433,+0,+17.7445
2012-04-03 09:00:00 PDT,+35.962,+15.4219,+11.6321,+0.31496,+0,+35.1173
2012-04-03 10:00:00 PDT,+37.942,+30.2864,+12.7505,+0.31496,+0,+49.4244
2012-04-03 11:00:00 PDT,+37.222,+9.84772,+14.9875,+0.35433,+0,+26.7561
2012-04-03 12:00:00 PDT,+36.682,+9.01159,+17.4481,+0.35433,+0,+34.9315
2012-04-03 13:00:00 PDT,+35.962,+1.11484,+19.685,+0.35433,+0,+33.2593
2012-04-03 14:00:00 PDT,+35.242,+3.1587,+15.8822,+0.35433,+0,+24.4335
2012-04-03 15:00:00 PDT,+34.702,+0.278709,+11.8558,+0.3937,+0,+17.4658
2012-04-03 16:00:00 PDT,+33.982,+0.185806,+8.05297,+0.3937,+0,+17.0942
2012-04-03 17:00:00 PDT,+32.902,+0.092903,+6.9345,+0.3937,+0,+7.43224
2012-04-03 18:00:00 PDT,+32.002,+0.092903,+5.81603,+0.3937,+0,+2.04387
2012-04-03 19:00:00 PDT,+30.922,+0,+4.69757,+0.35433,+0,+0
2012-04-03 20:00:00 PDT,+31.282,+0,+6.9345,+0.35433,+0,+0
2012-04-03 21:00:00 PDT,+31.642,+0,+9.39513,+0.35433,+0,+0
2012-04-03 22:00:00 PDT,+32.002,+0,+11.6321,+0.35433,+0,+0
2012-04-03 23:00:00 PDT,+32.002,+0,+11.6321,+0.35433,+0,+0
2012-04-04 00:00:00 PDT,+32.002,+0,+11.6321,+0.35433,+0,+0
2012-04-04 01:00:00 PDT,+32.002,+0,+11.6321,+0.35433,+0,+0
2012-04-04 02:00:00 PDT,+32.002,+0,+12.3031,+0.35433,+0,+0
2012-04-04 03:00:00 PDT,+32.002,+0,+13.1979,+0.35433,+0,+0
2012-04-04 04:00:00 PDT,+32.002,+0,+13.869,+0.35433,+0,+0
2012-04-04 05:00:00 PDT,+32.002,+0.092903,+11.8558,+0.31496,+0,+0
2012-04-04 06:00:00 PDT,+32.002,+10.5909,+10.0662,+0.31496,+0,+4.45935
2012-04-04 07:00:00 PDT,+32.002,+8.08256,+8.05297,+0.31496,+0,+9.94063
2012-04-04 08:00:00 PDT,+36.322,+36.6038,+10.0662,+0.31496,+0,+27.5922
2012-04-04 09:00:00 PDT,+40.642,+23.04,+11.8558,+0.31496,+0,+33.7238
2012-04-04 10:00:00 PDT,+44.962,+68.7482,+13.869,+0.31496,+0,+61.6876
2012-04-04 11:00:00 PDT,+45.682,+82.7766,+15.4349,+0.31496,+0,+75.3444
2012-04-04 12:00:00 PDT,+46.222,+44.7793,+16.777,+0.31496,+0,+57.5999
2012-04-04 13:00:00 PDT,+46.942,+35.5819,+18.3429,+0.27559,+0,+52.4902
2012-04-04 14:00:00 PDT,+48.022,+19.2309,+17.8955,+0.27559,+0,+36.9754
2012-04-04 15:00:00 PDT,+48.922,+47.3806,+17.6718,+0.27559,+0,+38.369
2012-04-04 16:00:00 PDT,+50.002,+37.5328,+17.2244,+0.27559,+0,+27.3135
2012-04-04 17:00:00 PDT,+47.662,+21.7393,+13.869,+0.27559,+0,+11.2413
2012-04-04 18:00:00 PDT,+45.322,+0.371612,+10.2899,+0.27559,+0,+2.32258
2012-04-04 19:00:00 PDT,+42.982,+0,+6.9345,+0.27559,+0,+0
2012-04-04 20:00:00 PDT,+38.662,+0,+7.38189,+0.27559,+0,+0
2012-04-04 21:00:00 PDT,+34.342,+0,+7.60558,+0.27559,+0,+0
2012-04-04 22:00:00 PDT,+30.022,+0,+8.05297,+0.27559,+0,+0
2012-04-04 23:00:00 PDT,+32.002,+0,+9.61883,+0.27559,+0,+0
2012-04-05 00:00:00 PDT,+33.982,+0,+11.1847,+0.27559,+0,+0
2012-04-05 01:00:00 PDT,+35.962,+0,+12.7505,+0.27559,+0,+0
2012-04-05 02:00:00 PDT,+35.062,+0,+11.1847,+0.27559,+0,+0
2012-04-05 03:00:00 PDT,+33.982,+0,+9.61883,+0.27559,+0,+0
2012-04-05 04:00:00 PDT,+33.082,+0,+8.05297,+0.27559,+0,+0
2012-04-05 05:00:00 PDT,+34.342,+0.371612,+11.1847,+0.27559,+0,+0.278709
2012-04-05 06:00:00 PDT,+35.782,+12.9135,+14.0927,+0.27559,+0,+4.45935
2012-04-05 07:00:00 PDT,+37.042,+5.48128,+17.2244,+0.27559,+0,+14.7716
2012-04-05 08:00:00 PDT,+42.082,+1.20774,+16.5533,+0.27559,+0,+15.1432
2012-04-05 09:00:00 PDT,+46.942,+1.02193,+15.6586,+0.27559,+0,+29.9148
2012-04-05 10:00:00 PDT,+51.982,+0.650321,+14.9875,+0.27559,+0,+25.827
2012-04-05 11:00:00 PDT,+54.682,+6.59612,+13.4216,+0.31496,+0,+26.849
2012-04-05 12:00:00 PDT,+57.382,+34.3741,+11.8558,+0.31496,+0,+52.5831
2012-04-05 13:00:00 PDT,+60.082,+40.3199,+10.2899,+0.31496,+0,+50.2605
2012-04-05 14:00:00 PDT,+59.722,+21.5535,+10.2899,+0.31496,+0,+42.5496
2012-04-05 15:00:00 PDT,+59.362,+9.47611,+10.2899,+0.31496,+0,+24.9909
2012-04-05 16:00:00 PDT,+59.002,+0.185806,+10.2899,+0.31496,+0,+12.3561
2012-04-05 17:00:00 PDT,+56.302,+0.185806,+8.50036,+0.35433,+0,+7.98966
2012-04-05 18:00:00 PDT,+53.782,+0.185806,+6.48712,+0.35433,+0,+1.57935
2012-04-05 19:00:00 PDT,+51.082,+0,+4.69757,+0.35433,+0,+0
2012-04-05 20:00:00 PDT,+50.362,+0,+7.38189,+0.31496,+0,+0
2012-04-05 21:00:00 PDT,+49.642,+0,+10.0662,+0.31496,+0,+0
2012-04-05 22:00:00 PDT,+48.922,+0,+12.7505,+0.31496,+0,+0
2012-04-05 23:00:00 PDT,+48.022,+0,+12.7505,+0.31496,+0,+0
2012-04-06 00:00:00 PDT,+46.942,+0,+12.7505,+0.31496,+0,+0
2012-04-06 01:00:00 PDT,+46.042,+0,+12.7505,+0.31496,+0,+0
2012-04-06 02:00:00 PDT,+44.962,+0,+11.6321,+0.31496,+0,+0
2012-04-06 03:00:00 PDT,+44.062,+0,+10.2899,+0.31496,+0,+0
2012-04-06 04:00:00 PDT,+42.982,+0,+9.17144,+0.31496,+0,+0
2012-04-06 05:00:00 PDT,+44.602,+0.092903,+13.4216,+0.31496,+0,+0.185806
2012-04-06 06:00:00 PDT,+46.402,+2.04387,+17.6718,+0.35433,+0,+4.45935
2012-04-06 07:00:00 PDT,+48.022,+0.092903,+21.922,+0.35433,+0,+7.61805
2012-04-06 08:00:00 PDT,+50.002,+13.378,+20.3561,+0.3937,+0,+22.2967
2012-04-06 09:00:00 PDT,+51.982,+21.3677,+18.7903,+0.3937,+0,+32.5161
2012-04-06 10:00:00 PDT,+53.962,+10.8697,+17.2244,+0.3937,+0,+42.178
2012-04-06 11:00:00 PDT,+51.262,+22.018,+19.2377,+0.3937,+0,+44.6864
2012-04-06 12:00:00 PDT,+48.742,+7.80386,+21.0272,+0.43307,+0,+35.6748
2012-04-06 13:00:00 PDT,+46.042,+1.20774,+23.0404,+0.43307,+0,+14.2142
2012-04-06 14:00:00 PDT,+44.062,+0.278709,+22.3694,+0.47244,+0,+24.3406
2012-04-06 15:00:00 PDT,+41.902,+1.76516,+21.4746,+0.43307,+0,+20.4387
2012-04-06 16:00:00 PDT,+39.922,+0.185806,+20.8035,+0.43307,+0,+9.75482
2012-04-06 17:00:00 PDT,+39.922,+0.557418,+21.4746,+0.43307,+0,+8.17547
2012-04-06 18:00:00 PDT,+39.922,+0.185806,+22.3694,+0.43307,+0,+2.22967
2012-04-06 19:00:00 PDT,+39.922,+0,+23.0404,+0.3937,+0,+0
2012-04-06 20:00:00 PDT,+39.922,+0,+20.8035,+0.3937,+0,+0
2012-04-06 21:00:00 PDT,+39.922,+0,+18.3429,+0.3937,+0,+0
2012-04-06 22:00:00 PDT,+39.922,+0,+16.1059,+0.35433,+0,+0
2012-04-06 23:00:00 PDT,+39.202,+0,+16.5533,+0.35433,+0,+0
2012-04-07 00:00:00 PDT,+38.662,+0,+16.777,+0.35433,+0,+0
2012-04-07 01:00:00 PDT,+37.942,+0,+17.2244,+0.31496,+0,+0
2012-04-07 02:00:00 PDT,+37.942,+0,+16.5533,+0.31496,+0,+0
2012-04-07 03:00:00 PDT,+37.942,+0,+15.6586,+0.31496,+0,+0
2012-04-07 04:00:00 PDT,+37.942,+0,+14.9875,+0.27559,+0,+0
2012-04-07 05:00:00 PDT,+37.942,+0,+14.9875,+0.27559,+0,+0.278709
2012-04-07 06:00:00 PDT,+37.942,+1.57935,+14.9875,+0.27559,+0,+5.75999
2012-04-07 07:00:00 PDT,+37.942,+0.092903,+14.9875,+0.27559,+0,+9.94063
2012-04-07 08:00:00 PDT,+41.542,+47.1947,+16.5533,+0.27559,+0,+37.2541
2012-04-07 09:00:00 PDT,+45.322,+42.0851,+18.1192,+0.27559,+0,+48.1238
2012-04-07 10:00:00 PDT,+48.922,+60.2012,+19.685,+0.27559,+0,+59.6438
2012-04-07 11:00:00 PDT,+50.002,+23.7832,+20.8035,+0.27559,+0,+51.2825
2012-04-07 12:00:00 PDT,+50.902,+44.5935,+21.922,+0.27559,+0,+59.8296
2012-04-07 13:00:00 PDT,+51.982,+7.89676,+23.0404,+0.27559,+0,+32.2374
2012-04-07 14:00:00 PDT,+52.342,+16.4438,+21.4746,+0.27559,+0,+43.5715
2012-04-07 15:00:00 PDT,+52.702,+36.418,+19.9087,+0.27559,+0,+33.538
2012-04-07 16:00:00 PDT,+53.062,+37.6257,+18.3429,+0.27559,+0,+28.1496
2012-04-07 17:00:00 PDT,+49.462,+53.0476,+16.5533,+0.27559,+0,+16.5367
2012-04-07 18:00:00 PDT,+45.682,+14.8645,+14.5401,+0.27559,+0,+3.25161
2012-04-07 19:00:00 PDT,+42.082,+0,+12.7505,+0.27559,+0,+0
2012-04-07 20:00:00 PDT,+40.102,+0,+12.3031,+0.27559,+0,+0
2012-04-07 21:00:00 PDT,+37.942,+0,+12.0795,+0.27559,+0,+0
2012-04-07 22:00:00 PDT,+35.962,+0,+11.6321,+0.27559,+0,+0
2012-04-07 23:00:00 PDT,+35.062,+0,+11.6321,+0.27559,+0,+0
2012-04-08 00:00:00 PDT,+33.982,+0,+11.6321,+0.27559,+0,+0
2012-04-08 01:00:00 PDT,+33.082,+0,+11.6321,+0.27559,+0,+0
2012-04-08 02:00:00 PDT,+32.002,+0,+12.0795,+0.27559,+0,+0
2012-04-08 03:00:00 PDT,+31.102,+0,+12.3031,+0.27559,+0,+0
2012-04-08 04:00:00 PDT,+30.022,+0,+12.7505,+0.27559,+0,+0
2012-04-08 05:00:00 PDT,+32.362,+2.32258,+13.1979,+0.27559,+0,+0.650321
2012-04-08 06:00:00 PDT,+34.702,+42.9212,+13.4216,+0.27559,+0,+8.08256
2012-04-08 07:00:00 PDT,+37.042,+69.956,+13.869,+0.27559,+0,+25.0838
2012-04-08 08:00:00 PDT,+42.082,+81.6618,+12.3031,+0.27559,+0,+43.1999
2012-04-08 09:00:00 PDT,+46.942,+87.0501,+10.7373,+0.27559,+0,+58.7147
2012-04-08 10:00:00 PDT,+51.982,+89.094,+9.17144,+0.27559,+0,+69.6773
2012-04-08 11:00:00 PDT,+54.322,+90.4876,+8.50036,+0.27559,+0,+76.7379
2012-04-08 12:00:00 PDT,+56.662,+88.8153,+7.60558,+0.27559,+0,+78.2244
2012-04-08 13:00:00 PDT,+59.002,+87.0501,+6.9345,+0.27559,+0,+74.2295
2012-04-08 14:00:00 PDT,+58.642,+69.5844,+7.38189,+0.27559,+0,+58.3431
2012-04-08 15:00:00 PDT,+58.282,+62.7096,+7.60558,+0.27559,+0,+45.5225
2012-04-08 16:00:00 PDT,+57.922,+19.3238,+8.05297,+0.27559,+0,+19.0451
2012-04-08 17:00:00 PDT,+55.582,+5.75999,+9.61883,+0.27559,+0,+10.6838
2012-04-08 18:00:00 PDT,+53.422,+3.62322,+11.1847,+0.27559,+0,+2.60129
2012-04-08 19:00:00 PDT,+51.082,+0,+12.7505,+0.27559,+0,+0
2012-04-08 20:00:00 PDT,+50.002,+0,+13.1979,+0.27559,+0,+0
2012-04-08 21:00:00 PDT,+49.102,+0,+13.4216,+0.27559,+0,+0
2012-04-08 22:00:00 PDT,+48.022,+0,+13.869,+0.27559,+0,+0
2012-04-08 23:00:00 PDT,+45.322,+0,+12.3031,+0.31496,+0,+0
2012-04-09 00:00:00 PDT,+42.622,+0,+10.7373,+0.31496,+0,+0
2012-04-09 01:00:00 PDT,+39.922,+0,+9.17144,+0.31496,+0,+0
2012-04-09 02:00:00 PDT,+39.562,+0,+9.17144,+0.31496,+0,+0
2012-04-09 03:00:00 PDT,+39.382,+0,+9.17144,+0.31496,+0,+0
2012-04-09 04:00:00 PDT,+39.022,+0,+9.17144,+0.31496,+0,+0
2012-04-09 05:00:00 PDT,+39.742,+0,+9.17144,+0.31496,+0,+0.185806
2012-04-09 06:00:00 PDT,+40.282,+1.48645,+9.17144,+0.31496,+0,+4.08773
2012-04-09 07:00:00 PDT,+41.002,+6.59612,+9.17144,+0.31496,+0,+12.5419
2012-04-09 08:00:00 PDT,+44.602,+32.1445,+8.72405,+0.31496,+0,+29.0787
2012-04-09 09:00:00 PDT,+48.382,+61.0373,+8.50036,+0.31496,+0,+53.8838
2012-04-09 10:00:00 PDT,+51.982,+67.2618,+8.05297,+0.35433,+0,+63.9173
2012-04-09 11:00:00 PDT,+55.402,+65.0321,+11.1847,+0.35433,+0,+68.2837
2012-04-09 12:00:00 PDT,+58.642,+63.9173,+14.0927,+0.35433,+0,+70.885
2012-04-09 13:00:00 PDT,+62.062,+53.4192,+17.2244,+0.3937,+0,+61.0373
2012-04-09 14:00:00 PDT,+62.962,+32.8877,+15.6586,+0.3937,+0,+43.3857
2012-04-09 15:00:00 PDT,+64.042,+19.4167,+14.3164,+0.3937,+0,+29.1716
2012-04-09 16:00:00 PDT,+64.942,+0.557418,+12.7505,+0.3937,+0,+14.3071
2012-04-09 17:00:00 PDT,+61.702,+0.743224,+14.3164,+0.3937,+0,+9.94063
2012-04-09 18:00:00 PDT,+58.282,+0.185806,+15.6586,+0.3937,+0,+1.57935
2012-04-09 19:00:00 PDT,+55.042,+0,+17.2244,+0.35433,+0,+0
2012-04-09 20:00:00 PDT,+53.782,+0,+17.6718,+0.35433,+0,+0
2012-04-09 21:00:00 PDT,+52.342,+0,+17.8955,+0.35433,+0,+0
2012-04-09 22:00:00 PDT,+51.082,+0,+18.3429,+0.35433,+0,+0
2012-04-09 23:00:00 PDT,+49.642,+0,+18.7903,+0.35433,+0,+0
2012-04-10 00:00:00 PDT,+48.382,+0,+19.2377,+0.35433,+0,+0
2012-04-10 01:00:00 PDT,+46.942,+0,+19.685,+0.31496,+0,+0
2012-04-10 02:00:00 PDT,+46.042,+0,+19.685,+0.31496,+0,+0
2012-04-10 03:00:00 PDT,+44.962,+0,+19.685,+0.31496,+0,+0
2012-04-10 04:00:00 PDT,+44.062,+0,+19.685,+0.31496,+0,+0
2012-04-10 05:00:00 PDT,+43.702,+0.092903,+21.2509,+0.31496,+0,+0.650321
2012-04-10 06:00:00 PDT,+43.342,+0.092903,+22.5931,+0.31496,+0,+4.73806
2012-04-10 07:00:00 PDT,+42.982,+0.278709,+24.1589,+0.35433,+0,+12.5419
2012-04-10 08:00:00 PDT,+42.622,+0,+22.1457,+0.35433,+0,+19.6025
2012-04-10 09:00:00 PDT,+42.442,+0.464515,+20.3561,+0.35433,+0,+26.5703
2012-04-10 10:00:00 PDT,+42.082,+0.185806,+18.3429,+0.3937,+0,+30.1006
2012-04-10 11:00:00 PDT,+42.442,+0,+19.9087,+0.3937,+0,+37.7186
2012-04-10 12:00:00 PDT,+42.622,+0.185806,+21.4746,+0.3937,+0,+39.298
2012-04-10 13:00:00 PDT,+42.982,+0.092903,+23.0404,+0.43307,+0,+20.8103
2012-04-10 14:00:00 PDT,+42.262,+0,+23.7115,+0.43307,+0,+33.1664
2012-04-10 15:00:00 PDT,+41.722,+0.092903,+24.6063,+0.43307,+0,+26.5703
2012-04-10 16:00:00 PDT,+41.002,+0.185806,+25.2774,+0.43307,+0,+10.8697
2012-04-10 17:00:00 PDT,+40.282,+0.092903,+21.0272,+0.43307,+0,+9.94063
2012-04-10 18:00:00 PDT,+39.742,+0,+17.0007,+0.43307,+0,+2.69419
2012-04-10 19:00:00 PDT,+39.022,+0,+12.7505,+0.43307,+0,+0
2012-04-10 20:00:00 PDT,+38.662,+0,+11.1847,+0.43307,+0,+0
2012-04-10 21:00:00 PDT,+38.302,+0,+9.61883,+0.43307,+0,+0
2012-04-10 22:00:00 PDT,+37.942,+0,+8.05297,+0.43307,+0,+0
2012-04-10 23:00:00 PDT,+37.942,+0,+8.50036,+0.43307,+0,+0
2012-04-11 00:00:00 PDT,+37.942,+0,+8.72405,+0.43307,+0,+0
2012-04-11 01:00:00 PDT,+37.942,+0,+9.17144,+0.43307,+0,+0
2012-04-11 02:00:00 PDT,+37.942,+0,+9.17144,+0.43307,+0,+0
2012-04-11 03:00:00 PDT,+37.942,+0,+9.17144,+0.43307,+0,+0
2012-04-11 04:00:00 PDT,+37.942,+0,+9.17144,+0.43307,+0,+0
2012-04-11 05:00:00 PDT,+39.022,+0,+8.72405,+0.43307,+0,+0.743224
2012-04-11 06:00:00 PDT,+39.922,+0.092903,+8.50036,+0.43307,+0,+6.2245
2012-04-11 07:00:00 PDT,+41.002,+0.092903,+8.05297,+0.43307,+0,+15.2361
2012-04-11 08:00:00 PDT,+42.982,+0.092903,+8.05297,+0.43307,+0,+23.2258
2012-04-11 09:00:00 PDT,+44.962,+8.82579,+8.05297,+0.43307,+0,+24.3406
2012-04-11 10:00:00 PDT,+46.942,+10.8697,+8.05297,+0.43307,+0,+41.3419
2012-04-11 11:00:00 PDT,+46.582,+1.48645,+8.05297,+0.43307,+0,+29.1716
2012-04-11 12:00:00 PDT,+46.402,+0.836127,+8.05297,+0.43307,+0,+29.3574
2012-04-11 13:00:00 PDT,+46.042,+1.76516,+8.05297,+0.47244,+0,+14.4929
2012-04-11 14:00:00 PDT,+46.942,+26.0129,+8.05297,+0.43307,+0,+37.4399
2012-04-11 15:00:00 PDT,+48.022,+57.3212,+8.05297,+0.43307,+0,+43.3857
2012-04-11 16:00:00 PDT,+48.922,+68.5624,+8.05297,+0.43307,+0,+32.9806
2012-04-11 17:00:00 PDT,+48.022,+43.8502,+7.38189,+0.43307,+0,+14.9574
2012-04-11 18:00:00 PDT,+46.942,+8.17547,+6.48712,+0.43307,+0,+3.0658
2012-04-11 19:00:00 PDT,+46.042,+0,+5.81603,+0.43307,+0,+0
2012-04-11 20:00:00 PDT,+44.782,+0,+5.36865,+0.43307,+0,+0
2012-04-11 21:00:00 PDT,+43.342,+0,+5.14495,+0.47244,+0,+0
2012-04-11 22:00:00 PDT,+42.082,+0,+4.69757,+0.47244,+0,+0
2012-04-11 23:00:00 PDT,+41.722,+0,+8.50036,+0.43307,+0,+0
2012-04-12 00:00:00 PDT,+41.362,+0,+12.3031,+0.43307,+0,+0
2012-04-12 01:00:00 PDT,+41.002,+0,+16.1059,+0.43307,+0,+0
2012-04-12 02:00:00 PDT,+40.642,+0,+16.5533,+0.3937,+0,+0
2012-04-12 03:00:00 PDT,+40.282,+0,+16.777,+0.3937,+0,+0
2012-04-12 04:00:00 PDT,+39.922,+0,+17.2244,+0.35433,+0,+0
2012-04-12 05:00:00 PDT,+40.282,+0,+16.777,+0.35433,+0,+0.371612
2012-04-12 06:00:00 PDT,+40.642,+0.278709,+16.5533,+0.35433,+0,+5.29547
2012-04-12 07:00:00 PDT,+41.002,+0.836127,+16.1059,+0.35433,+0,+11.7987
2012-04-12 08:00:00 PDT,+39.022,+1.02193,+16.1059,+0.3937,+0,+17.7445
2012-04-12 09:00:00 PDT,+37.042,+0.92903,+16.1059,+0.3937,+0,+26.7561
2012-04-12 10:00:00 PDT,+35.062,+0.836127,+16.1059,+0.3937,+0,+31.6799
2012-04-12 11:00:00 PDT,+35.782,+0.371612,+14.0927,+0.3937,+0,+36.0464
2012-04-12 12:00:00 PDT,+36.322,+0.557418,+12.3031,+0.3937,+0,+33.0735
2012-04-12 13:00:00 PDT,+37.042,+0.185806,+10.2899,+0.3937,+0,+19.6954
2012-04-12 14:00:00 PDT,+37.762,+0.092903,+10.7373,+0.3937,+0,+30.3793
2012-04-12 15:00:00 PDT,+38.302,+0.185806,+11.1847,+0.3937,+0,+27.8709
2012-04-12 16:00:00 PDT,+39.022,+0.092903,+11.6321,+0.3937,+0,+10.7768
2012-04-12 17:00:00 PDT,+38.302,+0.092903,+10.5136,+0.3937,+0,+11.3342
2012-04-12 18:00:00 PDT,+37.762,+0,+9.17144,+0.3937,+0,+3.1587
2012-04-12 19:00:00 PDT,+37.042,+0,+8.05297,+0.3937,+0,+0
2012-04-12 20:00:00 PDT,+35.422,+0,+9.17144,+0.3937,+0,+0
2012-04-12 21:00:00 PDT,+33.622,+0,+10.5136,+0.3937,+0,+0
2012-04-12 22:00:00 PDT,+32.002,+0,+11.6321,+0.35433,+0,+0
2012-04-12 23:00:00 PDT,+32.002,+0,+9.61883,+0.35433,+0,+0
2012-04-13 00:00:00 PDT,+32.002,+0,+7.82928,+0.35433,+1.1811,+0
2012-04-13 01:00:00 PDT,+32.002,+0,+5.81603,+0.35433,+1.1811,+0
2012-04-13 02:00:00 PDT,+32.362,+0,+5.36865,+0.35433,+1.1811,+0
2012-04-13 03:00:00 PDT,+32.722,+0,+5.14495,+0.35433,+1.1811,+0
2012-04-13 04:00:00 PDT,+33.082,+0,+4.69757,+0.35433,+1.1811,+0
2012-04-13 05:00:00 PDT,+32.722,+0,+4.69757,+0.35433,+1.1811,+1.20774
2012-04-13 06:00:00 PDT,+32.362,+0.092903,+4.69757,+0.35433,+1.1811,+7.43224
2012-04-13 07:00:00 PDT,+32.002,+0.092903,+4.69757,+0.3937,+1.1811,+16.6296
