# file...... Regulator_testReg.csv
# date...... Mon Aug 14 14:24:20 2017
# user...... brendanlewis
# host...... (null)
# target.... regulator 1
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag,phases
2012-04-01 19:00:00 PDT,0,-2,-3,+491905,+19316.5,+296338,+5756.14,+409734,+6921.47,+1.19798e+06,+31994.1,ABCN
2012-04-01 20:00:00 PDT,1,-2,-4,+386833,+10526.7,+151478,+6263.84,+275417,+8547.48,+813728,+25338,ABCN
2012-04-01 21:00:00 PDT,2,-2,-5,+385969,+12122.9,+196352,+3442.47,+365622,+15270.6,+947942,+30836,ABCN
2012-04-01 22:00:00 PDT,1,-2,-4,+549543,+17965.5,+337576,+5772.51,+456375,+11494.6,+1.34349e+06,+35232.6,ABCN
2012-04-01 23:00:00 PDT,0,-2,-3,+594074,+17648,+257605,+4389.7,+531334,+15077.8,+1.38301e+06,+37115.6,ABCN
2012-04-02 00:00:00 PDT,1,-2,-4,+457449,+9437.54,+202380,+3892.39,+356156,+11740,+1.01599e+06,+25069.9,ABCN
2012-04-02 01:00:00 PDT,1,-2,-3,+571403,+12725.5,+283847,+1767.32,+520161,+12968.1,+1.37541e+06,+27460.9,ABCN
2012-04-02 02:00:00 PDT,2,-2,-4,+615243,+17366.5,+258741,+3108.08,+369243,+8397.24,+1.24323e+06,+28871.8,ABCN
2012-04-02 03:00:00 PDT,1,-2,-3,+409829,+11921.5,+230884,+4935.39,+496494,+24288.9,+1.13721e+06,+41145.8,ABCN
2012-04-02 04:00:00 PDT,0,-2,-4,+620078,+16828.5,+315497,+5441.91,+463820,+10273.9,+1.3994e+06,+32544.3,ABCN
2012-04-02 05:00:00 PDT,0,-2,-5,+552026,+16314.4,+182605,+11050,+280718,+10277.8,+1.01535e+06,+37642.2,ABCN
2012-04-02 06:00:00 PDT,-1,-2,-4,+247893,-3071.88,+87733,-7643.89,+504271,+4420.82,+839897,-6294.95,ABCN
2012-04-02 07:00:00 PDT,-2,-2,-3,+166597,-29653.3,-21983.1,-42585.6,+67729.2,-37988.3,+212343,-110227,ABCN
2012-04-02 08:00:00 PDT,-1,-2,-4,-480264,-100237,-782645,-96943,-666103,-98785.1,-1.92901e+06,-295965,ABCN
2012-04-02 09:00:00 PDT,0,-2,-5,-1.62418e+06,-211818,-1.74085e+06,-192018,-1.71784e+06,-193554,-5.08288e+06,-597390,ABCN
2012-04-02 10:00:00 PDT,1,-2,-4,-1.91396e+06,-156575,-2.02733e+06,-113340,-1.90526e+06,-133252,-5.84656e+06,-403167,ABCN
2012-04-02 11:00:00 PDT,0,-2,-5,-1.87577e+06,-149750,-1.99335e+06,-62325,-1.92453e+06,-125323,-5.79365e+06,-337398,ABCN
2012-04-02 12:00:00 PDT,-1,-2,-6,-1.35343e+06,-127846,-1.49916e+06,-125614,-1.34726e+06,-124010,-4.19985e+06,-377470,ABCN
2012-04-02 13:00:00 PDT,0,-2,-5,-674054,-64939.3,-723612,-66447.3,-693219,-70404.7,-2.09088e+06,-201791,ABCN
2012-04-02 14:00:00 PDT,0,-2,-4,-1.13869e+06,-134795,-1.3195e+06,-116404,-1.20472e+06,-124469,-3.6629e+06,-375668,ABCN
2012-04-02 15:00:00 PDT,-1,-2,-3,-1.04488e+06,-122023,-1.18683e+06,-110694,-1.09029e+06,-112467,-3.322e+06,-345185,ABCN
2012-04-02 16:00:00 PDT,-2,-2,-4,-830723,-112484,-982180,-116101,-904727,-119688,-2.71763e+06,-348273,ABCN
2012-04-02 17:00:00 PDT,-1,-2,-3,-499521,-84353.9,-731249,-61917.1,-554332,-90661.5,-1.7851e+06,-236933,ABCN
2012-04-02 18:00:00 PDT,-1,-2,-4,+359156,-11923,-25020.8,-16855.1,+277550,-12217.4,+611685,-40995.6,ABCN
2012-04-02 19:00:00 PDT,-2,-2,-3,+580702,+14685,+375551,+6683.53,+500745,+12698.9,+1.457e+06,+34067.4,ABCN
2012-04-02 20:00:00 PDT,-3,-2,-4,+586394,+18314.2,+328623,+6466.98,+585447,+19821.7,+1.50046e+06,+44602.9,ABCN
2012-04-02 21:00:00 PDT,-2,-2,-5,+583502,+15725.6,+242660,+3583.96,+501642,+19665.3,+1.3278e+06,+38974.9,ABCN
2012-04-02 22:00:00 PDT,-1,-2,-4,+611322,+18925,+373615,+6980.68,+498923,+10242.4,+1.48386e+06,+36148.1,ABCN
2012-04-02 23:00:00 PDT,0,-2,-5,+714015,+17563.9,+247153,+3965.88,+680858,+22500.2,+1.64203e+06,+44030,ABCN
2012-04-03 00:00:00 PDT,-1,-2,-4,+638704,+20522.6,+372488,+4245.05,+477088,+15179.1,+1.48828e+06,+39946.8,ABCN
2012-04-03 01:00:00 PDT,0,-2,-3,+758028,+17964.3,+291772,+4178.74,+465065,+18198.5,+1.51487e+06,+40341.5,ABCN
2012-04-03 02:00:00 PDT,-1,-2,-4,+519541,+20019.7,+307787,+4804.62,+689177,+19824.9,+1.5165e+06,+44649.3,ABCN
2012-04-03 03:00:00 PDT,0,-2,-5,+752838,+17200.1,+382096,+4887.53,+527835,+16719.6,+1.66277e+06,+38807.2,ABCN
2012-04-03 04:00:00 PDT,-1,-2,-4,+480043,+14616.5,+296979,+4043.68,+513653,+20545.7,+1.29067e+06,+39205.8,ABCN
2012-04-03 05:00:00 PDT,0,-2,-5,+750344,+13972.4,+251895,+1150.95,+387623,+12029.5,+1.38986e+06,+27152.9,ABCN
2012-04-03 06:00:00 PDT,-1,-2,-4,+238243,-37658.8,-40379,-42054.7,+313612,-32751.7,+511476,-112465,ABCN
2012-04-03 07:00:00 PDT,0,-2,-3,+141866,-42808,-127927,-47925.1,+13898,-46315.4,+27837.1,-137049,ABCN
2012-04-03 08:00:00 PDT,-1,-2,-4,-122954,-77243.6,-452151,-72515.9,-363400,-73377,-938505,-223137,ABCN
2012-04-03 09:00:00 PDT,-2,-2,-5,-805580,-106922,-982950,-106477,-780599,-113218,-2.56913e+06,-326617,ABCN
2012-04-03 10:00:00 PDT,-1,-2,-6,-1.31633e+06,-167433,-1.41013e+06,-176208,-1.32401e+06,-131745,-4.05047e+06,-475387,ABCN
2012-04-03 11:00:00 PDT,-2,-2,-5,-550238,-90962.8,-711560,-84121.2,-568840,-90827.4,-1.83064e+06,-265911,ABCN
2012-04-03 12:00:00 PDT,-3,-2,-6,-798737,-112216,-825201,-96876.5,-694961,-98861.9,-2.3189e+06,-307954,ABCN
2012-04-03 13:00:00 PDT,-4,-2,-5,-583456,-89896.2,-775027,-93248.3,-735570,-97942.3,-2.09405e+06,-281087,ABCN
2012-04-03 14:00:00 PDT,-3,-2,-4,-376056,-70481.7,-589111,-73012.7,-462840,-77364.7,-1.42801e+06,-220859,ABCN
2012-04-03 15:00:00 PDT,-2,-2,-5,+57373.9,-54296.1,-301051,-55880.3,-68018.1,-57271.1,-311696,-167447,ABCN
2012-04-03 16:00:00 PDT,-3,-2,-4,-50389.7,-54395.1,-82912.4,-56329.7,+41323.1,-56128.6,-91979.1,-166853,ABCN
2012-04-03 17:00:00 PDT,-2,-2,-5,+396562,-16390.1,-62836,-24985.9,+232919,-22896,+566646,-64272,ABCN
2012-04-03 18:00:00 PDT,-1,-2,-4,+481994,+5855.16,+248625,-1945.41,+466372,+8460.71,+1.19699e+06,+12370.5,ABCN
2012-04-03 19:00:00 PDT,-1,-2,-3,+643031,+22402.5,+348715,+6502.72,+473186,+14035.5,+1.46493e+06,+42940.8,ABCN
2012-04-03 20:00:00 PDT,0,-2,-4,+626274,+18795.6,+232087,+2284.31,+639835,+19587.6,+1.4982e+06,+40667.5,ABCN
2012-04-03 21:00:00 PDT,0,-2,-5,+681333,+14249.1,+428169,+12369.5,+540814,+14075.8,+1.65032e+06,+40694.4,ABCN
2012-04-03 22:00:00 PDT,-1,-2,-4,+706074,+21924.3,+236838,+3242.39,+482623,+11013.7,+1.42554e+06,+36180.4,ABCN
2012-04-03 23:00:00 PDT,-2,-2,-5,+478666,+14419.1,+239604,+5650.99,+577843,+17971.9,+1.29611e+06,+38042,ABCN
2012-04-04 00:00:00 PDT,-1,-2,-6,+583957,+15806.7,+405043,+4808.09,+445655,+13763.9,+1.43466e+06,+34378.7,ABCN
2012-04-04 01:00:00 PDT,0,-2,-5,+576620,+19193.1,+187710,+8383.59,+592869,+14104.2,+1.3572e+06,+41680.9,ABCN
2012-04-04 02:00:00 PDT,1,-2,-6,+559454,+16854.2,+337376,+6254.36,+493696,+16636.5,+1.39053e+06,+39745,ABCN
2012-04-04 03:00:00 PDT,2,-2,-5,+662991,+21764,+324965,+6076.03,+419493,+14351.9,+1.40745e+06,+42191.9,ABCN
2012-04-04 04:00:00 PDT,3,-2,-4,+570489,+17294.4,+192403,+7761.96,+565565,+18443.8,+1.32846e+06,+43500.1,ABCN
2012-04-04 05:00:00 PDT,2,-2,-5,+481323,+11346.7,+218392,+2394.04,+303218,+10662.5,+1.00293e+06,+24403.2,ABCN
2012-04-04 06:00:00 PDT,3,-2,-4,+282659,-39877.2,+39566.1,-43434,+212497,-36210.6,+534722,-119522,ABCN
2012-04-04 07:00:00 PDT,4,-2,-3,+68721.2,-42616,-267783,-50365.9,-47716,-53572.8,-246778,-146555,ABCN
2012-04-04 08:00:00 PDT,3,-2,-4,-769985,-130602,-1.0206e+06,-118128,-745229,-119449,-2.53581e+06,-368178,ABCN
2012-04-04 09:00:00 PDT,2,-2,-3,-739073,-110686,-993492,-110689,-895874,-114462,-2.62844e+06,-335837,ABCN
2012-04-04 10:00:00 PDT,3,-2,-4,-2.04431e+06,-230821,-2.03621e+06,-230180,-1.98113e+06,-276708,-6.06165e+06,-737709,ABCN
2012-04-04 11:00:00 PDT,2,-2,-5,-2.2056e+06,-160183,-2.24896e+06,-119737,-2.19468e+06,-110026,-6.64923e+06,-389946,ABCN
2012-04-04 12:00:00 PDT,1,-2,-4,-1.47323e+06,-111010,-1.59684e+06,-61802.5,-1.522e+06,-101721,-4.59207e+06,-274533,ABCN
2012-04-04 13:00:00 PDT,0,-2,-5,-1.40976e+06,-140473,-1.54094e+06,-120371,-1.4407e+06,-124609,-4.39139e+06,-385454,ABCN
2012-04-04 14:00:00 PDT,-1,-2,-4,-965230,-98199.6,-1.08972e+06,-59080.3,-1.04114e+06,-112045,-3.09609e+06,-269325,ABCN
2012-04-04 15:00:00 PDT,-2,-2,-5,-1.33222e+06,-135439,-1.46384e+06,-119346,-1.33804e+06,-132186,-4.1341e+06,-386970,ABCN
2012-04-04 16:00:00 PDT,-3,-2,-6,-1.02553e+06,-105547,-1.12512e+06,-66820.8,-1.03905e+06,-70806.7,-3.1897e+06,-243174,ABCN
2012-04-04 17:00:00 PDT,-2,-2,-5,-551076,-86749.8,-622611,-82047.5,-495580,-82200.2,-1.66927e+06,-250998,ABCN
2012-04-04 18:00:00 PDT,-1,-2,-4,+290476,-3139.26,+66456.3,-10387.1,+249880,-987.339,+606812,-14513.7,ABCN
2012-04-04 19:00:00 PDT,-2,-2,-3,+533392,+13736.2,+136290,+7711.1,+271587,+6863.21,+941268,+28310.5,ABCN
2012-04-04 20:00:00 PDT,-1,-2,-4,+477519,+14163.1,+289706,+5783.69,+372227,+8432.22,+1.13945e+06,+28379,ABCN
2012-04-04 21:00:00 PDT,-2,-2,-5,+455526,+11772.5,+235414,+4924.08,+560913,+16963.2,+1.25185e+06,+33659.8,ABCN
2012-04-04 22:00:00 PDT,-1,-2,-4,+546622,+19046.7,+284931,+6241.71,+458677,+13260,+1.29023e+06,+38548.4,ABCN
2012-04-04 23:00:00 PDT,0,-2,-3,+763405,+17355.1,+383076,+10429.8,+649103,+23000.6,+1.79558e+06,+50785.4,ABCN
2012-04-05 00:00:00 PDT,-1,-2,-4,+681946,+18166.9,+147685,+5514.77,+390317,+10126.7,+1.21995e+06,+33808.4,ABCN
2012-04-05 01:00:00 PDT,-2,-2,-3,+404467,+12577.7,+293718,+6164.06,+536933,+17458.6,+1.23512e+06,+36200.4,ABCN
2012-04-05 02:00:00 PDT,-3,-2,-4,+613157,+14422.5,+322551,+5970.03,+515677,+13574.1,+1.45138e+06,+33966.6,ABCN
2012-04-05 03:00:00 PDT,-2,-2,-3,+528231,+13950.3,+157539,+5810.11,+372549,+9791.96,+1.05832e+06,+29552.3,ABCN
2012-04-05 04:00:00 PDT,-3,-2,-4,+396775,+12227.9,+359152,+7260.67,+537633,+15660.7,+1.29356e+06,+35149.3,ABCN
2012-04-05 05:00:00 PDT,-2,-2,-3,+767939,+15824.7,+196942,+3785.03,+485546,+7210.68,+1.45043e+06,+26820.4,ABCN
2012-04-05 06:00:00 PDT,-3,-2,-4,+27514,-44045.1,-209092,-49655.5,-67217.3,-52838.4,-248795,-146539,ABCN
2012-04-05 07:00:00 PDT,-2,-2,-5,-150076,-66900.2,-276484,-72492,-62958.6,-53620.8,-489519,-193013,ABCN
2012-04-05 08:00:00 PDT,-3,-2,-4,-50252.2,-43989,-258707,-50467.9,-99818.7,-49497.5,-408778,-143954,ABCN
2012-04-05 09:00:00 PDT,-2,-2,-5,-421642,-106208,-754349,-111207,-681751,-102832,-1.85774e+06,-320248,ABCN
2012-04-05 10:00:00 PDT,-3,-2,-4,-607262,-82048.1,-661735,-80703.9,-621686,-81531.6,-1.89068e+06,-244284,ABCN
2012-04-05 11:00:00 PDT,-4,-2,-3,-639819,-86132.4,-735210,-83702.1,-699282,-105726,-2.07431e+06,-275560,ABCN
2012-04-05 12:00:00 PDT,-3,-2,-4,-1.58031e+06,-192166,-1.58627e+06,-176039,-1.5213e+06,-184966,-4.68789e+06,-553171,ABCN
2012-04-05 13:00:00 PDT,-4,-2,-5,-1.42753e+06,-121919,-1.51864e+06,-125500,-1.45844e+06,-124087,-4.40461e+06,-371506,ABCN
2012-04-05 14:00:00 PDT,-3,-2,-4,-1.19257e+06,-103651,-1.23083e+06,-105272,-1.19202e+06,-97245.5,-3.61542e+06,-306168,ABCN
2012-04-05 15:00:00 PDT,-2,-2,-5,-674200,-90323.7,-741555,-88151.2,-711166,-86989.6,-2.12692e+06,-265464,ABCN
2012-04-05 16:00:00 PDT,-3,-2,-4,-232030,-37096.2,-298863,-32778.3,-224749,-41760.6,-755642,-111635,ABCN
2012-04-05 17:00:00 PDT,-2,-2,-5,-88476.8,-30424.4,-174928,-30357.5,-113014,-30646.1,-376419,-91428,ABCN
2012-04-05 18:00:00 PDT,-1,-2,-4,+62519,-4411.91,+23810.6,-6748,+118867,-5709.9,+205196,-16869.8,ABCN
2012-04-05 19:00:00 PDT,0,-2,-5,+229434,+4745.99,+108934,+7203.88,+296798,+10734.7,+635167,+22684.6,ABCN
2012-04-05 20:00:00 PDT,-1,-2,-4,+520953,+16585.6,+248789,+6091.07,+314924,+8748.05,+1.08467e+06,+31424.7,ABCN
2012-04-05 21:00:00 PDT,-1,-2,-5,+292567,+7250.54,+118752,+1962.13,+246262,+8509.82,+657581,+17722.5,ABCN
2012-04-05 22:00:00 PDT,0,-2,-4,+243258,+5884.36,+155751,+5402.27,+167989,+5709.18,+566999,+16995.8,ABCN
2012-04-05 23:00:00 PDT,1,-2,-3,+414861,+8211.42,+141336,+1431.87,+316693,+7441.62,+872890,+17084.9,ABCN
2012-04-06 00:00:00 PDT,0,-2,-4,+322498,+17814.2,+198970,+6660.76,+401381,+8418.84,+922850,+32893.8,ABCN
2012-04-06 01:00:00 PDT,-1,-2,-5,+496147,+14727,+161068,+1618.54,+307263,+7344.59,+964477,+23690.2,ABCN
2012-04-06 02:00:00 PDT,-2,-2,-4,+309030,+7847.86,+160345,+4791.39,+255471,+10951.9,+724846,+23591.2,ABCN
2012-04-06 03:00:00 PDT,-1,-2,-3,+235026,+10060.8,+226627,+7308.26,+324699,+12610.9,+786352,+29979.9,ABCN
2012-04-06 04:00:00 PDT,-2,-2,-4,+441082,+10319.5,+212543,+3645.56,+405026,+11045.2,+1.05865e+06,+25010.3,ABCN
2012-04-06 05:00:00 PDT,-3,-2,-3,+505719,+13103.6,+135583,+457.771,+330935,+6104.11,+972238,+19665.4,ABCN
2012-04-06 06:00:00 PDT,-2,-2,-4,+151530,-22304.5,+15673.3,-17877.5,+94440.2,-17547.9,+261644,-57729.8,ABCN
2012-04-06 07:00:00 PDT,-3,-2,-5,+43326.4,-24543.8,-123164,-21157.7,+30011.9,-26625.3,-49826,-72326.7,ABCN
2012-04-06 08:00:00 PDT,-2,-2,-4,-653310,-111491,-753817,-97610.2,-650588,-126530,-2.05772e+06,-335631,ABCN
2012-04-06 09:00:00 PDT,-1,-2,-5,-962511,-113177,-1.04009e+06,-107748,-988707,-105050,-2.99131e+06,-325975,ABCN
2012-04-06 10:00:00 PDT,-2,-2,-4,-1.05363e+06,-125305,-1.14138e+06,-136253,-1.11574e+06,-130894,-3.31075e+06,-392453,ABCN
2012-04-06 11:00:00 PDT,-3,-2,-5,-1.17447e+06,-118149,-1.26319e+06,-114819,-1.20661e+06,-118797,-3.64427e+06,-351765,ABCN
2012-04-06 12:00:00 PDT,-2,-2,-4,-888702,-91668.5,-942004,-78919.7,-898093,-83910.8,-2.7288e+06,-254499,ABCN
2012-04-06 13:00:00 PDT,-3,-2,-5,-305654,-51293.8,-332254,-50481.3,-264589,-52978.9,-902497,-154754,ABCN
2012-04-06 14:00:00 PDT,-2,-2,-4,-400382,-75352.2,-537499,-74990.4,-515746,-78133.2,-1.45363e+06,-228476,ABCN
2012-04-06 15:00:00 PDT,-1,-2,-3,-198853,-62306.6,-446257,-74735.9,-354224,-73714,-999334,-210756,ABCN
2012-04-06 16:00:00 PDT,0,-2,-4,+127894,-30664,-56496.7,-29393.9,+103071,-33188.8,+174468,-93246.7,ABCN
2012-04-06 17:00:00 PDT,1,-2,-3,+198225,-23929.8,-15036.5,-25199.8,+155453,-23324.8,+338642,-72454.4,ABCN
2012-04-06 18:00:00 PDT,2,-2,-4,+432314,+4681.28,+108324,-4449.06,+327511,-5235.99,+868149,-5003.76,ABCN
2012-04-06 19:00:00 PDT,1,-2,-5,+469852,+19253.1,+288725,+9109.58,+526707,+14596.9,+1.28528e+06,+42959.6,ABCN
2012-04-06 20:00:00 PDT,2,-2,-4,+479925,+13377.6,+245957,+1185.59,+452032,+15613.7,+1.17791e+06,+30176.8,ABCN
2012-04-06 21:00:00 PDT,1,-2,-5,+483297,+14805.2,+182919,+8863.88,+330147,+8533.05,+996363,+32202.1,ABCN
2012-04-06 22:00:00 PDT,1,-2,-4,+560274,+17131.1,+270531,+5700.44,+464533,+14019.8,+1.29534e+06,+36851.3,ABCN
2012-04-06 23:00:00 PDT,0,-2,-5,+379394,+8793.57,+181643,+4356.08,+354962,+6385.42,+915999,+19535.1,ABCN
2012-04-07 00:00:00 PDT,1,-2,-6,+421908,+12690.1,+193054,+7841.69,+367458,+14523.5,+982420,+35055.3,ABCN
2012-04-07 01:00:00 PDT,2,-2,-5,+571228,+16354.2,+217537,+6708.36,+449332,+13633.4,+1.2381e+06,+36696,ABCN
2012-04-07 02:00:00 PDT,3,-2,-4,+413234,+16232.4,+206915,+3193.78,+300806,+10385.6,+920954,+29811.8,ABCN
2012-04-07 03:00:00 PDT,2,-2,-3,+379803,+8489,+263033,+3998.43,+442539,+13235.8,+1.08537e+06,+25723.2,ABCN
2012-04-07 04:00:00 PDT,3,-2,-4,+730853,+15904.6,+237811,+4658.42,+484476,+10740.9,+1.45314e+06,+31303.9,ABCN
2012-04-07 05:00:00 PDT,2,-2,-5,+521463,+17406.5,+288866,+4472.86,+371517,+8908.5,+1.18185e+06,+30787.8,ABCN
2012-04-07 06:00:00 PDT,3,-2,-4,+110698,-19049.7,+13731.7,-21305.9,+350607,-20963.3,+475037,-61318.9,ABCN
2012-04-07 07:00:00 PDT,2,-2,-5,+190664,-28644.9,-95724.4,-35443.4,+34777.7,-32496.6,+129717,-96584.9,ABCN
2012-04-07 08:00:00 PDT,3,-2,-4,-1.3136e+06,-237111,-1.43947e+06,-246762,-1.35914e+06,-229957,-4.11221e+06,-713830,ABCN
2012-04-07 09:00:00 PDT,2,-2,-5,-1.42754e+06,-137176,-1.57208e+06,-123524,-1.38013e+06,-134475,-4.37976e+06,-395176,ABCN
2012-04-07 10:00:00 PDT,3,-2,-4,-1.77288e+06,-170216,-1.88861e+06,-187026,-1.83141e+06,-165977,-5.49291e+06,-523220,ABCN
2012-04-07 11:00:00 PDT,4,-2,-5,-1.35776e+06,-141994,-1.42224e+06,-119591,-1.33491e+06,-116344,-4.1149e+06,-377929,ABCN
2012-04-07 12:00:00 PDT,3,-2,-4,-1.60816e+06,-166357,-1.74383e+06,-144487,-1.71868e+06,-188705,-5.07067e+06,-499550,ABCN
2012-04-07 13:00:00 PDT,4,-2,-5,-752601,-103219,-874888,-95113.3,-831095,-97520.9,-2.45858e+06,-295853,ABCN
2012-04-07 14:00:00 PDT,3,-2,-4,-1.1288e+06,-131041,-1.21049e+06,-116103,-1.15186e+06,-119133,-3.49115e+06,-366277,ABCN
2012-04-07 15:00:00 PDT,2,-2,-5,-1.146e+06,-128987,-1.23449e+06,-142114,-1.19035e+06,-116915,-3.57085e+06,-388015,ABCN
2012-04-07 16:00:00 PDT,1,-2,-6,-1.1658e+06,-125281,-1.23573e+06,-113275,-1.14884e+06,-120737,-3.55038e+06,-359292,ABCN
2012-04-07 17:00:00 PDT,1,-2,-5,-1.31447e+06,-138512,-1.40873e+06,-153032,-1.33202e+06,-151165,-4.05522e+06,-442709,ABCN
2012-04-07 18:00:00 PDT,2,-2,-4,-198588,-53340.2,-333336,-51955.2,-262547,-55778.6,-794471,-161074,ABCN
2012-04-07 19:00:00 PDT,1,-2,-5,+454028,+10727.6,+269956,+10407.9,+521652,+15552.6,+1.24564e+06,+36688.1,ABCN
2012-04-07 20:00:00 PDT,2,-2,-4,+630034,+12876.5,+197715,+2252.84,+287117,+3346.74,+1.11487e+06,+18476.1,ABCN
2012-04-07 21:00:00 PDT,1,-2,-5,+310281,+10349.8,+140291,+4607.66,+251072,+9824.59,+701644,+24782.1,ABCN
2012-04-07 22:00:00 PDT,2,-2,-6,+524230,+13903.9,+350333,+8555.09,+613143,+22564.3,+1.48771e+06,+45023.3,ABCN
2012-04-07 23:00:00 PDT,3,-2,-5,+706368,+22545,+243849,+3258.01,+456530,+11871.8,+1.40675e+06,+37674.7,ABCN
2012-04-08 00:00:00 PDT,2,-2,-4,+381432,+16739.7,+192577,+7065.82,+248973,+17203.8,+822981,+41009.3,ABCN
2012-04-08 01:00:00 PDT,3,-2,-4,+510710,+15121,+267468,+6012.58,+588687,+15923.6,+1.36687e+06,+37057.2,ABCN
2012-04-08 02:00:00 PDT,4,-2,-5,+747254,+23848.6,+259688,+11136.6,+486369,+12123.5,+1.49331e+06,+47108.7,ABCN
2012-04-08 03:00:00 PDT,3,-2,-4,+561288,+19146.5,+222686,+2537.74,+545134,+16743.8,+1.32911e+06,+38428.1,ABCN
2012-04-08 04:00:00 PDT,4,-2,-5,+514874,+12152.8,+368722,+6857.93,+373901,+9158.86,+1.2575e+06,+28169.6,ABCN
2012-04-08 05:00:00 PDT,3,-2,-6,+623356,+8917.63,+159538,-6754.52,+656093,+13906.5,+1.43899e+06,+16069.6,ABCN
2012-04-08 06:00:00 PDT,4,-2,-5,-554669,-119461,-829280,-116394,-680261,-121564,-2.06421e+06,-357419,ABCN
2012-04-08 07:00:00 PDT,3,-2,-4,-1.42369e+06,-214216,-1.67943e+06,-183934,-1.559e+06,-188242,-4.66212e+06,-586393,ABCN
2012-04-08 08:00:00 PDT,2,-2,-3,-1.76123e+06,-152823,-2.00186e+06,-127231,-1.65777e+06,-148749,-5.42085e+06,-428803,ABCN
2012-04-08 09:00:00 PDT,3,-2,-4,-1.94278e+06,-156368,-2.19141e+06,-108899,-2.12278e+06,-115444,-6.25697e+06,-380710,ABCN
2012-04-08 10:00:00 PDT,4,-2,-5,-2.13912e+06,-146019,-2.26358e+06,-102403,-2.20508e+06,-111939,-6.60778e+06,-360361,ABCN
2012-04-08 11:00:00 PDT,5,-2,-6,-2.21425e+06,-145596,-2.32988e+06,-98843.4,-2.24626e+06,-98286.6,-6.79039e+06,-342726,ABCN
2012-04-08 12:00:00 PDT,4,-2,-5,-2.22448e+06,-149810,-2.33315e+06,-110985,-2.23827e+06,-95920.9,-6.7959e+06,-356716,ABCN
2012-04-08 13:00:00 PDT,3,-2,-4,-2.18984e+06,-151232,-2.28673e+06,-120672,-2.21552e+06,-101470,-6.69209e+06,-373373,ABCN
